,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
ilAchFlav2_SOM,0.177886998529721,0.310391199327872,0.116191451375761,0.00789855072463768,0.234372505776097,0.0487339844570468,0.00880959882377652,0.0570106070153329,0.00727263180004201,0.000553980256248687,0.0181164671287545,0.00519848771266541,0.000670027305187986,0.000220016803192607,0.00272631800042008,0.000220016803192607,0.00122978365889519,0.000689981096408318,5.35601764335224e-05,0.000105545053560176,0.000232094097878597,4.1482881747532e-05,0.000307708464608276,7.66645662675908e-05,0.000297206469229154,2.73051879857173e-05,0.000181159420289855,5.1459777357698e-05,0.000375971434572569,1.78533921445075e-05,3.93824826717076e-05
ilAclCris2_SOM,0.214159582401193,0.159187173750932,0.266862043251305,0.00811558538404176,0.074572706935123,0.176784489187174,0.00690753169276659,0.0250231170768084,0.0106636838180462,0.00051006711409396,0.00198732289336316,0.005972408650261,0.0040365398956003,0.00080089485458613,0.000595824011931394,8.87397464578673e-05,0.00659060402684564,8.57568978374348e-05,1.56599552572707e-05,0.0352744220730798,0.000137211036539896,0.000194630872483221,0.000155108128262491,0.000113348247576435,0.000275167785234899,2.46085011185682e-05,0.000143176733780761,2.75913497390007e-05,4.02684563758389e-05,0.000475764354958986,0.000178970917225951
ilAclEmar1_SOM,0.242340236027611,0.162179915386328,0.123812810806799,0.0164848214948415,0.141250649447042,0.154437022192533,0.00714985526608773,0.0145602315742596,0.122256364581014,0.000745936317078602,0.00339790692496103,0.000652415942997105,0.00150374823721517,0.00159058858457656,0.000417872782602241,8.01603206412826e-05,0.00121131151191271,0.000224894232910265,7.42225191122987e-07,0.000205596377941067,0.00121428041267721,2.22667557336896e-05,5.12135381874861e-05,0.00285608253544125,7.94180954501596e-05,0,6.53158168188228e-05,5.93780152898389e-06,0.0011786536035033,2.22667557336896e-06,2.15245305425666e-05
ilAclLite1_SOM,0.288341492360184,0.365393116748257,0.093459427384661,0.0128630766948524,0.0814493398605548,0.0322511496810562,0.022360183948969,0.0303560302625723,0.0420835187657618,0.000772140631953716,0.00263239875389408,0.00771547248182762,9.1974484497849e-05,0.00883474261978935,4.15368639667705e-05,4.37620531078475e-05,0.000217326806111853,0.00244548286604361,0.00020694259012016,0.00190624536418929,2.07684319833853e-05,0.000112742916481234,0.0007446966325471,0.000189882806705237,1.03842159916926e-05,3.78282153983089e-05,0.000707610146862483,0.0037716955941255,0.000160955347871236,9.34579439252336e-05,0.000684616525738021
ilAclSpar1_SOM,0.116367407407407,0.374937777777778,0.095162962962963,0.0234451851851852,0.253380740740741,0.0329333333333333,0.0187044444444444,0.0476851851851852,0.0227140740740741,0.00119259259259259,0.000807407407407407,0.00425703703703704,0.000279259259259259,0.000392592592592593,0.000255555555555556,8.07407407407407e-05,0.00632444444444444,0.000199259259259259,4.37037037037037e-05,0.00011037037037037,5.11111111111111e-05,4.07407407407407e-05,3.25925925925926e-05,1.7037037037037e-05,1.40740740740741e-05,1.03703703703704e-05,0.000159259259259259,2.22222222222222e-05,4.88888888888889e-05,6.88888888888889e-05,0.000260740740740741
ilAcrAcer1_SOM,0.348147902381479,0.136532478065325,0.0402912335029123,0.0102882843028828,0.153673228636732,0.144441495244415,0.0128098503280985,0.00644252746442527,0.134696601046966,0.000957015409570154,0.00369092383690924,0.00151367691513677,0.000573619405736194,0.00225318882253189,0.000122391801223918,5.2348300523483e-05,0.000843471208434712,0.000137137801371378,0.000572882105728821,0.000246258202462582,0.000224139202241392,0.000426896704268967,0.000162943301629433,0.000297131902971319,6.0458600604586e-05,2.211900022119e-06,0.000214554302145543,8.110300081103e-06,0.000296394602963946,1.4008700140087e-05,6.635700066357e-06
ilAcrLepo1_SOM,0.211409828774739,0.158549403305908,0.0970543325179749,0.00818323326662219,0.35387739974798,0.00630716774145727,0.00535986954265807,0.0674479282484619,0.0329286190793863,0.00875250166777852,0.00160996219702024,0.00140093395597065,0.00107330813134682,0.00687643614261359,6.07812615817953e-05,0.000146023274775776,0.000377288562745534,0.000235712697353791,4.4474093840338e-06,0.0317722926395375,0.000632273367430139,0.00462827069898451,6.81936105551849e-05,0.000281669260988807,0.000374323623156178,2.2237046920169e-05,0.000252761099992588,0.000120080053368913,0.00010747906011415,8.52420131939812e-05,0
ilAcrPsix1_SOM,0.158545131958306,0.317025948103792,0.201411251570932,0.00856139572706439,0.0986124048199896,0.0217187846529164,0.034016411621202,0.0192392991794189,0.0704864345383307,0.0210312707917498,0.0337192282102462,0.00843276410142678,0.000850151548754343,0.00323279367191543,0.000136763510017003,0.000151548754343166,0.000104235972499446,0.000409551267834701,1.25674576772381e-05,0.000702299105492718,0.000121978265690841,0.000254306202409995,0.000294965624306942,8.20581060102018e-05,0.000332667997338656,1.47852443261625e-06,8.35366304428181e-05,1.7742293191395e-05,0.000103496710283137,0.000207732682782583,9.98003992015968e-05
ilAcrSuav1_SOM,0.15680585296217,0.151395431834404,0.230433618843683,0.0499095883892458,0.158643825838687,0.00445039257673091,0.00328336902212705,0.207822983583155,0.00989650249821556,0.021745182012848,0.000571615512729003,0.000497858672376874,0.000110635260528194,0.00202117535093981,9.99286224125625e-05,5.41280038068047e-05,9.81441827266238e-05,0.000265286699976207,1.07066381156317e-05,3.56887937187723e-06,0.000166547704020937,0.000222460147513681,2.14132762312634e-05,1.84392100880324e-05,2.3197715917202e-05,7.07827742088984e-05,0.00104687128241732,7.07827742088984e-05,0.000139186295503212,2.67665952890792e-05,7.37568403521294e-05
ilAglIoxx1_SOM,0.170864444444444,0.208044444444444,0.230958518518519,0.0147755555555556,0.30465037037037,0.0193111111111111,0.00774148148148148,0.00528074074074074,0.0160503703703704,0.00146518518518519,0.000947407407407407,0.000223703703703704,0.000211851851851852,0.000813333333333333,0.000127407407407407,6.96296296296296e-05,0.00166074074074074,7.25925925925926e-05,2e-05,3.48148148148148e-05,0.0125607407407407,8.66666666666667e-05,5.62962962962963e-05,0.000165925925925926,3.48148148148148e-05,7.40740740740741e-07,0.000265925925925926,3.77777777777778e-05,0.000757777777777778,1.48148148148148e-05,0.00269481481481481
ilAglUrti1_SOM,0.0594370567375887,0.131230791962175,0.0735128546099291,0.0115263002364066,0.614559692671395,0.00354683806146572,0.00253028959810875,0.00583185579196218,0.0684086879432624,0.00222369976359338,0.000365691489361702,0.000743203309692671,0.00200206855791962,0.000507535460992908,2.80732860520095e-05,0.000313238770685579,0.000108599290780142,0.00735741725768321,7.38770685579196e-07,6.05791962174941e-05,0.000451388888888889,2.95508274231678e-05,9.60401891252955e-06,3.25059101654846e-05,0.00125221631205674,4.94976359338061e-05,0.0136295803782506,1.47754137115839e-05,0.000172133569739953,2.73345153664303e-05,3.61997635933806e-05
ilAgoAren1_SOM,0.196895015316068,0.125709412419939,0.273054163185742,0.00602130325814536,0.0226218323586745,0.080067529935951,0.00628585352269563,0.15906850459482,0.0112538290169869,0.00200501253132832,0.0239118629908104,0.00211709830130883,9.18964076858814e-05,0.0834600389863548,9.53773322194375e-05,6.40490114174325e-05,8.63269284321916e-05,0.000329991645781119,0.00022208298524088,0.0020843776106934,0.000525619604566973,0.000521442495126706,0.0006947925368978,0.000100946811473127,9.74658869395711e-05,2.08855472013367e-06,0.00167919799498747,0.000123224728487886,8.35421888053467e-05,0.000148983570036202,0.000577137287663603
ilAgoSubp1_SOM,0.102053108494452,0.595103454959539,0.0685463003343509,0.00935019624945486,0.0653719048311285,0.118222609875466,0.00391965886514513,0.00501235644715802,0.0211246789746572,0.0010219508649513,0.00631341764791394,0.000280079468915055,5.91171197363958e-05,0.00168289964626641,3.58579250860106e-05,2.76202936473325e-05,0.000287347967243301,4.4580123079905e-05,3.00431264234143e-05,6.49319183989921e-05,6.49319183989921e-05,0.000541745408731889,8.2376314386781e-05,8.09226147211319e-05,3.39196588651451e-05,4.84566555216359e-07,1.84135290982216e-05,0.000277172069583757,0.000225808014730823,0.000111450307699763,1.06604642147599e-05
ilAgrAura1_SOM,0.224487802329833,0.250359922687144,0.234058402549235,0.00865799508958888,0.163417959567466,0.0178195685106828,0.00695606749203364,0.0784401608943217,0.00262498041059395,0.000276863605495481,0.00334169147991433,0.000314475265109962,0.000155670480071044,0.00250430966933083,0.00289087394870188,0.000175521078200909,0.000430966933082589,0.000617980462832367,7.57457033902732e-05,0.000152013790941859,9.08948440683278e-05,0.00020164028626652,7.78352400355221e-05,0.000132163192811994,0.000877605391004545,0,0.00056469727837852,1.88058298072402e-05,3.34325863239827e-05,0.000128506503682808,0.000115446899650003
ilAgrCirc1_SOM,0.305154074074074,0.215703703703704,0.158611111111111,0.00622518518518519,0.2225,0.0242325925925926,0.00394518518518519,0.0495977777777778,0.00338962962962963,0.000275555555555556,0.000679259259259259,0.00131777777777778,0.000117777777777778,0.00256074074074074,0.00101925925925926,0.00101333333333333,0.000799259259259259,4.2962962962963e-05,7.03703703703704e-05,0.000837037037037037,2.88888888888889e-05,0.000352592592592593,1.25925925925926e-05,0.000142962962962963,0.000212592592592593,5.92592592592593e-06,0.000128148148148148,1.62962962962963e-05,0.000106666666666667,0.00088,2.07407407407407e-05
ilAgrGeni1_SOM,0.0407444223547603,0.253254546793314,0.012446800677417,0.0137559826227818,0.00406450187762315,0.00543921655253663,0.0786819821809881,0.00341359251896031,0.0005596053309771,0.00133053530667845,0.121011707532582,0.462183197113615,0.000238568588469185,0.000147264560783447,4.49156910389515e-05,5.596053309771e-05,0.000240041234077019,7.80502172152272e-05,0.000105294160960165,5.00699506663721e-05,5.08062734702894e-05,7.51049259995582e-05,0.000147264560783447,0.000759148810838672,1.17811648626758e-05,0,7.65775716073927e-05,6.92143435682203e-05,0.000259185626978868,0.000323982033723584,0.000380678889625212
ilAgrLota1_SOM,0.370957161981258,0.202954782091328,0.0397426744013089,0.0828915662650602,0.16305667112896,0.0193968466458426,0.0177145619515097,0.0300617283950617,0.0620615796519411,0.00210769001933661,0.000528038078238881,0.000429123903019485,0.000380782388814517,0.0034694332887104,9.14770191878626e-05,6.91655510932619e-05,0.000561505280380782,0.000464078536367693,9.14770191878626e-05,1.18994496504537e-05,0.000114532202885617,0.00168005354752343,2.75174773166741e-05,0.000169567157518965,0.000121225643313997,7.43715603153354e-06,0.000514651197382121,1.33868808567604e-05,4.23917893797412e-05,0.000261787892309981,5.20600922207348e-06
ilAgrMaci1_SOM,0.108304093567251,0.326759197571989,0.286377970242061,0.0363661262861796,0.0609504774594715,0.075822044562884,0.0074698349248649,0.0385794655414909,0.0157842919535125,0.00500999333777482,0.00100895699163521,0.000325708786734769,0.000419720186542305,0.000190983788585388,1.18439558812643e-05,4.58953290398993e-05,0.0353527278110889,9.32711525649567e-05,1.40646976090014e-05,2.73891479754238e-05,3.10903841883189e-05,6.29210156192168e-05,3.25708786734769e-05,0.000225035161744023,9.40113998075357e-05,1.11037086386853e-05,0.000119179806055222,5.69990376785846e-05,1.77659338218965e-05,0.000350877192982456,8.43881856540084e-05
ilAgrMarg1_SOM,0.253004225038915,0.25695278333704,0.308160996219702,0.00955377659180194,0.00979690163812912,0.0930057075087095,0.0053680231265288,0.0469942924912905,0.0010614483729894,0.000502557260395819,0.00472092506115188,0.00120821288266252,0.000345415462159958,0.00120895411755985,0.000177896375361352,6.89348454525239e-05,0.00577199614557853,0.000793862575050033,4.15091542509821e-05,4.89215032243718e-05,0.000202357126973538,0.000154918093543844,0.000111926469498184,4.15091542509821e-05,0.000302423838114298,1.77896375361352e-05,0.000191238603513453,4.5215328737677e-05,2.81669260988807e-05,3.11318656882366e-05,8.59832480913201e-05
ilAgrTris1_SOM,0.130959056519804,0.497624981456757,0.0939185580774366,0.0575515502151016,0.0953118973446076,0.0647930574098798,0.00486055481382584,0.0153256193443109,0.0187153241358849,0.0151175641596202,0.00184356920338229,0.000286678534342086,9.12327547841567e-05,0.000226969292389853,3.04109182613856e-05,3.67156208277704e-05,0.00270212134698116,5.74840528111556e-05,4.74707016763091e-05,2.70731345497701e-05,3.93116748256935e-05,4.41329179646937e-05,3.44904316866934e-05,3.18943776887702e-05,2.74439994066162e-05,7.34312416555407e-05,2.74439994066162e-05,9.82791870642338e-05,1.48345942738466e-05,2.41062156950007e-05,5.67423230974633e-05
ilAlcRepa2_SOM,0.0691458704693999,0.21970513963161,0.00701351752822341,0.0150029708853238,0.00339646464646465,0.00704693998811646,0.0878052584670232,0.00316622103386809,0.000714497920380273,0.00168374925727867,0.113104575163399,0.468378639334522,0.000170825906120024,0.00122549019607843,5.941770647653e-05,5.71895424836601e-05,7.05585264408794e-05,0.000102495543672014,0.000228758169934641,0.00030600118835413,7.79857397504456e-05,2.3767082590612e-05,0.000106951871657754,0.000688502673796791,8.83838383838384e-05,6.75876411170529e-05,5.05050505050505e-05,0.00018716577540107,0.000136660724896019,8.9126559714795e-05,9.87819370172311e-05
ilAllOxya1_SOM,0.30432960242509,0.156078465663985,0.248396875364347,0.00656989623411449,0.181248105398158,0.041644514398974,0.00605281566981462,0.0266404337180832,0.0118485484435117,0.000441296490614434,0.0049900897749796,0.0004966771598461,0.000117173837005946,0.00691209047452489,5.07170339279468e-05,0.000115424973767051,0.000195289728343244,0.00122653608487816,1.51568147370876e-05,0.000654074851346625,0.000118339745831876,7.75329369243325e-05,0.000385915821382768,0.000230849947534103,0.000314795383001049,5.82954412964906e-06,0.000190626093039524,0.000233764719598927,7.75329369243325e-05,0.000149236329719016,0.000191792001865454
ilAlsAesc1_SOM,0.128633147113594,0.364123525760397,0.164361266294227,0.00906828057107387,0.0748081936685289,0.121790813159528,0.0261824953445065,0.0200825574177529,0.0078348851644941,0.00194723774053383,0.00660459342023588,0.00108938547486034,0.00684916201117318,0.00109745499689634,0.00130912476722533,0.000932960893854749,0.0581464928615767,0.000556797020484171,3.28988206083178e-05,5.95903165735568e-05,6.14525139664805e-05,2.04841713221601e-05,0.000139044072004966,0.00123774053382992,0.00273432650527623,1.92427063935444e-05,2.42085661080074e-05,9.68342644320298e-05,9.68342644320298e-05,3.10366232153942e-05,2.79329608938547e-05
ilAmpBerb1_SOM,0.0676459259259259,0.221347407407407,0.0635888888888889,0.0182385185185185,0.0395992592592593,0.398080740740741,0.00513259259259259,0.0497192592592593,0.129277777777778,0.00108222222222222,0.00266518518518519,0.000579259259259259,0.000214814814814815,0.00031037037037037,0.000775555555555556,0.000268888888888889,0.000205185185185185,0.000191111111111111,0.000254074074074074,4.44444444444444e-05,0.00025037037037037,4.44444444444444e-05,2.59259259259259e-05,0.000111111111111111,4.66666666666667e-05,5.92592592592593e-06,7.33333333333333e-05,5.62962962962963e-05,3.55555555555556e-05,9.48148148148148e-05,3.40740740740741e-05
ilAmpLuce6_SOM,0.196765485659195,0.2992377681369,0.157283682815136,0.116983007953724,0.149354061219571,0.0305001205109665,0.00905338635815859,0.0283423716558207,0.00373704507110147,0.00297481320800193,0.00237225837551217,0.000313328512894673,0.000195830320559171,0.00027114967462039,0.000848999758978067,5.48324897565678e-05,0.000661605206073753,0.000159677030609785,0,0.000112677753675584,7.29091347312605e-05,0.000134972282477705,8.43576765485659e-05,0.000103036876355748,0.000112075198843095,2.41021932995903e-06,5.00120510966498e-05,1.62689804772234e-05,0.000183779223909376,9.03832248734635e-06,9.03832248734635e-06
ilAmpOcul1_SOM,0.179361912846633,0.564833993586116,0.0713605923410677,0.0184375589511413,0.107875872476891,0.0336950575363139,0.00575127334465195,0.00916478023014526,0.00171005470665912,0.00130164119977363,0.000409356725146199,0.000324467081682701,0.000340973401245048,0.000329183172986229,0.000633371062063762,0.00018251273344652,0.00101820411243162,0.000346161101678929,5.42350499905678e-05,6.36672325976231e-05,0.000112714582154311,0.000296642142991888,3.20694208639879e-05,5.89511412940955e-05,5.14053952084512e-05,1.6034710431994e-05,0.00203829466138464,2.68817204301075e-05,0.000119788719109602,3.82003395585739e-05,1.41482739105829e-05
ilAmpTrag2_SOM,0.0785935302390999,0.370532607891036,0.0707247020504849,0.0417969501813606,0.207266637056777,0.13656155155822,0.0129791250277593,0.0093297061218447,0.00505107705973795,0.0265167666000444,0.0380046635576283,0.000249093197127841,7.55052187430602e-05,0.00148123473240062,8.6238803760456e-05,1.8876304685765e-05,0.000195795395662151,2.92397660818713e-05,1.11037086386853e-05,4.99666888740839e-05,4.84861943889259e-05,6.58820045895329e-05,6.62521282108224e-05,6.29210156192168e-06,2.70190243541343e-05,1.11037086386853e-06,2.84995188392923e-05,1.51750684728699e-05,0.000121770671404249,2.84995188392923e-05,3.66422385076616e-05
ilAnaInnx2_SOM,0.387457037037037,0.191371111111111,0.130061481481481,0.00807925925925926,0.151546666666667,0.0121103703703704,0.0172155555555556,0.0569244444444444,0.0130740740740741,0.00658,0.00232592592592593,0.000762222222222222,0.000348888888888889,0.0185414814814815,0.000172592592592593,0.000335555555555556,0.000125185185185185,0.000426666666666667,2.96296296296296e-06,0.000102222222222222,3.40740740740741e-05,0.000853333333333333,7.11111111111111e-05,8.96296296296296e-05,0.000411851851851852,3.40740740740741e-05,0.000567407407407407,7.77777777777778e-05,8.66666666666667e-05,2.07407407407407e-05,0.00018962962962963
ilAnoMund1_SOM,0.0888560086611332,0.493559485143751,0.131206142988893,0.0488147078872449,0.134907975460123,0.0435137736076026,0.0408304262400257,0.00661774730342035,0.000749829584185412,0.00240867717230041,0.00202734672601147,0.000285897590119893,0.000118689602630418,0.00400216528329123,7.17751313204218e-05,5.33301255062352e-05,0.00040619110629937,0.000265447692369381,2.56626167849553e-05,3.04743574321344e-05,0.000101447531978026,9.34279642327279e-05,0.000264244757207587,4.81174064717912e-05,0.000122298408115803,4.00978387264926e-07,0.000134728738121015,1.04254380688881e-05,0.000396968603392277,8.82152451982838e-06,6.73643690605076e-05
ilAntCard3_SOM,0.0790469160104987,0.225570319335083,0.156916010498688,0.0368952318460192,0.442722003499563,0.00823654855643045,0.00425196850393701,0.0169717847769029,0.00465988626421697,0.00414807524059493,0.00459809711286089,0.000390966754155731,0.00196084864391951,0.00022419072615923,3.06211723534558e-05,7.70997375328084e-05,0.000264654418197725,0.00475721784776903,1.36701662292213e-05,9.67847769028871e-05,0.00113790463692039,2.29658792650919e-05,0.000326443569553806,3.44488188976378e-05,1.36701662292213e-05,1.09361329833771e-06,0.000125218722659668,3.66360454943132e-05,0.00642169728783902,1.80446194225722e-05,2.89807524059493e-05
ilAntChix2_SOM,0.312362588652482,0.227441637115839,0.138225472813239,0.0244570035460993,0.183651743498818,0.0265986997635934,0.00661790780141844,0.0355001477541371,0.0166629728132388,0.00982269503546099,0.00425827423167849,0.000530437352245863,8.79137115839243e-05,0.00114878841607565,4.80200945626478e-05,0.000161790780141844,5.17139479905437e-05,0.000610963356973995,0.00837174940898345,3.69385342789598e-06,0.000175827423167849,1.99468085106383e-05,7.9048463356974e-05,4.1371158392435e-05,4.72813238770686e-05,3.47222222222222e-05,0.000149231678486998,0.000766843971631206,0.000228280141843972,7.9048463356974e-05,0.00176418439716312
ilApaEpom1_SOM,0.180069169960474,0.162486824769433,0.115166337285903,0.0130802591128678,0.245835529205094,0.0587104743083004,0.0112049846288977,0.161085858585859,0.0224917654808959,0.00412494510320597,0.0158640755379886,0.00179512516469038,0.00323012736056214,0.000454545454545455,0.000135595081247255,0.000110891523935002,0.0015431488801054,7.19148001756697e-05,2.14097496706192e-05,0.000139437856829161,0.00077020202020202,3.29380764163373e-05,0.000237703118137901,7.13658322353975e-05,0.000149319279754062,6.31313131313131e-05,0.00038866930171278,0.000133948177426438,0.000419411506368028,3.95256916996047e-05,7.13658322353975e-05
ilApaMono1_SOM,0.1153263842685,0.11357433281585,0.038874842906779,0.0136231241221261,0.177205588822355,0.0691712870555186,0.00243808678938419,0.00377467287646928,0.192819546092999,0.00142086197974422,0.00068973164781548,0.00113033192873512,0.000109410808013602,0.132166777555999,7.91010571449693e-05,0.00130701559843276,0.000254306202409995,0.00266430102757448,9.98003992015968e-05,5.84017150883418e-05,0.000252827677977379,6.35765506024987e-05,3.84416352480225e-05,3.77023730317143e-05,0.000100539661417905,4.43557329784875e-06,4.731278184372e-05,2.21778664892437e-05,9.24077770385156e-05,0.132491313668958,6.13587639535743e-05
ilApaSord1_SOM,0.170032527537518,0.145480150809492,0.1123708139277,0.0091173209137281,0.167524210837584,0.176808605012198,0.00912545279810749,0.141696606786427,0.0570252088415761,0.00307385229540918,0.00147113181045317,0.000493087898277519,0.000244695793597989,0.00305093516670363,0.000347453241664819,0.000335625046203889,0.000856804908701116,0.000209950469431507,7.76225327123531e-05,0.000175205145265026,5.54446662231093e-05,0.000124196052339765,5.914097730465e-05,4.1398684113255e-05,8.94507281732831e-05,0,3.62238485990981e-05,1.84815554077031e-05,4.58342574111037e-05,1.47852443261625e-06,1.10889332446219e-05
ilApeSyri1_SOM,0.0389349636718058,0.166950794494654,0.095023332742631,0.017217201252289,0.0613958296414437,0.169147616516038,0.0513716108452951,0.159145253706657,0.233306751727804,0.00223049205505346,0.00180695847362514,0.000440073247090791,0.000248685687282178,0.000951621477937267,6.02516391990076e-05,0.000144131372201548,0.000408766022801111,0.000252229901352708,1.47675586272077e-05,6.55679603048024e-05,7.02935790655089e-05,1.83117726977376e-05,0.000147675586272078,0.000362691239884222,7.67913048614803e-06,5.9070234508831e-07,3.83956524307402e-05,5.08004016775947e-05,6.91121743753323e-05,0.000113414850256956,4.13491641561817e-06
ilAplEffo1_SOM,0.233244027684751,0.0545300290243358,0.174278484780829,0.00396219394210017,0.0781372330133214,0.0107531443030438,0.0019595147726427,0.155052467068542,0.283355659745479,0.000638535387363251,0.000922825035350153,0.00016595966361539,0.000761330654163876,0.000326709831063481,2.97685495274243e-05,0.000296941281536057,0.00011014363325147,0.000198705068095557,6.32581677457766e-05,0.000117585770633326,0.000290987571630572,6.69792364367046e-05,0.000156284885018977,7.66540150331175e-05,0.000301406563965171,0,7.21887326040039e-05,3.72106869092803e-06,4.68854655056932e-05,6.17697402694054e-05,1.86053434546402e-05
ilApoBetu1_SOM,0.0945989919205396,0.382535393966348,0.0909584167222593,0.0674757245571121,0.099425913572011,0.202330813134682,0.0102816692609888,0.00468052775924691,0.0216025498480468,0.00225520717515381,0.00816766733377807,0.000472907864502261,0.000104884737973464,0.0109917722926395,4.81802683270328e-05,2.92787784448892e-05,0.000309094952190349,2.59432214068638e-05,2.2978281817508e-05,0.000134534133867022,9.89548587947521e-05,2.74256912015418e-05,0.000334296938699874,3.00200133422282e-05,2.40901341635164e-05,1.59365502927878e-05,5.78163219924394e-05,0.00282299310651545,9.00600400266845e-05,1.74190200874657e-05,2.85375435475502e-05
ilApoBist1_SOM,0.0785919988124397,0.20713797966303,0.36563126252505,0.0213144808134788,0.175567431158614,0.0123365249016552,0.0081013879611074,0.0947094188376753,0.0160105395977139,0.00170118013805389,0.00304460773398649,0.00046463296964299,0.00111630668744897,0.000443108439100423,4.45335114673792e-05,0.000176649595487271,0.000256809916128553,0.000106138202330587,1.41022786313367e-05,5.19557633786091e-05,0.00266978401246938,9.87159504193572e-05,0.000203369702367698,0.000139538335931121,0.000305796778742671,6.68002672010688e-05,7.27380687300527e-05,0.000196689675647591,0.00933125510279819,8.31292214057745e-05,1.11333778668448e-05
ilApoCapr1_SOM,0.157129229062673,0.466118321316325,0.147648363838048,0.0463675355888334,0.0578813089295618,0.0194967646515067,0.0609987058606027,0.00614161582547606,0.00248881493806619,0.00538879645036051,0.00897208356442965,0.00392235163616195,0.000659641338509891,0.00139656128674432,0.00010981697171381,5.02865594379737e-05,0.00228212238861157,3.62359031244223e-05,1.07228692919209e-05,0.000137918284340913,0.000264374191162877,4.06729524865964e-05,0.00986282122388612,1.62691809946386e-05,2.55130338325014e-05,4.4000739508227e-05,0.000101682381216491,0.000107228692919209,0.0022521723054169,1.22018857459789e-05,3.58661490109077e-05
ilApoCrat1_SOM,0.292883544867513,0.108551176426928,0.208280264232168,0.0132739553180435,0.239262970385215,0.00732279373561939,0.00458992058190455,0.0174764343501818,0.0804995175536258,0.00137831217991539,0.00373561938692199,0.00118978698137015,0.000188525198545239,0.000207080828323313,0.000547019965857641,9.35203740814963e-05,0.00018629852297187,0.000486899725376679,7.42225191122987e-05,0.000796407630074965,0.00106360869887924,4.15646107028873e-05,0.000155125064944704,0.000478735248274326,0.00400282045572627,7.42225191122987e-07,0.00241297409634083,3.34001336005344e-05,0.000284272248200104,0.00046463296964299,0.0100378534847473
ilApoHisp1_SOM,0.298574717765894,0.10939468211527,0.231824123588829,0.00554812834224599,0.19301247771836,0.0713450683303624,0.0026010101010101,0.0234922756981581,0.048339275103981,0.00041592394533571,0.00528223410576352,0.000763517528223411,0.000412210338680927,0.000631313131313131,0.000850415923945336,0.000208704693998812,0.000360219845513963,0.00277777777777778,8.16993464052287e-06,0.0011319073083779,0.000144830659536542,0.000399584076054664,0.000160427807486631,0.000522133095662507,0.00161021984551396,5.19904931669638e-06,8.16993464052287e-06,4.53060011883541e-05,7.94711824123589e-05,4.53060011883541e-05,5.19904931669638e-06
ilApoLima1_SOM,0.194920716404289,0.0552047684234543,0.0929232261008442,0.00417807437827972,0.259089094227698,0.0066638147387634,0.00770990189368013,0.31816392881588,0.0146115674195756,0.0153399498060689,0.00274070271503536,0.0243720054757016,0.000282340862422998,0.000385580652521104,0.000249828884325804,8.66986082591832e-05,0.000167693360711841,0.000351357517681953,7.52908966461328e-05,6.95870408396076e-05,0.000290896646132786,0.000176249144421629,0.000163130276066621,3.99269906456765e-06,1.76819530002282e-05,0.000381587953456537,0.000591489847136664,0.000307437827971709,5.13347022587269e-05,4.10677618069815e-05,0.000389002966005019
ilApoLuen1_SOM,0.0592191491724981,0.531713132659484,0.0685445592210004,0.0461794216742567,0.0936765522603577,0.0326528194305602,0.00644155651819764,0.148970343218927,0.00280202895331186,0.00140730867488615,0.000571291051131104,0.000223258913695435,0.000359139546077234,0.000745307119848939,0.000872672072272206,4.22081528379429e-05,0.00511903439594209,6.77551927135399e-05,1.36991373245955e-05,6.70146988041023e-05,3.55437076530046e-05,3.77651893813173e-05,9.62642082268873e-06,3.36924728794106e-05,2.1844570328409e-05,7.40493909437595e-07,2.96197563775038e-05,3.70246954718797e-05,2.3695805102003e-05,6.92361805324151e-05,1.29586434151579e-05
ilApoNigr3_SOM,0.165748519679554,0.320483455242076,0.0333674677812609,0.107376523859282,0.291210727969349,0.0119463601532567,0.00341832114245907,0.0581692789968652,0.0025231626610937,0.00177220480668757,0.000290491118077325,0.00103657262277952,0.000270289097875305,0.000142807384186695,3.76175548589342e-05,3.20445837687217e-05,0.00114454893765239,9.19540229885057e-05,6.06060606060606e-05,6.26959247648903e-06,8.08080808080808e-05,0.000103796586555207,2.9954719609892e-05,5.15499825844653e-05,6.26959247648903e-05,7.87182166492511e-05,0.000213862765586904,5.57297109021247e-06,3.48310693138279e-05,0.000128874956461163,8.01114594218042e-05
ilApoTurb1_SOM,0.287700576241135,0.250713283096927,0.121732786643026,0.0146553634751773,0.0178442671394799,0.201700280732861,0.0185834072104019,0.0035121158392435,0.00185431442080378,0.00402186761229314,0.0721261820330969,0.00064309988179669,0.000353132387706856,0.00121749408983452,0.00109153368794326,0.00014738475177305,0.000808215130023641,0.00013815011820331,1.03427895981087e-05,3.61997635933806e-05,2.40100472813239e-05,5.06057919621749e-05,6.53812056737589e-05,0.000176566193853428,8.42198581560284e-05,1.51447990543735e-05,0.000106382978723404,2.06855791962175e-05,0.000360520094562648,3.69385342789598e-05,0.000169547872340426
