,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
ilEreLige1_SOM,0.073671669793621,0.367296435272045,0.100444027517198,0.109386491557223,0.0418774233896185,0.0497085678549093,0.227292682926829,0.00418386491557223,0.000747342088805503,0.0011588492808005,0.00092432770481551,0.00123014383989994,0.0127254534083802,0.00199687304565353,0.000322701688555347,0.000350844277673546,0.000696685428392745,0.000457160725453408,0.000552220137585991,0.00410944340212633,7.62976860537836e-05,6.19136960600375e-05,2.50156347717323e-05,1.00062539086929e-05,7.75484677923702e-05,0.000308943089430894,4.00250156347717e-05,8.13008130081301e-06,0,1.18824265165729e-05,0.000200750469043152,4.62789243277048e-05
ilEryTage1_SOM,0.361996007984032,0.0471210911510313,0.0129873586161011,0.283616766467066,0.0580951430472389,0.0123073852295409,0.0148755821689953,0.00119893546240852,0.00710578842315369,0.00361676646706587,0.163725216234198,0.000318695941450432,0.00101796407185629,0.000596806387225549,0.00101330671989355,0.000276779773785762,0.00149767132401863,0.0175469061876248,0.000453759148369927,0.00656420492348636,0.000492348636061211,2.9940119760479e-05,0,2.59481037924152e-05,0.00012375249500998,0.000103792415169661,6.65335994677312e-06,0,2.66134397870925e-06,4.45775116433799e-05,0.00149700598802395,0.00174118429807053
ilEspSulp1_SOM,0.332958694203864,0.0825836109260493,0.0303617588274484,0.270652231845436,0.0107874750166556,0.01927381745503,0.0971372418387741,0.00055363091272485,0.0010253164556962,0.00131778814123917,0.00477814790139907,0.057528980679547,0.00195936042638241,0.00163357761492338,0.000456362425049967,0.0011892071952032,8.99400399733511e-05,0.0802678214523651,0.00232445036642239,0.00111059293804131,0.000579613590939374,0.000245169886742172,5.99600266489007e-06,0.000351765489673551,0.000105929380413058,0.000100599600266489,3.99733510992672e-06,3.99733510992672e-06,8.927381745503e-05,0.000158560959360426,0.000313790806129247,5.12991339107262e-05
ilEucMixx1_SOM,0.0348973333333333,0.397917333333333,0.0485446666666667,0.0773686666666667,0.113408,0.121659666666667,0.177110666666667,0.0138303333333333,0.000778,0.000684333333333333,0.000791,0.00126433333333333,0.000758666666666667,0.000149,0.000217333333333333,0.000259,0.00890633333333333,0.000107333333333333,0.000439666666666667,0.000143666666666667,7.7e-05,5.06666666666667e-05,8.33333333333333e-06,2.33333333333333e-05,3.96666666666667e-05,4.36666666666667e-05,7.7e-05,1e-05,2.33333333333333e-06,4.16666666666667e-05,0.000389333333333333,1.66666666666667e-06
ilEudLacu3_SOM,0.275716288384513,0.118368491321762,0.255618157543391,0.199704939919893,0.0418711615487316,0.0244245660881175,0.00819559412550067,0.00190320427236315,0.0407696929238985,0.00301268357810414,0.00575233644859813,0.0010694259012016,0.000690253671562083,0.000294392523364486,0.000608144192256342,0.00132510013351135,0.000696261682242991,0.013888518024032,0.00478704939919893,0.000655540720961282,3.73831775700935e-05,0.000128838451268358,2.67022696929239e-06,8.67823765020027e-06,5.87449933244326e-05,2.00267022696929e-05,3.07076101468625e-05,2.00267022696929e-05,1.00133511348465e-05,1.46862483311081e-05,0.000241655540720961,7.47663551401869e-05
ilEudProf1_SOM,0.13548937784522,0.441640743550835,0.170779969650986,0.0973490136570561,0.065160091047041,0.0232773141122914,0.0122279969650986,0.0010402124430956,0.00539681335356601,0.00196813353566009,0.000441198786039454,0.00156752655538695,0.00024165402124431,0.00045144157814871,0.000111153262518968,0.00334749620637329,0.0372443095599393,0.00155842185128983,0.000122534142640364,6.48710166919575e-05,3.14871016691958e-05,0.000139226100151745,1.21396054628225e-05,5.34901365705615e-05,8.38391502276176e-05,1.66919575113809e-05,2.12443095599393e-05,6.06980273141123e-06,1.55538694992413e-05,1.28983308042489e-05,1.17602427921093e-05,0.000115326251896813
ilEugGlar6_SOM,0.186649900727995,0.230508272667108,0.0181052283256122,0.110771674387823,0.0748444738583719,0.320289212442091,0.00493514228987426,0.000945731303772336,0.0119497021839841,0.00196161482461946,0.00640039708802118,0.000651224354731966,0.00127332892124421,0.00043216412971542,0.00349768365320979,0.013,0.00101257445400397,0.00823494374586367,0.000638649900727995,0.00113368630046327,0.000126406353408339,0.000609530112508273,9.00066181336863e-05,3.37524818001324e-05,0.00133620119126406,1.25744540039709e-05,0.000386499007279947,2.58107213765718e-05,2.64725347452019e-06,4.36796823295831e-05,3.97088021178028e-05,5.7577763070814e-05
ilEulPrun1_SOM,0.179766,0.040236,0.014702,0.436210666666667,0.060502,0.141712,0.002656,0.009602,0.00414266666666667,0.000665333333333333,0.00238533333333333,0.001054,0.0985833333333333,0.00152866666666667,9.66666666666667e-05,0.000158,6.8e-05,0.000171333333333333,0.00157533333333333,0.000676,0.00186733333333333,5.8e-05,2.26666666666667e-05,0.000418,9.26666666666667e-05,0.000138666666666667,6.66666666666667e-07,0.000253333333333333,4e-06,0.000476,7.33333333333333e-05,0.000104
ilEulTest2_SOM,0.264117921385743,0.207462358427715,0.0800906062624917,0.286372418387742,0.043381745502998,0.0255749500333111,0.0111012658227848,0.00258094603597602,0.0263104596935376,0.0142411725516322,0.000585609593604264,0.0035236508994004,0.00435709526982012,0.000343104596935376,0.000646902065289807,0.0017001998667555,0.00432644903397735,8.12791472351765e-05,0.000365756162558294,0.00380146568954031,0.000289806795469687,2.46502331778814e-05,5.26315789473684e-05,5.79613590939374e-05,0.00039307128580946,0.01745636242505,4.13057961359094e-05,2.19853431045969e-05,2.13191205862758e-05,0.000109926715522985,0.000540306462358428,2.53164556962025e-05
ilEupAbbr2_SOM,0.283080053368913,0.305510340226818,0.0634389593062041,0.0663809206137425,0.182799199466311,0.0214302868579053,0.0085003335557038,0.000848565710473649,0.0444523015343562,0.00318745830553702,0.00392528352234823,0.00804402935290193,0.00118812541694463,0.000470313542361574,0.000418278852568379,0.0019479653102068,0.000907271514342895,0.000163442294863242,0.00133622414943296,0.000875250166777852,7.20480320213476e-05,8.20547031354236e-05,6.60440293529019e-05,0.000191460973982655,2.40160106737825e-05,4.06937958639093e-05,3.26884589726484e-05,2.00133422281521e-06,2.33488992661775e-05,6.33755837224817e-05,0.000137424949966644,0.000360240160106738
ilEupCent1_SOM,0.243898463593854,0.317417501670007,0.0842945891783567,0.0254188376753507,0.235464261857047,0.0464195056780227,0.0188971275885104,0.00151369405477622,0.00309552438209753,0.00199198396793587,0.0024435537742151,0.00115230460921844,0.000936539746158985,0.000360721442885772,0.000416833667334669,0.000183032732130929,0.00020374081496326,0.00230661322645291,0.00284702738810955,0.000395457581830327,0.00847628590514362,0.000717434869739479,1.33600534402138e-05,2.07080828323313e-05,3.27321309285237e-05,1.40280561122244e-05,8.68403473613894e-06,3.34001336005344e-05,4.87641950567802e-05,2.93921175684703e-05,0.000158984635938544,0.000788911155644623
ilEupDodo1_SOM,0.232388407728181,0.066692871419054,0.0116009327115256,0.235506329113924,0.225419053964024,0.0965016655562958,0.00943770819453697,0.000758161225849434,0.0913750832778148,0.00648434377081945,0.000516988674217188,0.00156295802798135,0.000594936708860759,0.000445702864756829,0.0002618254497002,0.00037508327781479,3.26449033977348e-05,0.0170606262491672,0.000321785476349101,0.00102798134576949,0.00012524983344437,0.000487674883411059,0.000235176548967355,7.32844770153231e-06,0.000240506329113924,4.93004663557628e-05,0.000137908061292472,5.99600266489007e-06,7.32844770153231e-06,1.1325782811459e-05,0.000199866755496336,0.000127248500999334
ilEupExig1_SOM,0.223777263714475,0.363755452742895,0.0671070720423001,0.177074025115664,0.0491592861863847,0.0712240581625909,0.020575677461996,0.000894910773298083,0.00304163912756114,0.000922009253139458,0.00140118968935889,0.0067911434236616,0.00412557832121613,0.000991407799074686,0.000161929940515532,0.0024818241903503,0.000187706543291474,0.00261599471249174,0.00146265697290152,0.000508261731658956,8.26173165895572e-05,0.000208195637805684,2.24719101123595e-05,0.0011526768010575,0.000107732980832783,3.37078651685393e-05,3.96563119629874e-06,2.57766027759418e-05,1.98281559814937e-06,5.3536021150033e-05,8.59220092531395e-06,3.96563119629874e-05
ilEupInsi1_SOM,0.432528980679547,0.0845522984676882,0.0154423717521652,0.284925383077948,0.1176508994004,0.0261419053964024,0.0104976682211859,0.00106662225183211,0.00435243171219187,0.000611592271818788,0.000540306462358428,0.00193604263824117,0.00128914057295137,0.00101399067288474,0.000604930046635576,0.000284477015323118,0.000135243171219187,0.000188540972684877,0.00101732178547635,0.0120959360426382,0.000167221852098601,0.000169886742171885,2.66489007328448e-05,6.86209193870753e-05,0.000353764157228514,0.00165822784810127,0.000102598267821452,5.99600266489007e-06,4.66355762824783e-06,0.000209193870752831,0.000344437041972019,1.26582278481013e-05
ilEupLuci1_SOM,0.188318645450836,0.383194614443084,0.051515707874337,0.0455540595675235,0.141544675642595,0.00889310485516116,0.00169318645450836,0.00121175030599755,0.125068135454916,0.00462913096695226,0.00176988984088127,0.000940432476540188,0.00968013055895553,0.000330885352917177,0.000390044879640963,0.000530395756833945,0.00583843329253366,0.00046797225622195,0.00063484292125663,0.00382619339045288,0.000118319053447572,0.000100367197062424,2.5703794369645e-05,1.67278661770706e-05,3.42717258261934e-05,0.000347613219094247,0.000181966544267646,5.71195430436556e-06,5.30395756833945e-05,0.0182431660546716,3.6311709506324e-05,0.00480456956344349
ilEupSimi1_SOM,0.159965923984273,0.227821756225426,0.0939637396242901,0.31604499781564,0.0547649628658803,0.0591559633027523,0.0698173875054609,0.00399519440803844,0.00559589340323285,0.00223547400611621,0.00132590650939275,0.000373962429008301,0.000567496723460026,0.000355176933158585,0.00036435124508519,0.00151856705985146,0.000276976845784185,0.000380952380952381,0.000247269550021844,0.000401048492791612,6.68414154652687e-05,3.88816076889471e-05,1.39799038881608e-05,3.27653997378768e-05,0.000250764525993884,0.000120576671035387,2.49017038007864e-05,2.97072957623416e-05,1.31061598951507e-05,7.86369593709043e-06,0.000187418086500655,4.01922236784622e-05
ilEupTran1_SOM,0.415399467376831,0.0761950732356858,0.0124320905459387,0.0572090545938748,0.100005992010652,0.101381491344873,0.0557956058588549,0.0010392809587217,0.105478695073236,0.00934487350199734,0.000414780292942743,0.00285219707057257,0.00171637816245007,0.000802263648468708,0.00014647137150466,0.000348202396804261,0.000705725699067909,0.00170239680426099,0.000284953395472703,0.0526338215712383,8.85486018641811e-05,0.00152330226364847,0.000178428761651132,9.9866844207723e-05,6.39147802929427e-05,0.00180292942743009,9.52063914780293e-05,0,0,0.000141810918774967,7.98934753661784e-05,3.72836218375499e-05
ilEupVulg1_SOM,0.226860852197071,0.289430758988016,0.060901464713715,0.0496830892143808,0.0628462050599201,0.16206258322237,0.111449400798935,0.00109587217043941,0.0114540612516644,0.00828229027962716,0.00113182423435419,0.00278828229027963,0.00115379494007989,0.000653129161118509,0.000490679094540612,0.000644474034620506,0.00679560585885486,0.000225033288948069,0.000533954727030626,0.000231691078561917,8.78828229027963e-05,0.000224367509986684,2.46338215712383e-05,3.92809587217044e-05,0.000140479360852197,9.85352862849534e-05,4.12782956058589e-05,7.32356857523302e-06,5.32623169107856e-05,7.58988015978695e-05,0.000392809587217044,9.92010652463382e-05
ilEuzPing2_SOM,0.434863909272849,0.144737825216811,0.042815877251501,0.198643762508339,0.0545063375583722,0.0326651100733823,0.0205650433622415,0.000953302201467645,0.000903268845897265,0.000761174116077385,0.000765176784523015,0.00940893929286191,0.000822548365577051,0.000601067378252168,0.000330887258172115,0.00173182121414276,0.0026577718478986,0.00335156771180787,0.000348899266177452,0.000421614409606404,0.000105403602401601,0.000127418278852568,1.26751167444963e-05,4.93662441627752e-05,0.0476957971981321,1.80120080053369e-05,2.26817878585724e-05,4.00266844563042e-05,1.33422281521014e-05,1.73448965977318e-05,2.73515677118079e-05,1.46764509673115e-05
ilFabAdip1_SOM,0.0877180816591056,0.39149449125081,0.0545100453661698,0.326607258587168,0.0230129617627997,0.019701879455606,0.00535126377187297,0.00122034996759559,0.00197278029812054,0.00423395981853532,0.0625087491898898,0.00084251458198315,0.000896953985742061,0.000282566429034349,0.00190797148412184,0.00115359688917693,7.90667530784187e-05,0.0119429682436811,0.00138042773817239,0.000428386260531432,0.00105184705119896,0.000981853532080363,3.62929358392741e-05,1.16655865197667e-05,4.34219053791316e-05,8.10110174983798e-05,2.52754374594945e-05,7.12896953985742e-06,4.21257290991575e-05,0.000184705119896306,0.000189889825016202,9.85093972780298e-05
ilFisYpsi1_SOM,0.212980168567179,0.429851264253842,0.180864650470997,0.0187798710956867,0.0502746653445711,0.0639712444224095,0.00271938522558255,0.00751561725334655,0.00783936539414973,0.00128805156172533,0.000493802677243431,0.00706643529995042,0.0027456618740704,0.000489836390679227,0.000444719881011403,0.000281110560237977,0.00845166088249876,0.000219137332672286,0.000374318294496777,0.00184581060981656,0.000142290530490828,9.56866633614279e-05,5.15617253346554e-05,2.82597917699554e-05,7.38720872583044e-05,2.62766484878532e-05,2.08230044620724e-05,2.13187902825979e-05,1.53693604362915e-05,0.000503222607833416,5.25532969757065e-05,0.000471988101140307
ilFurFurc1_SOM,0.107264854368932,0.501182912621359,0.0205945631067961,0.0457033009708738,0.0105258252427184,0.113237281553398,0.120422524271845,0.0432749514563107,0.000584466019417476,0.000358834951456311,0.000388349514563107,0.000829902912621359,0.027775145631068,0.000991844660194175,0.00012504854368932,0.000283495145631068,0.00243029126213592,0.00200699029126214,0.000301359223300971,0.000630291262135922,0.000105631067961165,0.000127766990291262,4.7378640776699e-05,4.81553398058252e-05,5.35922330097087e-05,0.000476116504854369,7.76699029126214e-07,2.01941747572816e-05,0,0.000115339805825243,7.72815533980582e-05,1.55339805825243e-05
ilGanPyra1_SOM,0.263347565043362,0.185525016677785,0.0683435623749166,0.00609806537691795,0.00879919946631087,0.19306404269513,0.00322014676450967,0.00922148098732488,0.231835223482322,0.000854569713142095,0.00102868579052702,0.00378519012675117,0.0114469646430954,0.00366711140760507,0.000251501000667111,0.000200800533689126,0.00558972648432288,0.000114076050700467,0.000640426951300867,0.00113942628418946,0.000643095396931288,7.00466977985323e-05,8.87258172114743e-05,0.000492328218812542,8.33889259506337e-05,0.000109406270847231,2.80186791194129e-05,6.6711140760507e-07,0,0.00014209472981988,0.000132755170113409,3.66911274182788e-05
ilGlaAlex1_SOM,0.0287791861240827,0.587368245496998,0.112393929286191,0.154513008672448,0.0291691127418279,0.0651050700466978,0.00656671114076051,0.00502535023348899,0.000496997998665777,0.000586390927284857,0.000619412941961308,0.00367845230153436,0.00308005336891261,0.000242494996664443,9.9733155436958e-05,0.000179452968645764,0.000783855903935957,0.000248165443629086,0.000263509006004003,0.000207138092061374,6.10406937958639e-05,0.00014076050700467,1.80120080053369e-05,8.33889259506338e-06,6.20413609072715e-05,3.93595730486991e-05,1.26751167444963e-05,3.33555703802535e-06,7.6717811874583e-06,0.000106070713809206,4.83655770513676e-05,8.6057371581054e-05
ilGriApri1_SOM,0.203136393878909,0.250230871590153,0.0478017298735862,0.252175648702595,0.0200485695276114,0.0703632734530938,0.145061876247505,0.00340652029274784,0.00145642049234864,0.000524284763805722,0.000564870259481038,0.00101596806387226,0.000753825681969395,0.000268130405854957,0.000129075182967399,0.000675981370592149,0.000463739188290086,0.00019294743845642,0.000790419161676647,0.00016101131071191,7.31869594145043e-05,4.0585495675316e-05,1.53027278775782e-05,9.51430472388556e-05,0.000173652694610778,3.1936127744511e-05,3.45974717232202e-05,1.9294743845642e-05,6.65335994677312e-07,0.000186294078509647,5.18962075848303e-05,5.58882235528942e-05
ilGymRufi1_SOM,0.181866445182724,0.10087707641196,0.0116870431893688,0.213845182724252,0.197130897009967,0.0816558139534884,0.175374086378738,0.000462458471760797,0.00382325581395349,0.00598006644518272,0.000510299003322259,0.0106073089700997,0.00481727574750831,0.00267441860465116,0.000265116279069767,0.000415282392026578,0.000201328903654485,0.0038265780730897,0.000617940199335548,0.00198604651162791,7.10963455149502e-05,0.000508970099667774,9.96677740863787e-06,0.000132890365448505,0.00013953488372093,0.000182059800664452,1.46179401993355e-05,2.6578073089701e-06,2.6578073089701e-06,3.12292358803987e-05,0.000243853820598007,3.65448504983389e-05
ilHabPyri1_SOM,0.535353454057679,0.0417967806841046,0.00757344064386318,0.325810194500335,0.00761770623742455,0.0134419852448021,0.00337826961770624,0.000396378269617706,0.00162910798122066,0.0017813547954393,0.000639839034205231,0.00126425217974514,0.00261167002012072,0.00440174379610999,9.12139503688799e-05,0.000234741784037559,8.71898054996647e-05,0.0276123407109323,0.000244802146210597,0.00449765258215962,0.00127364185110664,0.000755197853789403,1.81086519114688e-05,0.000176391683433937,0.00017907444668008,0.0102823608316566,2.68276324614353e-05,6.70690811535882e-07,1.94500335345406e-05,0.000128101945003353,0.00608517773306506,0.000590878604963112
ilHecDyso1_SOM,0.130578363384189,0.376658344891355,0.0277646786870088,0.136598243180767,0.0251571890892279,0.013504854368932,0.249196948682386,0.00528987517337032,0.00115996301433195,0.000523347202958853,0.0024493758668516,0.00140776699029126,0.000545538603791031,0.000282015718908923,0.000209431345353675,0.000629680998613037,0.0260263522884882,0.000877022653721683,0.000439667128987517,0.00010171058714748,3.32871012482663e-05,7.7207582061951e-05,6.01017105871475e-06,0.000236708275543227,5.45538603791031e-05,2.17290799815072e-05,3.51363846509478e-05,3.32871012482663e-05,2.77392510402219e-06,4.06842348589921e-05,3.55987055016181e-05,2.26537216828479e-05
ilHedSali1_SOM,0.426134089392929,0.0934629753168779,0.0896377585056704,0.130202801867912,0.0168058705803869,0.103191460973983,0.00756304202801868,0.00733222148098732,0.00134422948632422,0.00126017344896598,0.00243495663775851,0.00198065376917945,0.00498799199466311,0.00650233488992662,0.00037758505670447,0.000816544362908606,0.0494569713142095,0.00155570380253502,0.000735823882588392,0.00373582388258839,3.26884589726484e-05,0.000278185456971314,3.8025350233489e-05,0.0419506337558372,0.00181254169446298,0.00573182121414276,1.40093395597065e-05,0.000244162775183456,3.33555703802535e-06,0.000276851234156104,1.46764509673115e-05,8.40560373582388e-05
ilHemAest2_SOM,0.240011003667889,0.270289429809937,0.119227075691897,0.0166348782927643,0.126166722240747,0.0039569856618873,0.00537012337445815,0.00248549516505502,0.127160053351117,0.0436498832944315,0.000785595198399466,0.00061353784594865,0.000409136378792931,0.0022484161387129,0.00019673224408136,0.000658886295431811,0.00180926975658553,0.0376908969656552,0.000149383127709236,0.000106702234078026,4.80160053351117e-05,7.36912304101367e-05,1.83394464821607e-05,2.50083361120373e-05,4.50150050016672e-05,3.06768922974325e-05,3.63454484828276e-05,2.03401133711237e-05,3.60120040013338e-05,2.70090030010003e-05,8.66955651883961e-06,1.06702234078026e-05
ilHemChry1_SOM,0.2446875,0.349581296992481,0.0181057330827068,0.078952537593985,0.0538961466165414,0.0253110902255639,0.00582095864661654,0.000734962406015038,0.150229793233083,0.00272462406015038,0.0530239661654135,0.000381578947368421,0.00137359022556391,0.000901315789473684,0.00163580827067669,0.000709116541353383,0.000105733082706767,0.00185761278195489,0.000619360902255639,0.00623872180451128,0.000246240601503759,6.8609022556391e-05,0.000114191729323308,3.90037593984962e-05,0.000203007518796992,6.57894736842105e-05,9.49248120300752e-05,5.16917293233083e-06,3.24248120300752e-05,2.58458646616541e-05,0.00219266917293233,2.06766917293233e-05
ilHesComm1_SOM,0.159127005347594,0.372407085561497,0.0329612299465241,0.160967914438503,0.011168449197861,0.0445695187165775,0.196493983957219,0.0145053475935829,0.00100401069518717,0.000359625668449198,0.000751336898395722,0.000481283422459893,0.000984625668449198,0.000822192513368984,0.000369652406417112,0.000206550802139037,0.000267379679144385,0.000280748663101604,0.000120320855614973,0.000526737967914438,9.09090909090909e-05,0.00041644385026738,0.000120320855614973,3.67647058823529e-05,2.00534759358289e-05,0.000527406417112299,6.68449197860963e-06,0.000198529411764706,0,0.000173128342245989,3.34224598930481e-05,1.33689839572192e-06
ilHipSeme1_SOM,0.205234152652005,0.27880659767141,0.0603098318240621,0.13890297542044,0.0913615782664942,0.0480847347994825,0.13751617076326,0.00558796895213454,0.00242367399741268,0.000522639068564036,0.00190491591203105,0.00186222509702458,0.00129883570504528,0.000585381630012937,8.15006468305304e-05,0.000254204398447607,0.00495148771021992,0.0172962483829237,0.000840232858990944,0.000444372574385511,8.08538163001294e-05,0.000524579560155239,2.06985769728331e-05,0.000325355756791721,9.96119016817594e-05,2.78137128072445e-05,0.000515523932729625,6.46830530401035e-07,0,5.30401034928849e-05,5.17464424320828e-06,7.69728331177232e-05
ilHofPseu3_SOM,0.459880746169221,0.135018654230513,0.0111165889407062,0.199339773484344,0.0669773484343771,0.0232018654230513,0.0776508994003997,0.000548301132578281,0.0103997335109927,0.000465023317788141,0.000467688207861426,0.00628980679546969,0.00280079946702199,0.000959360426382412,0.000171219187208528,0.000355762824783478,5.79613590939374e-05,0.00198401065956029,0.00105796135909394,0.000463024650233178,0.000113924050632911,9.06062624916722e-05,8.12791472351766e-05,1.86542305129913e-05,6.1292471685543e-05,0.000124583610926049,4.59693537641572e-05,6.66222518321119e-06,1.33244503664224e-06,2.06528980679547e-05,0.000103264490339773,0.00012524983344437
ilHydFurc1_SOM,0.407302465023318,0.112036642238508,0.0228794137241839,0.240353764157229,0.0866975349766822,0.0205196535642905,0.0461179213857428,0.00377814790139907,0.0010473017988008,0.00214990006662225,0.017707528314457,0.000620253164556962,0.00210659560293138,0.00192071952031979,0.000209860093271153,0.000409726848767488,0.000461692205196536,0.0180226515656229,0.00138374417055296,0.00531978680879414,4.53031312458361e-05,0.000300466355762825,3.3311125916056e-06,0.000121252498334444,5.92938041305796e-05,0.000325782811459027,0.00653764157228514,6.66222518321119e-07,1.99866755496336e-06,0.00024383744170553,0.0012711525649567,4.39706862091939e-05
ilHydMica1_SOM,0.201700399467377,0.242453395472703,0.0313548601864181,0.380752996005326,0.0531238348868176,0.0525486018641811,0.0144327563249001,0.000964713715046605,0.0039693741677763,0.000540612516644474,0.00511917443408788,0.00604860186418109,0.000890812250332889,0.000900798934753662,0.000599866844207723,0.000419440745672437,7.12383488681758e-05,0.000148468708388815,0.00144007989347537,0.00110186418109188,8.05592543275633e-05,9.92010652463382e-05,0,2.52996005326232e-05,0.00020439414114514,2.72969374167776e-05,0.000362183754993342,8.18908122503329e-05,6.6577896138482e-07,2.92942743009321e-05,0.000473368841544607,3.39547270306258e-05
ilHylFasc1_SOM,0.263800932090546,0.160709054593875,0.0212323568575233,0.229773635153129,0.045939414114514,0.157560585885486,0.0487769640479361,0.000569241011984021,0.00458055925432756,0.04445672436751,0.00101797603195739,0.00327696404793609,0.00162849533954727,0.00160319573901465,0.00197669773635153,0.00310852197070573,6.6577896138482e-05,0.00388215712383489,0.00049866844207723,0.000474034620505992,0.000553262316910786,0.00220239680426099,6.52463382157124e-05,0.000164447403462051,0.000434087882822903,2.26364846870839e-05,1.33155792276964e-06,5.99201065246338e-06,0.0011185086551265,0.000309587217043941,0.000189747003994674,0
ilHypProb1_SOM,0.185963333333333,0.247934,0.0204253333333333,0.236510666666667,0.198725333333333,0.0289866666666667,0.0288586666666667,0.00211333333333333,0.00497466666666667,0.03729,0.002378,0.000486666666666667,0.001474,0.00131333333333333,0.000246,0.00103666666666667,0.000156666666666667,0.000326,0.000207333333333333,0.000126666666666667,3.73333333333333e-05,8.13333333333333e-05,0.000112666666666667,3e-05,7.33333333333333e-06,3.06666666666667e-05,1.06666666666667e-05,4.66666666666667e-06,3.2e-05,4.26666666666667e-05,6.86666666666667e-05,8.66666666666667e-06
ilIdaAver1_SOM,0.232772727272727,0.212149732620321,0.0315140374331551,0.311520721925134,0.128886363636364,0.0243081550802139,0.0251577540106952,0.00111229946524064,0.0018783422459893,0.00126403743315508,0.0143676470588235,0.00135628342245989,0.0036557486631016,0.000354946524064171,0.000697860962566845,0.000789438502673797,0.000127673796791444,0.0019692513368984,0.00110026737967914,0.000978609625668449,0.000136363636363636,0.00268716577540107,5.94919786096257e-05,0.000278743315508021,0.00010427807486631,0.000199866310160428,4.54545454545455e-05,4.34491978609626e-05,1.33689839572192e-06,2.07219251336898e-05,0.000419786096256684,4.14438502673797e-05
ilIncMasc1_SOM,0.197154241645244,0.142506940874036,0.0598462724935733,0.272252956298201,0.0550426735218509,0.0777506426735218,0.00485758354755784,0.00270488431876607,0.031706940874036,0.0127979434447301,0.00130231362467866,0.00164575835475578,0.00266632390745501,0.12892442159383,0.00113367609254499,0.000610796915167095,0.0010827763496144,0.000663239074550129,0.000565552699228792,0.0027172236503856,0.000375321336760925,1.59383033419023e-05,4.62724935732648e-05,5.5012853470437e-05,0.00082827763496144,0.00042159383033419,2.98200514138817e-05,2.77634961439589e-05,1.13110539845758e-05,8.48329048843188e-05,0.000127506426735219,4.31876606683805e-05
ilLamSuff1_SOM,0.169101265822785,0.150358427714857,0.0455909393737508,0.416479680213191,0.032998001332445,0.0369593604263824,0.00324317121918721,0.000468354430379747,0.0520126582278481,0.00148301132578281,0.000646235842771486,0.00605929380413058,0.00601665556295803,0.00994137241838774,0.000315789473684211,0.00080946035976016,0.0167481678880746,0.0463304463690873,0.000365756162558294,0.00304197201865423,4.06395736175883e-05,6.7288474350433e-05,3.53097934710193e-05,5.99600266489007e-05,0.000143237841439041,0.00057761492338441,1.53231179213857e-05,9.32711525649567e-06,1.33244503664224e-06,3.86409060626249e-05,1.73217854763491e-05,2.39840106595603e-05
ilLaoPopu1_SOM,0.213660199882422,0.296198118753674,0.0741610817166373,0.00855261610817166,0.0111358024691358,0.245934744268078,0.00573897707231041,0.0163298059964727,0.00122692533803645,0.000751322751322751,0.00155379188712522,0.00157084068195179,0.104021164021164,0.00175191064079953,9.1710758377425e-05,0.000489711934156379,0.000379776601998824,0.0140582010582011,0.000577895355673133,0.000407995296884186,0.000146384479717813,0.000261022927689594,1.11699000587889e-05,0.000101116990005879,6.99588477366255e-05,0.000139329805996473,7.64256319811875e-05,0.000354497354497354,6.46678424456202e-05,8.23045267489712e-05,7.46619635508524e-05,2.58671369782481e-05
ilLasFlex1_SOM,0.396662027833002,0.126036447978794,0.0167826375082836,0.0114115308151093,0.0236070245195494,0.362444665341286,0.00215308151093439,0.00287342611000663,0.0146209410205434,0.000591119946984758,0.0119980119284294,0.000464546056991385,0.00353214049039099,0.000970841616964877,0.000312127236580517,0.00799403578528827,0.00114247846255799,0.00345791915175613,0.000198807157057654,0.000955599734923791,0.00027766732935719,0.000684559310801856,0.0050702451954937,0.00081974817760106,0.000226640159045726,1.32538104705103e-05,3.77733598409543e-05,1.98807157057654e-06,0,1.06030483764082e-05,0.00403578528827038,0.000612326043737574
ilLasMege1_SOM,0.102745358090186,0.058513925729443,0.00577387267904509,0.266615384615385,0.259672413793103,0.00375132625994695,0.270940318302387,0.00200132625994695,0.00340318302387268,0.000673076923076923,0.000274535809018568,0.000177055702917772,0.000227453580901857,0.0147851458885942,0.000310344827586207,0.000277851458885942,0.00141777188328912,0.00769960212201592,9.3501326259947e-05,0.000324933687002652,3.315649867374e-05,5.63660477453581e-05,2.18832891246684e-05,4.37665782493369e-05,1.85676392572944e-05,8.09018567639257e-05,1.79045092838196e-05,0,0,2.05570291777188e-05,1.9893899204244e-05,8.62068965517241e-06
ilLatStri6_SOM,0.225005132991134,0.216547830144657,0.0475431637890807,0.154310779281381,0.0263107792813812,0.290287914139057,0.0047326178254783,0.00135650956602893,0.0160970601959869,0.00546430237984134,0.00144517032197853,0.00396733551096594,0.00209239384041064,0.000846943537097527,7.37284181054596e-05,0.000762015865608959,0.000218852076528231,0.000121791880541297,0.000607092860475968,0.00135977601493234,5.78628091460569e-05,1.11992533831078e-05,0.000179188054129725,0.000190387307512832,3.96640223985068e-05,2.51983201119925e-05,3.31311245916939e-05,1.02659822678488e-05,1.86654223051797e-06,0.000171721885207653,0.000120858609426038,7.46616892207186e-06
