sample	mutsig	attribution
ilEnnQuei1_SOM	SBS15	0.000409227683049147
ilEnnQuei1_SOM	SBS16	0.000506018054162487
ilEnnQuei1_SOM	SBS17	0.0168405215646941
ilEnnQuei1_SOM	SBS18	0.000235205616850552
ilEnnQuei1_SOM	SBS19	0.000117853560682046
ilEnnQuei1_SOM	SBS20	0.000108324974924774
ilEnnQuei1_SOM	SBS21	0.000755767301905717
ilEnnQuei1_SOM	SBS22	1.25376128385155e-05
ilEnnQuei1_SOM	SBS23	6.61985957873621e-05
ilEnnQuei1_SOM	SBS24	0.000124373119358074
ilEnnQuei1_SOM	SBS25	3.36008024072217e-05
ilEnnQuei1_SOM	SBS26	1.00300902708124e-06
ilEnnQuei1_SOM	SBS27	4.01203610832498e-06
ilEnnQuei1_SOM	SBS28	1.40421263791374e-05
ilEnnQuei1_SOM	SBS29	2.2567703109328e-05
ilEnnQuei1_SOM	SBS30	1.8555667001003e-05
ilEnnQuei1_SOM	SBS31	2.50752256770311e-06
ilEpiBilu1_SOM	SBS0	0.204160988643955
ilEpiBilu1_SOM	SBS1	0.423830995323981
ilEpiBilu1_SOM	SBS2	0.112438209752839
ilEpiBilu1_SOM	SBS3	0.0729792919171677
ilEpiBilu1_SOM	SBS4	0.0291022044088176
ilEpiBilu1_SOM	SBS5	0.0780514362057448
ilEpiBilu1_SOM	SBS6	0.0340133600534402
ilEpiBilu1_SOM	SBS7	0.00106078824315297
ilEpiBilu1_SOM	SBS8	0.00430394121576486
ilEpiBilu1_SOM	SBS9	0.000705410821643287
ilEpiBilu1_SOM	SBS10	0.000551770207080828
ilEpiBilu1_SOM	SBS11	0.0246145624582498
ilEpiBilu1_SOM	SBS12	0.000423513694054776
ilEpiBilu1_SOM	SBS13	0.00628256513026052
ilEpiBilu1_SOM	SBS14	0.000210420841683367
ilEpiBilu1_SOM	SBS15	0.00102404809619238
ilEpiBilu1_SOM	SBS16	0.0019625918503674
ilEpiBilu1_SOM	SBS17	0.000828323313293253
ilEpiBilu1_SOM	SBS18	0.00114963259853039
ilEpiBilu1_SOM	SBS19	0.000370741482965932
ilEpiBilu1_SOM	SBS20	6.81362725450902e-05
ilEpiBilu1_SOM	SBS21	0.000270541082164329
ilEpiBilu1_SOM	SBS22	1.46960587842351e-05
ilEpiBilu1_SOM	SBS23	0.00046559786239145
ilEpiBilu1_SOM	SBS24	0.000907147628590514
ilEpiBilu1_SOM	SBS25	3.34001336005344e-05
ilEpiBilu1_SOM	SBS26	8.81763527054108e-05
ilEpiBilu1_SOM	SBS27	1.20240480961924e-05
ilEpiBilu1_SOM	SBS28	5.3440213760855e-06
ilEpiBilu1_SOM	SBS29	2.80561122244489e-05
ilEpiBilu1_SOM	SBS30	3.07281229124916e-05
ilEpiBilu1_SOM	SBS31	1.13560454241817e-05
ilEpiDema1_SOM	SBS0	0.37441927951968
ilEpiDema1_SOM	SBS1	0.251363242161441
ilEpiDema1_SOM	SBS2	0.0904953302201468
ilEpiDema1_SOM	SBS3	0.0374689793195464
ilEpiDema1_SOM	SBS4	0.0176187458305537
ilEpiDema1_SOM	SBS5	0.0967771847898599
ilEpiDema1_SOM	SBS6	0.00826551034022682
ilEpiDema1_SOM	SBS7	0.0122671781187458
ilEpiDema1_SOM	SBS8	0.00175850567044696
ilEpiDema1_SOM	SBS9	0.00043162108072048
ilEpiDema1_SOM	SBS10	0.000709139426284189
ilEpiDema1_SOM	SBS11	0.0129576384256171
ilEpiDema1_SOM	SBS12	0.00578652434956638
ilEpiDema1_SOM	SBS13	0.00390693795863909
ilEpiDema1_SOM	SBS14	0.000212474983322215
ilEpiDema1_SOM	SBS15	0.000542028018679119
ilEpiDema1_SOM	SBS16	0.0642428285523683
ilEpiDema1_SOM	SBS17	0.0002104736490994
ilEpiDema1_SOM	SBS18	0.000591394262841895
ilEpiDema1_SOM	SBS19	0.000676450967311541
ilEpiDema1_SOM	SBS20	0.00083022014676451
ilEpiDema1_SOM	SBS21	5.77051367578386e-05
ilEpiDema1_SOM	SBS22	6.6711140760507e-07
ilEpiDema1_SOM	SBS23	0.0037108072048032
ilEpiDema1_SOM	SBS24	0.000171781187458306
ilEpiDema1_SOM	SBS25	0.0141811207471648
ilEpiDema1_SOM	SBS26	1.66777851901268e-06
ilEpiDema1_SOM	SBS27	1.46764509673115e-05
ilEpiDema1_SOM	SBS28	3.66911274182789e-06
ilEpiDema1_SOM	SBS29	9.10607071380921e-05
ilEpiDema1_SOM	SBS30	0.000170446964643095
ilEpiDema1_SOM	SBS31	6.47098065376918e-05
ilEpiNise2_SOM	SBS0	0.206014875239923
ilEpiNise2_SOM	SBS1	0.470876199616123
ilEpiNise2_SOM	SBS2	0.0299721689059501
ilEpiNise2_SOM	SBS3	0.157403550863724
ilEpiNise2_SOM	SBS4	0.0192356046065259
ilEpiNise2_SOM	SBS5	0.0785930902111324
ilEpiNise2_SOM	SBS6	0.00717514395393474
ilEpiNise2_SOM	SBS7	0.0121405950095969
ilEpiNise2_SOM	SBS8	0.00136132437619962
ilEpiNise2_SOM	SBS9	0.000862763915547025
ilEpiNise2_SOM	SBS10	0.000937140115163148
ilEpiNise2_SOM	SBS11	0.000586852207293666
ilEpiNise2_SOM	SBS12	0.00174376199616123
ilEpiNise2_SOM	SBS13	0.00346017274472169
ilEpiNise2_SOM	SBS14	0.000325335892514395
ilEpiNise2_SOM	SBS15	0.000433781190019194
ilEpiNise2_SOM	SBS16	0.00133349328214971
ilEpiNise2_SOM	SBS17	0.00556525911708253
ilEpiNise2_SOM	SBS18	0.000821976967370441
ilEpiNise2_SOM	SBS19	0.000394913627639155
ilEpiNise2_SOM	SBS20	9.59692898272553e-05
ilEpiNise2_SOM	SBS21	0.000168426103646833
ilEpiNise2_SOM	SBS22	9.59692898272553e-07
ilEpiNise2_SOM	SBS23	6.04606525911708e-05
ilEpiNise2_SOM	SBS24	6.90978886756238e-05
ilEpiNise2_SOM	SBS25	0.000107965451055662
ilEpiNise2_SOM	SBS26	8.01343570057582e-05
ilEpiNise2_SOM	SBS27	1.34357005758157e-05
ilEpiNise2_SOM	SBS28	1.05566218809981e-05
ilEpiNise2_SOM	SBS29	3.69481765834933e-05
ilEpiNise2_SOM	SBS30	5.0383877159309e-05
ilEpiNise2_SOM	SBS31	6.7658349328215e-05
ilEraDefo1_SOM	SBS0	0.319411920529801
ilEraDefo1_SOM	SBS1	0.222850331125828
ilEraDefo1_SOM	SBS2	0.0183894039735099
ilEraDefo1_SOM	SBS3	0.341613245033113
ilEraDefo1_SOM	SBS4	0.0261860927152318
ilEraDefo1_SOM	SBS5	0.0150245033112583
ilEraDefo1_SOM	SBS6	0.029235761589404
ilEraDefo1_SOM	SBS7	0.00127682119205298
ilEraDefo1_SOM	SBS8	0.00624437086092715
ilEraDefo1_SOM	SBS9	0.00855298013245033
ilEraDefo1_SOM	SBS10	0.000619867549668874
ilEraDefo1_SOM	SBS11	0.00053841059602649
ilEraDefo1_SOM	SBS12	0.00118675496688742
ilEraDefo1_SOM	SBS13	0.00207880794701987
ilEraDefo1_SOM	SBS14	0.000282781456953642
ilEraDefo1_SOM	SBS15	0.000671523178807947
ilEraDefo1_SOM	SBS16	0.00259470198675497
ilEraDefo1_SOM	SBS17	0.000332450331125828
ilEraDefo1_SOM	SBS18	0.000115894039735099
ilEraDefo1_SOM	SBS19	0.000994039735099338
ilEraDefo1_SOM	SBS20	0.000122516556291391
ilEraDefo1_SOM	SBS21	9.73509933774834e-05
ilEraDefo1_SOM	SBS22	0.000102649006622517
ilEraDefo1_SOM	SBS23	0.000866225165562914
ilEraDefo1_SOM	SBS24	6.49006622516556e-05
ilEraDefo1_SOM	SBS25	9.80132450331126e-05
ilEraDefo1_SOM	SBS26	3.3112582781457e-05
ilEraDefo1_SOM	SBS27	3.77483443708609e-05
ilEraDefo1_SOM	SBS28	3.04635761589404e-05
ilEraDefo1_SOM	SBS29	0.000180794701986755
ilEraDefo1_SOM	SBS30	0.000149668874172185
ilEraDefo1_SOM	SBS31	1.58940397350993e-05
ilEreAeth1_SOM	SBS0	0.329319063545151
ilEreAeth1_SOM	SBS1	0.4495872909699
ilEreAeth1_SOM	SBS2	0.0449418060200669
ilEreAeth1_SOM	SBS3	0.0188735785953177
ilEreAeth1_SOM	SBS4	0.0171866220735786
ilEreAeth1_SOM	SBS5	0.0802060200668896
ilEreAeth1_SOM	SBS6	0.0118481605351171
ilEreAeth1_SOM	SBS7	0.0208046822742475
ilEreAeth1_SOM	SBS8	0.00157926421404682
ilEreAeth1_SOM	SBS9	0.0107785953177258
ilEreAeth1_SOM	SBS10	0.000793311036789298
ilEreAeth1_SOM	SBS11	0.000649498327759197
ilEreAeth1_SOM	SBS12	0.000726421404682274
ilEreAeth1_SOM	SBS13	0.00699799331103679
ilEreAeth1_SOM	SBS14	0.000185284280936455
ilEreAeth1_SOM	SBS15	0.000461538461538462
ilEreAeth1_SOM	SBS16	0.000455518394648829
ilEreAeth1_SOM	SBS17	0.00313645484949833
ilEreAeth1_SOM	SBS18	0.000347157190635451
ilEreAeth1_SOM	SBS19	0.000323745819397993
ilEreAeth1_SOM	SBS20	0.000146488294314381
ilEreAeth1_SOM	SBS21	4.08026755852843e-05
ilEreAeth1_SOM	SBS22	6.02006688963211e-06
ilEreAeth1_SOM	SBS23	8.76254180602007e-05
ilEreAeth1_SOM	SBS24	5.35117056856187e-05
ilEreAeth1_SOM	SBS25	0.000178595317725753
ilEreAeth1_SOM	SBS26	1.27090301003344e-05
ilEreAeth1_SOM	SBS27	7.75919732441472e-05
ilEreAeth1_SOM	SBS28	6.02006688963211e-06
ilEreAeth1_SOM	SBS29	6.75585284280936e-05
ilEreAeth1_SOM	SBS30	6.22073578595318e-05
ilEreAeth1_SOM	SBS31	5.88628762541806e-05
ilEreAeth2_SOM	SBS0	0.354932651834035
ilEreAeth2_SOM	SBS1	0.219022248947685
ilEreAeth2_SOM	SBS2	0.0308093806374023
ilEreAeth2_SOM	SBS3	0.0837745039085989
ilEreAeth2_SOM	SBS4	0.0474257366205652
ilEreAeth2_SOM	SBS5	0.0435105231509321
ilEreAeth2_SOM	SBS6	0.00306073361395069
ilEreAeth2_SOM	SBS7	0.00193986770895971
ilEreAeth2_SOM	SBS8	0.194929645219483
ilEreAeth2_SOM	SBS9	0.00134095009019844
ilEreAeth2_SOM	SBS10	0.0016458208057727
ilEreAeth2_SOM	SBS11	0.00611365003006615
ilEreAeth2_SOM	SBS12	0.00290378833433554
ilEreAeth2_SOM	SBS13	0.00232952495490078
ilEreAeth2_SOM	SBS14	0.00023331328923632
ilEreAeth2_SOM	SBS15	0.000343956704750451
ilEreAeth2_SOM	SBS16	0.0010414912808178
ilEreAeth2_SOM	SBS17	0.000837642814191221
ilEreAeth2_SOM	SBS18	0.00119362597714973
ilEreAeth2_SOM	SBS19	0.000766085387853277
ilEreAeth2_SOM	SBS20	5.832832230908e-05
ilEreAeth2_SOM	SBS21	0.000912808177991582
ilEreAeth2_SOM	SBS22	4.7504509921828e-05
ilEreAeth2_SOM	SBS23	0.00025616355983163
ilEreAeth2_SOM	SBS24	0.000246542393265183
ilEreAeth2_SOM	SBS25	0.000118460613349369
ilEreAeth2_SOM	SBS26	1.92423331328924e-05
ilEreAeth2_SOM	SBS27	1.32291040288635e-05
ilEreAeth2_SOM	SBS28	4.02886349969934e-05
ilEreAeth2_SOM	SBS29	0.000123271196632592
ilEreAeth2_SOM	SBS30	9.0198436560433e-06
ilEreAeth2_SOM	SBS31	0.0
ilEreLige1_SOM	SBS0	0.073671669793621
ilEreLige1_SOM	SBS1	0.367296435272045
ilEreLige1_SOM	SBS2	0.100444027517198
ilEreLige1_SOM	SBS3	0.109386491557223
ilEreLige1_SOM	SBS4	0.0418774233896185
ilEreLige1_SOM	SBS5	0.0497085678549093
ilEreLige1_SOM	SBS6	0.227292682926829
ilEreLige1_SOM	SBS7	0.00418386491557223
ilEreLige1_SOM	SBS8	0.000747342088805503
ilEreLige1_SOM	SBS9	0.0011588492808005
ilEreLige1_SOM	SBS10	0.00092432770481551
ilEreLige1_SOM	SBS11	0.00123014383989994
ilEreLige1_SOM	SBS12	0.0127254534083802
ilEreLige1_SOM	SBS13	0.00199687304565353
ilEreLige1_SOM	SBS14	0.000322701688555347
ilEreLige1_SOM	SBS15	0.000350844277673546
ilEreLige1_SOM	SBS16	0.000696685428392745
ilEreLige1_SOM	SBS17	0.000457160725453408
ilEreLige1_SOM	SBS18	0.000552220137585991
ilEreLige1_SOM	SBS19	0.00410944340212633
ilEreLige1_SOM	SBS20	7.62976860537836e-05
ilEreLige1_SOM	SBS21	6.19136960600375e-05
ilEreLige1_SOM	SBS22	2.50156347717323e-05
ilEreLige1_SOM	SBS23	1.00062539086929e-05
ilEreLige1_SOM	SBS24	7.75484677923702e-05
ilEreLige1_SOM	SBS25	0.000308943089430894
ilEreLige1_SOM	SBS26	4.00250156347717e-05
ilEreLige1_SOM	SBS27	8.13008130081301e-06
ilEreLige1_SOM	SBS28	0.0
ilEreLige1_SOM	SBS29	1.18824265165729e-05
ilEreLige1_SOM	SBS30	0.000200750469043152
ilEreLige1_SOM	SBS31	4.62789243277048e-05
ilEryTage1_SOM	SBS0	0.361996007984032
ilEryTage1_SOM	SBS1	0.0471210911510313
ilEryTage1_SOM	SBS2	0.0129873586161011
ilEryTage1_SOM	SBS3	0.283616766467066
ilEryTage1_SOM	SBS4	0.0580951430472389
ilEryTage1_SOM	SBS5	0.0123073852295409
ilEryTage1_SOM	SBS6	0.0148755821689953
ilEryTage1_SOM	SBS7	0.00119893546240852
ilEryTage1_SOM	SBS8	0.00710578842315369
ilEryTage1_SOM	SBS9	0.00361676646706587
ilEryTage1_SOM	SBS10	0.163725216234198
ilEryTage1_SOM	SBS11	0.000318695941450432
ilEryTage1_SOM	SBS12	0.00101796407185629
ilEryTage1_SOM	SBS13	0.000596806387225549
ilEryTage1_SOM	SBS14	0.00101330671989355
ilEryTage1_SOM	SBS15	0.000276779773785762
ilEryTage1_SOM	SBS16	0.00149767132401863
ilEryTage1_SOM	SBS17	0.0175469061876248
ilEryTage1_SOM	SBS18	0.000453759148369927
ilEryTage1_SOM	SBS19	0.00656420492348636
ilEryTage1_SOM	SBS20	0.000492348636061211
ilEryTage1_SOM	SBS21	2.9940119760479e-05
ilEryTage1_SOM	SBS22	0.0
ilEryTage1_SOM	SBS23	2.59481037924152e-05
ilEryTage1_SOM	SBS24	0.00012375249500998
ilEryTage1_SOM	SBS25	0.000103792415169661
ilEryTage1_SOM	SBS26	6.65335994677312e-06
ilEryTage1_SOM	SBS27	0.0
ilEryTage1_SOM	SBS28	2.66134397870925e-06
ilEryTage1_SOM	SBS29	4.45775116433799e-05
ilEryTage1_SOM	SBS30	0.00149700598802395
ilEryTage1_SOM	SBS31	0.00174118429807053
ilEspSulp1_SOM	SBS0	0.332958694203864
ilEspSulp1_SOM	SBS1	0.0825836109260493
ilEspSulp1_SOM	SBS2	0.0303617588274484
ilEspSulp1_SOM	SBS3	0.270652231845436
ilEspSulp1_SOM	SBS4	0.0107874750166556
ilEspSulp1_SOM	SBS5	0.01927381745503
ilEspSulp1_SOM	SBS6	0.0971372418387741
ilEspSulp1_SOM	SBS7	0.00055363091272485
ilEspSulp1_SOM	SBS8	0.0010253164556962
ilEspSulp1_SOM	SBS9	0.00131778814123917
ilEspSulp1_SOM	SBS10	0.00477814790139907
ilEspSulp1_SOM	SBS11	0.057528980679547
ilEspSulp1_SOM	SBS12	0.00195936042638241
ilEspSulp1_SOM	SBS13	0.00163357761492338
ilEspSulp1_SOM	SBS14	0.000456362425049967
ilEspSulp1_SOM	SBS15	0.0011892071952032
ilEspSulp1_SOM	SBS16	8.99400399733511e-05
ilEspSulp1_SOM	SBS17	0.0802678214523651
ilEspSulp1_SOM	SBS18	0.00232445036642239
ilEspSulp1_SOM	SBS19	0.00111059293804131
ilEspSulp1_SOM	SBS20	0.000579613590939374
ilEspSulp1_SOM	SBS21	0.000245169886742172
ilEspSulp1_SOM	SBS22	5.99600266489007e-06
ilEspSulp1_SOM	SBS23	0.000351765489673551
ilEspSulp1_SOM	SBS24	0.000105929380413058
ilEspSulp1_SOM	SBS25	0.000100599600266489
ilEspSulp1_SOM	SBS26	3.99733510992672e-06
ilEspSulp1_SOM	SBS27	3.99733510992672e-06
ilEspSulp1_SOM	SBS28	8.927381745503e-05
ilEspSulp1_SOM	SBS29	0.000158560959360426
ilEspSulp1_SOM	SBS30	0.000313790806129247
ilEspSulp1_SOM	SBS31	5.12991339107262e-05
ilEucMixx1_SOM	SBS0	0.0348973333333333
ilEucMixx1_SOM	SBS1	0.397917333333333
ilEucMixx1_SOM	SBS2	0.0485446666666667
ilEucMixx1_SOM	SBS3	0.0773686666666667
ilEucMixx1_SOM	SBS4	0.113408
ilEucMixx1_SOM	SBS5	0.121659666666667
ilEucMixx1_SOM	SBS6	0.177110666666667
ilEucMixx1_SOM	SBS7	0.0138303333333333
ilEucMixx1_SOM	SBS8	0.000778
ilEucMixx1_SOM	SBS9	0.000684333333333333
ilEucMixx1_SOM	SBS10	0.000791
ilEucMixx1_SOM	SBS11	0.00126433333333333
ilEucMixx1_SOM	SBS12	0.000758666666666667
ilEucMixx1_SOM	SBS13	0.000149
ilEucMixx1_SOM	SBS14	0.000217333333333333
ilEucMixx1_SOM	SBS15	0.000259
ilEucMixx1_SOM	SBS16	0.00890633333333333
ilEucMixx1_SOM	SBS17	0.000107333333333333
ilEucMixx1_SOM	SBS18	0.000439666666666667
ilEucMixx1_SOM	SBS19	0.000143666666666667
ilEucMixx1_SOM	SBS20	7.7e-05
ilEucMixx1_SOM	SBS21	5.06666666666667e-05
ilEucMixx1_SOM	SBS22	8.33333333333333e-06
ilEucMixx1_SOM	SBS23	2.33333333333333e-05
ilEucMixx1_SOM	SBS24	3.96666666666667e-05
ilEucMixx1_SOM	SBS25	4.36666666666667e-05
ilEucMixx1_SOM	SBS26	7.7e-05
ilEucMixx1_SOM	SBS27	1e-05
ilEucMixx1_SOM	SBS28	2.33333333333333e-06
ilEucMixx1_SOM	SBS29	4.16666666666667e-05
ilEucMixx1_SOM	SBS30	0.000389333333333333
ilEucMixx1_SOM	SBS31	1.66666666666667e-06
ilEudLacu3_SOM	SBS0	0.275716288384513
ilEudLacu3_SOM	SBS1	0.118368491321762
ilEudLacu3_SOM	SBS2	0.255618157543391
ilEudLacu3_SOM	SBS3	0.199704939919893
ilEudLacu3_SOM	SBS4	0.0418711615487316
ilEudLacu3_SOM	SBS5	0.0244245660881175
ilEudLacu3_SOM	SBS6	0.00819559412550067
ilEudLacu3_SOM	SBS7	0.00190320427236315
ilEudLacu3_SOM	SBS8	0.0407696929238985
ilEudLacu3_SOM	SBS9	0.00301268357810414
ilEudLacu3_SOM	SBS10	0.00575233644859813
ilEudLacu3_SOM	SBS11	0.0010694259012016
ilEudLacu3_SOM	SBS12	0.000690253671562083
ilEudLacu3_SOM	SBS13	0.000294392523364486
ilEudLacu3_SOM	SBS14	0.000608144192256342
ilEudLacu3_SOM	SBS15	0.00132510013351135
ilEudLacu3_SOM	SBS16	0.000696261682242991
ilEudLacu3_SOM	SBS17	0.013888518024032
ilEudLacu3_SOM	SBS18	0.00478704939919893
ilEudLacu3_SOM	SBS19	0.000655540720961282
ilEudLacu3_SOM	SBS20	3.73831775700935e-05
ilEudLacu3_SOM	SBS21	0.000128838451268358
ilEudLacu3_SOM	SBS22	2.67022696929239e-06
ilEudLacu3_SOM	SBS23	8.67823765020027e-06
ilEudLacu3_SOM	SBS24	5.87449933244326e-05
ilEudLacu3_SOM	SBS25	2.00267022696929e-05
ilEudLacu3_SOM	SBS26	3.07076101468625e-05
ilEudLacu3_SOM	SBS27	2.00267022696929e-05
ilEudLacu3_SOM	SBS28	1.00133511348465e-05
ilEudLacu3_SOM	SBS29	1.46862483311081e-05
ilEudLacu3_SOM	SBS30	0.000241655540720961
ilEudLacu3_SOM	SBS31	7.47663551401869e-05
ilEudProf1_SOM	SBS0	0.13548937784522
ilEudProf1_SOM	SBS1	0.441640743550835
ilEudProf1_SOM	SBS2	0.170779969650986
ilEudProf1_SOM	SBS3	0.0973490136570561
ilEudProf1_SOM	SBS4	0.065160091047041
ilEudProf1_SOM	SBS5	0.0232773141122914
ilEudProf1_SOM	SBS6	0.0122279969650986
ilEudProf1_SOM	SBS7	0.0010402124430956
ilEudProf1_SOM	SBS8	0.00539681335356601
ilEudProf1_SOM	SBS9	0.00196813353566009
ilEudProf1_SOM	SBS10	0.000441198786039454
ilEudProf1_SOM	SBS11	0.00156752655538695
ilEudProf1_SOM	SBS12	0.00024165402124431
ilEudProf1_SOM	SBS13	0.00045144157814871
ilEudProf1_SOM	SBS14	0.000111153262518968
ilEudProf1_SOM	SBS15	0.00334749620637329
ilEudProf1_SOM	SBS16	0.0372443095599393
ilEudProf1_SOM	SBS17	0.00155842185128983
ilEudProf1_SOM	SBS18	0.000122534142640364
ilEudProf1_SOM	SBS19	6.48710166919575e-05
ilEudProf1_SOM	SBS20	3.14871016691958e-05
ilEudProf1_SOM	SBS21	0.000139226100151745
ilEudProf1_SOM	SBS22	1.21396054628225e-05
ilEudProf1_SOM	SBS23	5.34901365705615e-05
ilEudProf1_SOM	SBS24	8.38391502276176e-05
ilEudProf1_SOM	SBS25	1.66919575113809e-05
ilEudProf1_SOM	SBS26	2.12443095599393e-05
ilEudProf1_SOM	SBS27	6.06980273141123e-06
ilEudProf1_SOM	SBS28	1.55538694992413e-05
ilEudProf1_SOM	SBS29	1.28983308042489e-05
ilEudProf1_SOM	SBS30	1.17602427921093e-05
ilEudProf1_SOM	SBS31	0.000115326251896813
ilEugGlar6_SOM	SBS0	0.186649900727995
ilEugGlar6_SOM	SBS1	0.230508272667108
ilEugGlar6_SOM	SBS2	0.0181052283256122
ilEugGlar6_SOM	SBS3	0.110771674387823
ilEugGlar6_SOM	SBS4	0.0748444738583719
ilEugGlar6_SOM	SBS5	0.320289212442091
ilEugGlar6_SOM	SBS6	0.00493514228987426
ilEugGlar6_SOM	SBS7	0.000945731303772336
ilEugGlar6_SOM	SBS8	0.0119497021839841
ilEugGlar6_SOM	SBS9	0.00196161482461946
ilEugGlar6_SOM	SBS10	0.00640039708802118
ilEugGlar6_SOM	SBS11	0.000651224354731966
ilEugGlar6_SOM	SBS12	0.00127332892124421
ilEugGlar6_SOM	SBS13	0.00043216412971542
ilEugGlar6_SOM	SBS14	0.00349768365320979
ilEugGlar6_SOM	SBS15	0.013
ilEugGlar6_SOM	SBS16	0.00101257445400397
ilEugGlar6_SOM	SBS17	0.00823494374586367
ilEugGlar6_SOM	SBS18	0.000638649900727995
ilEugGlar6_SOM	SBS19	0.00113368630046327
ilEugGlar6_SOM	SBS20	0.000126406353408339
ilEugGlar6_SOM	SBS21	0.000609530112508273
ilEugGlar6_SOM	SBS22	9.00066181336863e-05
ilEugGlar6_SOM	SBS23	3.37524818001324e-05
ilEugGlar6_SOM	SBS24	0.00133620119126406
ilEugGlar6_SOM	SBS25	1.25744540039709e-05
ilEugGlar6_SOM	SBS26	0.000386499007279947
ilEugGlar6_SOM	SBS27	2.58107213765718e-05
ilEugGlar6_SOM	SBS28	2.64725347452019e-06
ilEugGlar6_SOM	SBS29	4.36796823295831e-05
ilEugGlar6_SOM	SBS30	3.97088021178028e-05
ilEugGlar6_SOM	SBS31	5.7577763070814e-05
ilEulPrun1_SOM	SBS0	0.179766
ilEulPrun1_SOM	SBS1	0.040236
ilEulPrun1_SOM	SBS2	0.014702
ilEulPrun1_SOM	SBS3	0.436210666666667
ilEulPrun1_SOM	SBS4	0.060502
ilEulPrun1_SOM	SBS5	0.141712
ilEulPrun1_SOM	SBS6	0.002656
ilEulPrun1_SOM	SBS7	0.009602
ilEulPrun1_SOM	SBS8	0.00414266666666667
ilEulPrun1_SOM	SBS9	0.000665333333333333
ilEulPrun1_SOM	SBS10	0.00238533333333333
ilEulPrun1_SOM	SBS11	0.001054
ilEulPrun1_SOM	SBS12	0.0985833333333333
ilEulPrun1_SOM	SBS13	0.00152866666666667
ilEulPrun1_SOM	SBS14	9.66666666666667e-05
ilEulPrun1_SOM	SBS15	0.000158
ilEulPrun1_SOM	SBS16	6.8e-05
ilEulPrun1_SOM	SBS17	0.000171333333333333
ilEulPrun1_SOM	SBS18	0.00157533333333333
ilEulPrun1_SOM	SBS19	0.000676
ilEulPrun1_SOM	SBS20	0.00186733333333333
ilEulPrun1_SOM	SBS21	5.8e-05
ilEulPrun1_SOM	SBS22	2.26666666666667e-05
ilEulPrun1_SOM	SBS23	0.000418
ilEulPrun1_SOM	SBS24	9.26666666666667e-05
ilEulPrun1_SOM	SBS25	0.000138666666666667
ilEulPrun1_SOM	SBS26	6.66666666666667e-07
ilEulPrun1_SOM	SBS27	0.000253333333333333
ilEulPrun1_SOM	SBS28	4e-06
ilEulPrun1_SOM	SBS29	0.000476
ilEulPrun1_SOM	SBS30	7.33333333333333e-05
ilEulPrun1_SOM	SBS31	0.000104
ilEulTest2_SOM	SBS0	0.264117921385743
ilEulTest2_SOM	SBS1	0.207462358427715
ilEulTest2_SOM	SBS2	0.0800906062624917
ilEulTest2_SOM	SBS3	0.286372418387742
ilEulTest2_SOM	SBS4	0.043381745502998
ilEulTest2_SOM	SBS5	0.0255749500333111
ilEulTest2_SOM	SBS6	0.0111012658227848
ilEulTest2_SOM	SBS7	0.00258094603597602
ilEulTest2_SOM	SBS8	0.0263104596935376
ilEulTest2_SOM	SBS9	0.0142411725516322
ilEulTest2_SOM	SBS10	0.000585609593604264
ilEulTest2_SOM	SBS11	0.0035236508994004
ilEulTest2_SOM	SBS12	0.00435709526982012
ilEulTest2_SOM	SBS13	0.000343104596935376
ilEulTest2_SOM	SBS14	0.000646902065289807
ilEulTest2_SOM	SBS15	0.0017001998667555
ilEulTest2_SOM	SBS16	0.00432644903397735
ilEulTest2_SOM	SBS17	8.12791472351765e-05
ilEulTest2_SOM	SBS18	0.000365756162558294
ilEulTest2_SOM	SBS19	0.00380146568954031
ilEulTest2_SOM	SBS20	0.000289806795469687
ilEulTest2_SOM	SBS21	2.46502331778814e-05
ilEulTest2_SOM	SBS22	5.26315789473684e-05
ilEulTest2_SOM	SBS23	5.79613590939374e-05
ilEulTest2_SOM	SBS24	0.00039307128580946
ilEulTest2_SOM	SBS25	0.01745636242505
ilEulTest2_SOM	SBS26	4.13057961359094e-05
ilEulTest2_SOM	SBS27	2.19853431045969e-05
ilEulTest2_SOM	SBS28	2.13191205862758e-05
ilEulTest2_SOM	SBS29	0.000109926715522985
ilEulTest2_SOM	SBS30	0.000540306462358428
ilEulTest2_SOM	SBS31	2.53164556962025e-05
ilEupAbbr2_SOM	SBS0	0.283080053368913
ilEupAbbr2_SOM	SBS1	0.305510340226818
ilEupAbbr2_SOM	SBS2	0.0634389593062041
ilEupAbbr2_SOM	SBS3	0.0663809206137425
ilEupAbbr2_SOM	SBS4	0.182799199466311
ilEupAbbr2_SOM	SBS5	0.0214302868579053
ilEupAbbr2_SOM	SBS6	0.0085003335557038
ilEupAbbr2_SOM	SBS7	0.000848565710473649
ilEupAbbr2_SOM	SBS8	0.0444523015343562
ilEupAbbr2_SOM	SBS9	0.00318745830553702
ilEupAbbr2_SOM	SBS10	0.00392528352234823
ilEupAbbr2_SOM	SBS11	0.00804402935290193
ilEupAbbr2_SOM	SBS12	0.00118812541694463
ilEupAbbr2_SOM	SBS13	0.000470313542361574
ilEupAbbr2_SOM	SBS14	0.000418278852568379
ilEupAbbr2_SOM	SBS15	0.0019479653102068
ilEupAbbr2_SOM	SBS16	0.000907271514342895
ilEupAbbr2_SOM	SBS17	0.000163442294863242
ilEupAbbr2_SOM	SBS18	0.00133622414943296
ilEupAbbr2_SOM	SBS19	0.000875250166777852
