SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60	SBS84	SBS85
TOL43	0.07858190278016934	0.1576749238127092	0.4664262280403192	0.35903786312366454	0.39201567682337646	0.1616293095188989	0.11754135777504786	0.1313416563214631	0.11460776428621053	0.1806921023474749	0.427061503294664	0.2853539934372626	0.1767068051489664	0.15311985328487232	0.1807641029731158	0.167566858893402	0.07840203396479967	0.2428979502363034	0.15173438977609494	0.14665224366766244	0.08068635158651105	0.04661917832749385	0.34943795525149934	0.13210992022386003	0.18660374259910362	0.12273167301666013	0.25672578711622906	0.13528454560564881	0.3108817455076206	0.4392218060812267	0.14323352900595412	0.29552726788163286	0.04337798165221653	0.3314714430987509	0.17360905378415675	0.17990171426111637	0.2567335438012134	0.08446114165507103	0.24666027542006652	0.2991762921734134	0.254513540920626	0.22326178911921574	0.10280828267741375	0.4201029790448806	0.4531883101670582	0.2788460154415149	0.26816068957300415	0.4541388034023496	0.2481055473129841	0.12721429799460945	0.2150746541839304	0.4295873834331211	0.020047512991377782	0.04549356688600601	0.4457413755757119	0.5081751442705986	0.07788139247115823	0.1322594602754	0.09231489063565106	0.39576738625561947	0.19159304835868182	0.17361591764350234	0.3831709892465836	0.10591528609137685	0.36775421493639215	0.23789283230239575	0.3118226167219363
TOL44	0.09991998554560548	0.2613238780661792	0.5984906126723201	0.3711073571962726	0.6012894794037791	0.3400207712759119	0.21036016666801463	0.14012684135456163	0.1447878737705661	0.1047642675854902	0.47025170276517775	0.31128818697825333	0.06057434855928669	0.1156238759617715	0.28473853525485743	0.2271850948018784	0.13171633831259436	0.20145180273049695	0.23679051461595754	0.17877111992629371	0.1217546437205786	0.054217902337797594	0.3483236820533917	0.25881348004521937	0.2845907196403483	0.14344251376307066	0.25644967980478883	0.2859934789010899	0.3965751478183056	0.5358701727816274	0.20640268306316487	0.1986810362733464	0.05839050110991965	0.3626984107657263	0.4746419546654917	0.25141344292691276	0.48359522953354434	0.16494914054685902	0.11621782490223546	0.3338360667020261	0.23421439607765737	0.2328945323863285	0.10612889866655553	0.472703742929217	0.6045786546082497	0.26185098186614675	0.43385919761780256	0.18074131461434143	0.5185445964030407	0.13800698488504193	0.35975618461418035	0.16873361511331025	0.1687059411369607	0.14447245343741832	0.2863688503586809	0.32810740831959906	0.13870621435612981	0.1395034830299023	0.1873930412208919	0.13019333390507812	0.10386640250776268	0.23179096027696403	0.36989287405702514	0.14996024731400484	0.04412953878595844	0.48389624731718434	0.19579317582530642
TOL45	0.18496985465785762	0.041807117831770435	0.6089089424665207	0.37813264461702956	0.5524303872847259	0.25787087177546875	0.08424181648953986	0.1266828779683281	0.3226943273900614	0.24967443997544683	0.5142485691557136	0.5163560400969229	0.0783954838708339	0.14003047845122216	0.14996847494223028	0.4511421677079076	0.18088746654535562	0.17090609928712774	0.26471654995926647	0.23426466488064404	0.2730521432347478	0.11088705727027028	0.3598458694195063	0.12611055125344872	0.23616955423289906	0.30001272645250915	0.25533384139697884	0.14244060690437446	0.36165348653362756	0.5635422832282895	0.3923395877676535	0.1796409685439344	0.2138368512054212	0.3552424886215873	0.1699570722634452	0.24841374088761414	0.2546399046600461	0.18837804212951162	0.40739548749129617	0.33007546800907767	0.27351520777392124	0.48630331363601814	0.16869649305447398	0.4697463062042752	0.6070965700441112	0.5411577087812353	0.2815495690372006	0.41629375378782474	0.3662916916073655	0.1955937021609378	0.5549760707143224	0.3724697739282785	0.097255826410337	0.09039813352172794	0.297415872438017	0.5040489714633715	0.27754123899074257	0.20786539804873932	0.21612689607677307	0.22536830807257277	0.1980893366998855	0.29991987338614823	0.28419418511376443	0.15802706340549075	0.13471921457300665	0.2158412115861173	0.452501314946312
TOL46	0.04344167586495228	0.042366822977462804	0.45850352816319756	0.34392990419452796	0.3529804101058314	0.09274971348429066	0.10436090306288483	0.15909467370217306	0.12054725105784647	0.1225980000020843	0.45074047203218803	0.3345466769987039	0.07374355169524767	0.06499598853172738	0.10352373074562517	0.16389673349387152	0.05443894060125738	0.23097727881995397	0.09407063104135988	0.1345007778122255	0.24048969709717433	0.08587214712477827	0.28906506212958066	0.14525049644422441	0.10812288301478724	0.07891633128578558	0.21660209492764262	0.12042325354659257	0.301859455475679	0.3700005947012767	0.169062011983432	0.29850490137766583	0.09496308173456386	0.3557750606963112	0.17842319675347837	0.21717673396023487	0.17601838820810398	0.1033471961612894	0.21234355056551651	0.3106827310966221	0.19199501313047315	0.27236707901010393	0.08144048909550902	0.3551433915246033	0.42980932215502976	0.25117233969088726	0.21365983410502867	0.44201050611278736	0.16946419159173368	0.08446664217843511	0.2894425066702543	0.38124594354714	0.08816096371424037	0.05445735010703241	0.4645850184831602	0.3636462986146669	0.0926852471225018	0.1251139742107474	0.12695716860123324	0.36157120745429494	0.11271581106342575	0.16902452110306873	0.22320907943234486	0.2156809605053038	0.33193589981917365	0.16713150552459966	0.23525920816866588
TOL47	0.10751455754630151	0.09866114482866145	0.6017927792214629	0.41109237022617007	0.5626541417149472	0.32057983900013765	0.15782469350872283	0.2203962598076246	0.15702468416229448	0.10843883584374896	0.5267732268514878	0.3149077730682257	0.1765064308443364	0.26271731825718425	0.3488910375616054	0.23693311628089103	0.16100807232883688	0.22524207054304063	0.2900365965439656	0.21624647707437078	0.09967713214028698	0.03842850931216051	0.40213117410319427	0.274965857214739	0.25748282794002253	0.17577154368385592	0.294496852606893	0.39033736113855383	0.42919865681436514	0.5014261326722134	0.22162083390197806	0.260272182422096	0.045446332041117574	0.41895290719143197	0.3188587291299832	0.33948380177369447	0.400919181211721	0.11694137295369397	0.1332269377558456	0.4442502260840751	0.28616492207376343	0.25589459317121227	0.10956744363923168	0.46232915326846213	0.5658860631720171	0.26796024533811186	0.5746574763741684	0.15470232286293514	0.39740355318476617	0.13629670183317072	0.2899922708225947	0.19387651692687147	0.2348524349978009	0.062488495042339	0.36345688577967056	0.25626019536009964	0.1438145268442854	0.127306498563098	0.16305261482454414	0.086495393670103	0.19613936779710314	0.20759910719400498	0.24229139883464804	0.10052085227984965	0.03311195311649816	0.3788095389233148	0.21709405895456285
TOL48	0.13833481809437842	0.2059161343139611	0.6093394439120697	0.36943612347477683	0.5994287129895858	0.24176657433218457	0.26140904608551296	0.36210729466731195	0.26120960170498286	0.24271441580145864	0.4826544604696666	0.4519930225270533	0.15668565900103523	0.21777816384192383	0.3407165205500606	0.35234766498660697	0.06306786119836023	0.23822583729680988	0.1832223923262104	0.2988190551956589	0.33101768047983887	0.1278199949221997	0.30044714250220406	0.27647404713024365	0.22141220316074967	0.2972136921328785	0.1834651427136428	0.2687925585298037	0.38039898149358725	0.5054132239665998	0.38468277000146583	0.11918677678465212	0.07350943189250761	0.32996219249235254	0.34700903051958265	0.3562667639522853	0.35251234792465613	0.21982489130858648	0.3071797488082416	0.395934996292647	0.22795269444152455	0.4179139362748438	0.10514673137232808	0.463000175850545	0.6146024282078634	0.38808211692763667	0.35263685486786794	0.1924068814675995	0.3455376273358259	0.1244470365902248	0.41119199292117375	0.38199466334556204	0.032770919132102075	0.051795246948108956	0.47934864174135655	0.32103770339375715	0.08424872496915578	0.20956869400095482	0.21733608972946175	0.18031549845189282	0.18651482068677738	0.27876944367627937	0.5170763571452107	0.1121680304511759	0.06216019770213951	0.30853448291770225	0.391068657229491
TOL49	0.12188472590020091	0.19715589585793808	0.538963460386606	0.38411506742107926	0.5481680083109759	0.21216035582784434	0.16435137857364196	0.10839290538169627	0.14474153084810656	0.10052854418481141	0.3750576077030183	0.34663365956692094	0.06079915166531407	0.11641991482812564	0.13561464055079175	0.34854112205728843	0.16365705976458658	0.1488748552064187	0.20663875920505043	0.22317392092134455	0.2289255171142457	0.03932801348034711	0.3070260722373177	0.11672871441919686	0.2915763163480352	0.14486682238255372	0.12656610699428075	0.12904541374634745	0.2764755640671504	0.43064314179029806	0.4646654601556762	0.13240129827194067	0.1204291127633398	0.3187503312684824	0.22314350159489085	0.19656703032627684	0.22348205014426548	0.21755358774898256	0.10255664094826951	0.2740575515518432	0.21832960700527204	0.3048379932520262	0.25719912231232467	0.4480829076418613	0.5482883799033155	0.2944983622180149	0.23721590320941807	0.18311877727617326	0.37776197138774703	0.2531058137985662	0.4417556476526582	0.19537436266607627	0.06976325488462573	0.14855799619020718	0.3224036614452372	0.30222442321623605	0.17718382916495404	0.2956755048731408	0.6092990854382936	0.15071578551907883	0.1280873388712244	0.23684936381828522	0.2914172204104538	0.05238341712309306	0.07292801465588782	0.20583755237352003	0.18313341103713635
TOL50	0.05032718372998239	0.14828062743372833	0.640027331562115	0.2770005265639162	0.5788692091724039	0.20241626003140353	0.22321820855314103	0.32725404672952196	0.38838728451476473	0.24278604381388252	0.43012965798913183	0.45909199322751915	0.05227645891212259	0.14984704849457572	0.44230642290754707	0.3937607991257567	0.10983169491240391	0.15343330331237334	0.17024169366756842	0.1990589922890576	0.4869708967058192	0.09775054865825243	0.18843584405253225	0.2973586135100563	0.2759702736789011	0.22291536249675908	0.22789715367037036	0.3614850052397285	0.24862375259772895	0.547091214755421	0.3945839913946472	0.17976848630656436	0.07425427790250123	0.17151268697082783	0.3761904998159499	0.36419405724692705	0.4365879499251636	0.1512158215721739	0.22336055033660787	0.3524027432102873	0.13570818591176578	0.46556812264161673	0.09579666594564044	0.43002913847750057	0.576077732243974	0.42328444743356197	0.43877558353647983	0.1255990220418182	0.39548930000759114	0.11111079164919768	0.5366960565568357	0.2540572113408494	0.01926115220613643	0.03438828762804752	0.25572666576821806	0.2587781659078746	0.04957317020455632	0.12557085452366148	0.23968521461633752	0.10303122374462881	0.07483090902671367	0.520081775369731	0.4344536124032378	0.0673637402563419	0.030818925263163374	0.34699026284318196	0.4721559794851721
TOL51	0.14653133920130618	0.07789171793171146	0.6984412921987495	0.5337115153379984	0.6020095672258359	0.2511117139717209	0.1389108811318611	0.2025181540015605	0.18524268251289147	0.2447396747999868	0.554648336880307	0.5674701927157223	0.2827196734166102	0.2319951181200901	0.19651743249474452	0.31491936506058765	0.18360297810541099	0.33329599442053803	0.2628918695840724	0.31051520817501166	0.11250232820486039	0.16825632202527221	0.4377561581659852	0.18666224024757755	0.33605359674693003	0.22972193264389754	0.3242466098987244	0.2044131295800509	0.5205175794398323	0.6332619762494204	0.3026482302064791	0.2905661435242502	0.128350500235163	0.4597907939148939	0.23667716770467634	0.31425499770090276	0.2615047800503069	0.16079413167905673	0.16962501771599622	0.4945286185038945	0.3860982888712685	0.42001066248768504	0.22696759189884308	0.5436940566383349	0.644122699652675	0.34857551193318154	0.4099919079855393	0.4120978898816384	0.3836048504192537	0.3042116431279714	0.3550140160788832	0.33456643214849635	0.05037965111099208	0.12388939387686917	0.30996845627501796	0.38599796418782745	0.16712866336850338	0.21820961422729024	0.2121823952637103	0.38179717684818343	0.3151137277875602	0.25897437441082805	0.3505121484454028	0.18796420378767822	0.3392965966720521	0.2653062163796298	0.40718180256500486
TOL52	0.18148315446852809	0.114872887321131	0.6425800293260978	0.3947669502906906	0.6920419825214377	0.26060123989129896	0.2523415332320388	0.32673581117825995	0.24080165552783944	0.24578445070447277	0.4570403902506729	0.424897331011234	0.07296197441354327	0.14897256838218936	0.3553756178698542	0.5600292576561641	0.17218855534000294	0.22396156503590792	0.2234536882395446	0.3382879753726162	0.1279910547681034	0.08935171655534101	0.28914176421058485	0.23001141225707414	0.28450691094982145	0.4970288702340921	0.2392952684963709	0.27024637299489646	0.4013015539366362	0.6475317018668881	0.5444553391837533	0.19829164758489304	0.10859324194280566	0.33063995184295264	0.36889778299345843	0.3529600875548933	0.3999157733399049	0.23833405707657976	0.1959056524999781	0.35144809592646686	0.219689654848697	0.48144996324387834	0.1563843094442471	0.4325081398661125	0.6135977855605896	0.3945108825606423	0.3598993157767037	0.2733484800686748	0.41263115328691324	0.18674145394435393	0.45303119836083866	0.2978663766793594	0.08150017552888557	0.13499185285715534	0.3172179709554546	0.401391157350529	0.13616705026957884	0.20642217466996196	0.35427425348666336	0.27152504507192404	0.13382499546560842	0.30737337498575795	0.3838813010459972	0.10639535556763985	0.21022951661629702	0.2379033032744193	0.41202018638697285
TOL53	0.25550693835207067	0.18728611137051812	0.7044946186806061	0.5226312269955516	0.604012043152987	0.32567727367159904	0.1766912560681111	0.2154231650907188	0.22089196428241292	0.18738909705013912	0.5565474460221329	0.4551115867728468	0.11827333816568494	0.11879874518596518	0.21611563682701013	0.2680290813888994	0.17160163010625296	0.24827491456954695	0.28088121214951584	0.254687016215544	0.1517455361440695	0.13265770228007182	0.3846192935507299	0.2644751573578634	0.3230480108284013	0.17431097297264178	0.2106226244489781	0.2243124490380821	0.4295625886493206	0.5710156106127378	0.2600519756038749	0.2175957114382849	0.19515115358950375	0.4332939331878413	0.2848977500165256	0.3492730331673889	0.3389854555727274	0.170014654185908	0.21765400737139784	0.4660522161453637	0.2615916272577033	0.3811753566244793	0.3056016798355498	0.5808623716507151	0.6601748315126414	0.43463319583117166	0.32284600957392284	0.3583127159141434	0.35238749111133477	0.3259619272161809	0.3217724897573903	0.27921507770316484	0.058773582576353615	0.260671240890912	0.3810204765817216	0.372495824830366	0.10154758015788562	0.382448047243915	0.2147382006963409	0.3767607218130224	0.15965041340895247	0.3123851470726263	0.3649987913338595	0.11141748776608038	0.30793533068537754	0.26522565759535727	0.31118355693325733
TOL54	0.06838243432820439	0.08875390047962761	0.5790840924288359	0.37626035319269363	0.5161909267238152	0.17612222735691627	0.13619113657248652	0.2933656378533632	0.15700810740030724	0.15241603053563693	0.40130892380500777	0.42194428931530786	0.2074136566572013	0.1195357820112421	0.24490930693794521	0.24116017675364076	0.11155098707590978	0.23089314649073142	0.1507177982397084	0.21934527641167714	0.1061769567838839	0.1253361942321364	0.41248157035177574	0.28660919343729674	0.2431030032076221	0.13713136850906038	0.20522451275607342	0.3375751009694039	0.31912308638920095	0.47362725141629775	0.2346295356526291	0.18843946028886127	0.0778636146995497	0.3424083347460176	0.2961985600691818	0.46146051422273615	0.2432913264332388	0.11697893178650666	0.19581108216999243	0.4355020964802064	0.3145173374667344	0.30050601057032106	0.17827540204655182	0.4931421421577888	0.5543182633802214	0.2988134740271129	0.32448144090935027	0.3326324226751823	0.30826576822112084	0.20517509470179865	0.29244170178831996	0.32190235975530607	0.12038339485520584	0.27435258073042534	0.27168149995043817	0.3036323128617006	0.12136252995550126	0.18446746406421757	0.18392186097254368	0.23509557919303872	0.22908209960232645	0.19538844258486324	0.28106609440289276	0.11234895536530072	0.16414584325315923	0.4123445784330281	0.2702839144756323
TOL55	0.08108235473194783	0.15579971038457988	0.6278239339216284	0.39082824022545737	0.5560192011478317	0.1712115276316962	0.16394558061533698	0.2079901148451203	0.19637133885600674	0.21108132451646605	0.46829206662297274	0.42514786993244535	0.08082901661722301	0.19992253106364616	0.21471464719977829	0.3148602318524134	0.20159084397210272	0.20693784261940915	0.16300627331448955	0.260164427359239	0.1542761797431629	0.0678496781202307	0.3099399817554133	0.17376583095535492	0.2269714371097558	0.2481955959996042	0.2583977936425805	0.15793287311943147	0.3635474849340986	0.5377976068416805	0.3332741652954137	0.28209025036818536	0.09032675952409992	0.3589070250025639	0.23057222021529528	0.24243063545307397	0.28185126869066335	0.1494564991973742	0.22836406485524835	0.3284914096141097	0.235659875630087	0.4200302704220121	0.11960332787098446	0.5535141997581658	0.6119153392197757	0.3678604909044773	0.3161332700801457	0.25412844139138296	0.31762551586737653	0.15101035162005638	0.33990099960294035	0.4617021309022981	0.05074712071012987	0.07196014850797297	0.37708331425445624	0.5202086283680827	0.13622517958745137	0.13666911400291795	0.24204731476777688	0.2757972743855658	0.1339654933372737	0.27295923594077204	0.4539488343650312	0.19886804229272464	0.113686398215407	0.21182233389978425	0.46324025060665175
TOL56	0.05762748110913534	0.2216266992356474	0.7142764349535708	0.3850466825442815	0.7174647010600886	0.2069105121646126	0.33322790806295877	0.36427909199881464	0.2237157486940408	0.29733412387487224	0.46327246359958335	0.48476462377794705	0.125485922018423	0.18958777022892742	0.3523913086702603	0.5122125492389384	0.26440984144626095	0.23778611990292645	0.19023196395540934	0.29429926426860736	0.21335101062117579	0.0942828845185196	0.32069114100712254	0.26359069488907483	0.2635457474475028	0.332838219543539	0.25815366604689755	0.2869520811127565	0.3042479066710003	0.5959753344741997	0.5054823568840934	0.19791967873650024	0.09582991606442952	0.3000641154446482	0.38467893212932736	0.40334065016490633	0.3492635430315385	0.3895757901287285	0.17390555075590225	0.4486697950444674	0.24853795257941128	0.44293745931402284	0.23489523806935242	0.5244833151477428	0.693533697403565	0.4226043879517504	0.3713869914809926	0.21189349609079722	0.4249771796821743	0.20607954937860296	0.58098969353761	0.2796336839445033	0.021590363129515452	0.10434851805673273	0.43311525162584447	0.3069275624994592	0.10978952042926872	0.2723970766463121	0.46226154495578453	0.16185070922316894	0.16337376672443413	0.3634109635688717	0.3834543289062234	0.14764478015050278	0.0518967922398302	0.3088204092180982	0.38578219451419427
TOL57	0.0760250506339357	0.1934416863629578	0.652234935626846	0.4252889926799192	0.6105648901669297	0.24683356397362755	0.18069627668799207	0.19016673217868374	0.16665842279733598	0.14267451458811894	0.44886811915027425	0.5471436755300005	0.1272842496530456	0.17532265790956097	0.2194470699607514	0.35662278206520726	0.0950757146213455	0.39902030999972865	0.23314395730552356	0.33197004740788766	0.14701896955463253	0.20253188173818923	0.3450729606840019	0.23146193452905273	0.3930883242310397	0.22345437717300906	0.22254433902357007	0.2534996626330809	0.4961294943427922	0.5365683263535977	0.356877751856512	0.19845659723106737	0.2735338621624686	0.4278580778069309	0.3071414928126226	0.33651912343186385	0.27884235287666953	0.16943967197403978	0.12687851634417693	0.46769956127243073	0.28046698955727056	0.42741383205181	0.1867505854735764	0.47971072247899293	0.6556283968346015	0.37823043177713767	0.3750248568427829	0.23713970187843847	0.473979394681753	0.23259331008496847	0.39038463483188396	0.1750041035004452	0.026577497051087737	0.06660300452708122	0.2059607924856981	0.25667821820390346	0.08450870782112208	0.14814172997965203	0.255538383048887	0.13682434024921447	0.18342923005162634	0.2688196637617743	0.27890606202741347	0.2734533738861728	0.08434540289179662	0.32167685137060253	0.2678380490748661
TOL58	0.18978505677698282	0.11220708721287073	0.5387820169678462	0.26995250687492095	0.6411122592779549	0.2756841834006923	0.13697330475604066	0.1835663426095666	0.21258763706363246	0.3316508605829728	0.34748254827237685	0.44319248539470835	0.07187611791751997	0.16839547874803806	0.28438220249022583	0.5234774707027565	0.06883283481821982	0.17761949067909147	0.20510418170793507	0.4216379860413893	0.07502929267876422	0.051694837344878224	0.23643650952483097	0.19052364780005857	0.2326515903008358	0.3244351579626885	0.16642691594239045	0.21623173355191333	0.2683770390420541	0.4590919924564994	0.3863448599633362	0.14523664652194368	0.10127751632790866	0.22290539606778836	0.2336263855949644	0.24948501305902826	0.4099863919848502	0.13969988880029444	0.17684973151256156	0.24109696879935474	0.1701657499613402	0.5229067455863244	0.12487877086742492	0.3820656481352374	0.5353089294493758	0.48042982772401815	0.3124863844128431	0.15269791771372393	0.37379378322735696	0.15039823687571807	0.3082287261433085	0.20112479864698715	0.12088036541596975	0.12004337564405342	0.189635923055821	0.24303208089047576	0.10649875394354281	0.16109478254643894	0.16632219204116114	0.18116435590172142	0.11315861261933335	0.2708023904256613	0.2612326763999716	0.07517317813010224	0.09842050041946192	0.2923321959137621	0.41228435857332
TOL59	0.13176941535775868	0.08298595421892212	0.5757976723518461	0.5236347428356544	0.5177567935224084	0.210414207277815	0.12106628470084915	0.1708304758254508	0.33198075793606135	0.49341728206175	0.5626015064569134	0.4793701062715903	0.6844192763945524	0.24117862695409387	0.1850283583645153	0.33528334850634384	0.22746665022632898	0.48254263175961654	0.24622898419391961	0.18765007295601735	0.14217942993180172	0.07363389003317508	0.6684770496543173	0.17337248918073184	0.22269169616620946	0.32731338898679074	0.1533291302561028	0.17884236039878118	0.4316636068066723	0.5402681058875508	0.3119523315828611	0.13165752993874935	0.1362844425428455	0.4621925228935509	0.1895189359957774	0.2591269232114458	0.2818433719958469	0.13684015953283982	0.11784558622727517	0.3741453543416904	0.7320508034265099	0.3860748131348315	0.22917548211902464	0.4283277645067604	0.6503363369416568	0.3850315465155032	0.38155585957452415	0.11059793101183621	0.35167931257622387	0.34976405282967793	0.39963157521992826	0.1827588370843788	0.11995944427730591	0.1283054355704785	0.24290746732281981	0.21551667348817105	0.347490825311099	0.19483552338591548	0.13221384053630847	0.11140888740700554	0.696264046533951	0.3154371751322002	0.2619211409796876	0.15486213326199488	0.03241990005309222	0.22736295321140232	0.3722518800317065
TOL60	0.11975446502253091	0.0952615265226244	0.6511087947037058	0.3577787525378313	0.6245152906906629	0.2444021891217832	0.18999685062986466	0.30120831105361795	0.20143427866055225	0.28488494556870436	0.4063476567190335	0.4893863028345961	0.0897596727981134	0.17415947023239026	0.34762387090732405	0.3555396745774134	0.09544878679511402	0.174896976243974	0.18708188957898975	0.309009555869739	0.335615936734247	0.15770646435139296	0.3092085318349885	0.2655904255470476	0.20645018403735804	0.24940151670245256	0.25211288448454466	0.3614399984045664	0.4303209925599105	0.5414248438053256	0.37136740236112964	0.189725205521602	0.13909791785539535	0.3066249164984401	0.3400686298192553	0.4111641503624764	0.36358342277631456	0.16473988931889563	0.151939176192553	0.4196085601084511	0.22752756247843983	0.46344912320472736	0.12468665025411566	0.5015619328018835	0.596678100574664	0.32910407565552013	0.43654361583063506	0.2623244307503334	0.31789725118536744	0.14846645771845615	0.4707927779638343	0.2096325002296645	0.0601266245853258	0.1670607971768401	0.23014423210735774	0.2559801871587246	0.08712862024837312	0.2426070166687703	0.22536762246275774	0.2515885925244956	0.11425819424147574	0.2719891234464701	0.30059380583578993	0.15607725374517534	0.13022803253889623	0.3644697863704849	0.32249322643998196
TOL61	0.14596775683976027	0.17745698001587	0.5762426778893082	0.3097276431194843	0.5469430884159432	0.25184449034473166	0.19858740560108126	0.2510569410361623	0.3362522401077252	0.17298924341746125	0.418826953325115	0.4613989146954983	0.05724659055227538	0.15909660446694643	0.23149992525827257	0.353242693492326	0.07395014934768754	0.16034521072946	0.23287375216197925	0.19787509380758475	0.16585526229929523	0.07788678700054978	0.26974345994623317	0.4122549725644187	0.221564424610846	0.24055037483954142	0.24113636594321067	0.31281584579630367	0.29448224413238877	0.5074211843016855	0.33936041876796574	0.21826165547876167	0.15123848741179075	0.2794210754558291	0.26912168670833986	0.42889333055545553	0.3024623451471486	0.15308663273854195	0.20938281621905985	0.3697243357486091	0.18218882960941477	0.42875684436370654	0.10333756621320489	0.42232900614926205	0.5692088439150953	0.4361715712753663	0.3194142361170363	0.21203771922044667	0.34225835020489226	0.11148340288005339	0.44966805613575517	0.2985919131207814	0.07052423750037275	0.06985013102703647	0.3295105687968287	0.22281045178649944	0.10032046009819125	0.17670235832425576	0.25727328078084494	0.1129993337332008	0.09322394308698256	0.34747571797981625	0.3111723368095235	0.168998683981886	0.048070204770869145	0.28416999897655204	0.3608392466217704
TOL62	0.06149998605960838	0.1924073516274473	0.7197447206606405	0.361626197777022	0.6553235812587722	0.18181898626717385	0.2244695538447736	0.2887808371853895	0.36767983723134406	0.28945368365976126	0.48826600064334236	0.6095705741678922	0.1195709874305958	0.2139497987424436	0.32701583784418653	0.431045342405589	0.19850544436098724	0.2449642668966384	0.19268041033845032	0.29719501151022965	0.24016656596940808	0.23498632026835806	0.31320065195527946	0.2163751056678603	0.30446732575206176	0.21452449303512588	0.25626618318942446	0.29067565870850853	0.31471411065656507	0.5808419533002179	0.3847060241855707	0.1911207696799564	0.19317648192313805	0.2940534880971168	0.2806145218884383	0.36206399069129425	0.2988498552731938	0.27442757565962234	0.39173728301707	0.4019398613664552	0.2412452528434208	0.46302879598292607	0.16779835532186074	0.6082903586554168	0.7045147317355921	0.5952793012181262	0.4173014668280369	0.2770736157003401	0.3834371430310884	0.17693178413147204	0.4615579725988505	0.45830548019913825	0.027912264792079398	0.06517906218448737	0.34201996573081944	0.4433477640387393	0.11755658931672552	0.16911581613849003	0.317664564785587	0.20105363497330478	0.17644074620256048	0.38516947320716177	0.4198110031418711	0.17674247418502198	0.12306563578906055	0.3348068961680427	0.5337882393502537
TOL63	0.0466155938541904	0.06524806973166657	0.34562266487306514	0.21393714608902406	0.31202642531145336	0.10921001923148609	0.11744652379284672	0.13318967971810558	0.11017919382293777	0.0956476346068515	0.21495350357028598	0.35176065794164735	0.05412456759063906	0.1119088443366834	0.11478904230936222	0.20116241388255984	0.052622580479820984	0.08974879785472345	0.08983798516637037	0.1315072159505724	0.14312141481057108	0.03322506934843511	0.17360318938200336	0.11754022298290359	0.142310903062095	0.12654640367151795	0.11402170071211601	0.1169561808042334	0.1775899514938372	0.25153381625894555	0.21051174627826916	0.07956529720924284	0.062152543674454705	0.1765852900771845	0.15685030747093157	0.1628414716225629	0.14260453347637772	0.12190089721917209	0.057378171213457646	0.1775716910801095	0.12472706300938094	0.22526391857114395	0.10468239748501043	0.27196196491186103	0.32003919599042285	0.16967114890578222	0.17195108862318942	0.10190850681500535	0.18492131180689084	0.11470975379506448	0.2574773599694567	0.12240394154378545	0.09338631755486586	0.04887901550190313	0.17775662281403354	0.17918516296987932	0.09113762743175606	0.117711937817167	0.16732017926468512	0.07715731968199736	0.08746165844618313	0.14787787891486892	0.1623677437582396	0.04596110702117394	0.029492242945207966	0.14740228808370634	0.15879812018175685
TOL64	0.14108775639823845	0.07608270335298258	0.5639209108034711	0.3521518014193597	0.5705091113867632	0.2316301536341552	0.13394405497293413	0.2003702397986597	0.17625269576403033	0.8200446440654394	0.4118283658837469	0.41738259810493605	0.06537860093107035	0.1720610225813483	0.20030429470356362	0.45069834884124316	0.06791891054008758	0.2624356272928885	0.2137711795703191	0.2806969087941778	0.12847923000361097	0.106460667436885	0.24966836544655055	0.2288764550789178	0.2985925596913045	0.5114367412728285	0.2533844123782409	0.21232850177628346	0.33277711078425026	0.5393509189568074	0.4620436892143463	0.18428305012126606	0.08652541139864302	0.29795602656719733	0.2275879005978619	0.3073709922178741	0.31423075015591434	0.21136318238349433	0.1510878700355483	0.35736455736279754	0.17944738223423443	0.5102619832550346	0.16763432897495825	0.39728189309983886	0.5096715297887814	0.32208467958009157	0.30741587369981765	0.16876522492990828	0.3853398978292711	0.19316181201989194	0.5163452112429804	0.28888433159675253	0.05839747682760345	0.099924787943003	0.25102989666483994	0.256385136586924	0.08258805796185996	0.15531756414565068	0.18708266021002892	0.15254234706770184	0.10877767610483388	0.26440050088392886	0.29896383959965883	0.12176033805977304	0.07275758613435504	0.2711456674750497	0.47056599711334945
