,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
idCluTigr1_SOM,0.419851901267512,0.0477655103402268,0.0173325550366911,0.00464943295530354,0.311022348232155,0.0126827885256838,0.0130086724482989,0.0241404269513009,0.000956971314209473,0.00200266844563042,0.000379586390927285,0.000284856571047365,0.00120780520346898,0.000423949299533022,0.00033422281521014,0.000143762508338893,0.000256170780520347,0.142067711807872,0.000253168779186124,1.20080053368913e-05,4.60306871247498e-05,4.23615743829219e-05,1.73448965977318e-05,0.000350900600400267,1.33422281521014e-06,3.83589059372915e-05,4.16944629753169e-05,0,8.67244829886591e-06,9.87324883255504e-05,1.66777851901268e-05,0.000513008672448299,4.60306871247498e-05,2.33488992661775e-06
idCoePili4_SOM,0.363213333333333,0.363797333333333,0.125513333333333,0.029941,0.0342526666666667,0.00728533333333333,0.00766066666666667,0.0285353333333333,0.00122533333333333,0.010212,0.011582,0.000379,0.000444,0.000640333333333333,0.0116546666666667,0.000123,0.000553333333333333,0.000927666666666667,5.3e-05,0,0.000122333333333333,1.93333333333333e-05,0.000615,9.33333333333333e-05,2.66666666666667e-06,0.000351,6.66666666666667e-06,9.33333333333333e-06,6.26666666666667e-05,0.000152333333333333,0.000276666666666667,4.5e-05,0.000243,7.33333333333333e-06
idCorMarg1_SOM,0.27969170096022,0.0660418381344307,0.409337791495199,0.00533984910836763,0.120941358024691,0.00232235939643347,0.0545788751714678,0.0269691358024691,0.00381412894375857,0.0137277091906722,0.000212962962962963,0.000662894375857339,0.000526063100137174,0.000147119341563786,0.000235253772290809,0.000411865569272977,0.012238683127572,0.00147393689986283,0.000527777777777778,2.84636488340192e-05,9.84224965706447e-05,5.48696844993141e-06,3.77229080932785e-05,4.97256515775034e-05,0,7.20164609053498e-06,0.000155349794238683,3.18930041152263e-05,0.000281550068587106,2.40054869684499e-05,8.23045267489712e-06,6.17283950617284e-05,7.54458161865569e-06,1.37174211248285e-06
idCriBerb1_SOM,0.293186124082722,0.066336224149433,0.09568245496998,0.00720613742494997,0.0898085390260173,0.00702001334222815,0.284731821214143,0.0439573048699133,0.00103669112741828,0.0281927951967979,0.0088025350233489,0.000583722481654436,0.0596044029352902,0.00780453635757171,0.00013942628418946,0.000174116077384923,0.000521681120747165,3.86924616410941e-05,8.07204803202135e-05,4.60306871247498e-05,0.000265510340226818,0.000490326884589726,0.00176717811874583,0.000206137424949967,0.00170246831220814,3.33555703802535e-06,1.20080053368913e-05,4.20280186791194e-05,6.27084723148766e-05,2.00133422281521e-05,3.73582388258839e-05,0,0.000356237491661107,8.07204803202135e-05
idEpiGros1_SOM,0.233581681842528,0.119944831280129,0.127599892876272,0.013195500803428,0.326262453133369,0.140523835029459,0.0196047134440279,0.00656668452062132,0.000789501874665238,0.00411837171933583,0.00240278521692555,0.00203374397429031,0.000852169255490091,0.000934654525977504,0.000116229244777718,0.000295125870380289,0.000110873058382432,6.5345474022496e-05,5.08837707552223e-05,1.23192287091591e-05,5.19550080342796e-05,5.78468130690948e-05,4.33851098018211e-05,2.57096946973755e-05,2.62453133369041e-05,0.000258168184252812,0,1.76754151044456e-05,0.000101767541510445,1.60685591858597e-06,0.000244242099625067,2.51740760578468e-05,2.99946438136047e-05,5.46331012319229e-05
idEpiSucc1_SOM,0.190167110519308,0.157292276964048,0.150394806924101,0.0101205059920107,0.162588548601864,0.264521304926764,0.0326717709720373,0.0148335552596538,0.000739680426098535,0.00140079893475366,0.00122769640479361,0.00119640479360852,0.00661517976031957,0.000810252996005326,0.000141810918774967,0.000108521970705726,0.00289747003994674,2.19707057256991e-05,8.58854860186418e-05,3.46205059920107e-05,4.66045272969374e-05,0.0008508655126498,0.000976031957390146,2.19707057256991e-05,6.6577896138482e-06,0.000111185086551265,5.32623169107856e-06,1.06524633821571e-05,1.59786950732357e-05,8.65512649800266e-06,6.6577896138482e-06,4.0612516644474e-05,1.59786950732357e-05,1.26498002663116e-05
idEriArbu1_SOM,0.234684702738811,0.0680440881763527,0.057751503006012,0.00778490313961256,0.434289913159653,0.00527254509018036,0.0168583834335337,0.015372745490982,0.00040814963259853,0.0012124248496994,0.13947160988644,0.00095123580494322,0.00710354041416166,0.00502271209084836,0.000546426185704743,0.000171008684034736,0.000213092852371409,0.000434201736806947,0.000319305277221109,4.47561790247161e-05,3.74081496325985e-05,0.00206012024048096,0.000350701402805611,0.000119572478289913,3.40681362725451e-05,3.34001336005344e-06,0,2.47160988643955e-05,0.000321977287909152,0.000112892451569806,0.000492317969271877,0.000158984635938544,0.000106212424849699,0.000220440881763527
idEriPert2_SOM,0.291649800266312,0.109361517976032,0.067685086551265,0.0209327563249001,0.268424766977364,0.0138515312916112,0.115857523302264,0.0405832223701731,0.000764314247669774,0.000764980026631158,0.0461777629826897,0.000859520639147803,0.00949467376830892,0.000485352862849534,0.000682423435419441,0.000177097203728362,0.00173768308921438,0.000241011984021305,0.000227030625832224,3.66178428761651e-05,0.000377496671105193,0.000326897470039947,0.0011404793608522,0.00464713715046604,9.32090545938748e-06,5.32623169107856e-06,1.99733688415446e-06,5.32623169107856e-06,0.00224900133155792,0.000105193075898802,0.000101864181091877,0.000227696404793609,0.000790279627163782,1.73102529960053e-05
idEriTena2_SOM,0.185973368841545,0.166129161118509,0.0382596537949401,0.0196777629826897,0.366596537949401,0.0455679094540613,0.0180006657789614,0.0137982689747004,0.00214114513981358,0.000661784287616511,0.00456391478029294,0.000392143808255659,0.00140812250332889,0.000900133155792277,0.000119840213049268,0.000274300932090546,0.000986684420772304,0.00429227696404794,2.39680426098535e-05,1.06524633821571e-05,1.59786950732357e-05,1.73102529960053e-05,0.000597869507323569,0.0918561917443409,4.66045272969374e-06,0.000270306258322237,3.06258322237017e-05,0,0.0362117177097204,0.000421438082556591,0.000527296937416778,5.65912117177097e-05,1.33155792276964e-06,0.000210386151797603
idEupLati1_SOM,0.180639630888781,0.236669742593492,0.0776493443419135,0.132645944633317,0.257583292860612,0.0459140359397766,0.034152015541525,0.00534191355026712,0.00125109276347742,0.00162408936376882,0.0149713453132589,0.00145653229723167,0.00310976202039825,0.000167557066537154,0.000366197183098592,0.000891209324915007,0.000859640602234094,0.00191015055852356,2.42836328314716e-05,9.71345313258863e-06,1.11704711024769e-05,0.000415735794074794,0.000849927149101506,1.16561437591064e-05,4.37105390966489e-06,0.000984944147644488,9.71345313258864e-07,0,1.21418164157358e-05,0.000215152986886838,1.06847984458475e-05,9.32491500728509e-05,9.42204953861098e-05,5.82807187955318e-05
idGymRotn1_SOM,0.177814790575916,0.157118455497382,0.0213121727748691,0.110957460732984,0.388775523560209,0.0609869109947644,0.0251112565445026,0.0414528795811518,0.00495680628272251,0.00134096858638743,0.00467212041884817,0.0010196335078534,0.000657068062827225,0.000231020942408377,0.000130235602094241,0.000886780104712042,0.00062434554973822,0.000115183246073298,2.09424083769634e-05,6.34816753926702e-05,1.76701570680628e-05,2.55235602094241e-05,0.000522905759162304,7.85340314136126e-05,2.4869109947644e-05,0.000239528795811518,1.63612565445026e-05,4.58115183246073e-06,0.000168848167539267,2.15968586387435e-05,3.92670157068063e-05,0.000382853403141361,0.000181282722513089,2.81413612565445e-05
idLypDubi1_SOM,0.0692257419139713,0.605214071357119,0.0373757919306435,0.00353584528176059,0.00801733911303768,0.260952650883628,0.00717205735245082,0.00148782927642548,0.000867622540846949,0.0012214071357119,0.000306435478492831,0.000614204734911637,0.000387462487495832,0.00180160053351117,0.000141047015671891,0.000405135045015005,0.000267089029676559,9.23641213737913e-05,2.90096698899633e-05,1.33377792597533e-06,3.06768922974325e-05,8.20273424474825e-05,0.000200400133377793,6.16872290763588e-05,2.33411137045682e-06,9.73657885961987e-05,7.66922307435812e-06,0,7.33577859286429e-06,0.000226408802934311,2.90096698899633e-05,4.90163387795932e-05,6.33544514838279e-05,2.66755585195065e-05
idMacAtri3_SOM,0.523124,0.22395,0.109322666666667,0.014878,0.0195986666666667,0.0348873333333333,0.0379166666666667,0.00890466666666667,0.000661333333333333,0.00604333333333333,0.00157533333333333,0.00400333333333333,0.002002,0.00189533333333333,0.00196266666666667,0.000318666666666667,0.001742,3.13333333333333e-05,0.000162,1.33333333333333e-05,0.000595333333333333,0.00113666666666667,0.002896,0.000263333333333333,1.86666666666667e-05,0.000271333333333333,1.73333333333333e-05,3e-05,0.000160666666666667,4e-04,0.000224666666666667,0.000324666666666667,0.000624,4.46666666666667e-05
idMelAuri2_SOM,0.285287141905396,0.0673011325782811,0.220066622251832,0.00718187874750167,0.342606262491672,0.010184543637575,0.00813324450366422,0.0153397734843438,0.000817455029980013,0.0341019320453031,0.0022238507661559,0.000550966022651566,0.00110193204530313,0.000825449700199867,0.000441705529646902,0.000221852098600933,0.000303131245836109,0.00012524983344437,0.00182678214523651,2.66489007328448e-06,7.59493670886076e-05,9.79347101932045e-05,0.000397068620919387,0.000106595602931379,1.06595602931379e-05,0.000405729513657562,3.99733510992672e-06,3.3311125916056e-05,9.72684876748834e-05,3.26449033977348e-05,7.19520319786809e-05,1.59893404397069e-05,6.66222518321119e-07,6.66222518321119e-06
idMelMell2_SOM,0.247703765411529,0.12065478173942,0.216861379540153,0.0764391869376874,0.247854381872709,0.024348217260913,0.0180316561146285,0.00589903365544818,0.0132575808063979,0.0071832722425858,0.0034161946017994,0.00148483838720427,0.00114495168277241,0.000108963678773742,0.000280573142285905,0.0131416194601799,0.000157947350883039,0.000797400866377874,1.26624458513829e-05,1.99933355548151e-06,5.49816727757414e-05,0.000103298900366544,0.00036321226257914,7.16427857380873e-05,0,2.4325224925025e-05,2.76574475174942e-05,1.33288903698767e-06,4.23192269243585e-05,2.66577807397534e-05,1.39953348883705e-05,0.000461512829056981,2.8323892035988e-05,3.33222259246918e-07
idMyaFlor2_SOM,0.287973333333333,0.0455866666666667,0.07287,0.004892,0.262616666666667,0.0564233333333333,0.033614,0.218947333333333,0.000474,0.000320666666666667,0.00148866666666667,0.000544,0.00173266666666667,0.00824266666666667,0.000369333333333333,4.46666666666667e-05,0.000549333333333333,6.66666666666667e-05,1.46666666666667e-05,1.53333333333333e-05,0.000151333333333333,0.00011,0.000340666666666667,0.000156,1.6e-05,1e-05,7.33333333333333e-06,1.46666666666667e-05,7.4e-05,0.000273333333333333,7.13333333333333e-05,0.000806666666666667,0.001086,9.66666666666667e-05
idMyoTess1_SOM,0.142607190412783,0.433797270306258,0.0103498668442077,0.143518641810919,0.0038422103861518,0.222489347536618,0.0302619840213049,0.00168541944074567,0.00152896138482024,0.0020702396804261,0.000989680426098535,0.000322237017310253,0.000505326231691079,0.0017150466045273,0.00197636484687084,0.0006754327563249,0.000165446071904128,0.00020439414114514,0.000258988015978695,1.33155792276964e-05,0.000124500665778961,5.02663115845539e-05,0.000334553928095872,0.00013814913448735,7.32356857523302e-06,2.43009320905459e-05,1.33155792276964e-06,7.32356857523302e-06,4.16111850865513e-05,0.00010219707057257,3.69507323568575e-05,7.68974700399467e-05,2.06391478029294e-05,5.65912117177097e-05
idNeoCyan1_SOM,0.575177451634423,0.080977985323549,0.10306404269513,0.0105323549032688,0.0759579719813209,0.0129132755170113,0.0709906604402935,0.0064209472981988,0.000655103402268179,0.0339953302201468,0.00144362908605737,0.000429619746497665,0.0227151434289526,0.000500333555703803,0.000114076050700467,0.00121947965310207,0.000889926617745163,0.000312208138759173,3.86924616410941e-05,4.86991327551701e-05,1.53435623749166e-05,0.000129419613075384,0.000626417611741161,1.33422281521014e-05,0,0.000389593062041361,0,2.60173448965977e-05,5.40360240160107e-05,6.6711140760507e-05,1.33422281521014e-05,0.00023949299533022,1.66777851901268e-05,1.26751167444963e-05
idNepFlae1_SOM,0.113701175406872,0.129622965641953,0.0565578661844485,0.0204037070524412,0.0271858047016275,0.00346428571428571,0.0397292043399638,0.0183833634719711,0.000708860759493671,0.00635533453887884,0.00310895117540687,0.000633363471971067,0.056751356238698,0.000162296564195298,0.000230108499095841,0.106774412296564,0.0607590415913201,0.354176763110307,0.000493218806509946,0.00010126582278481,2.84810126582278e-05,2.48643761301989e-05,0.000364828209764919,1.49186256781193e-05,2.26039783001808e-06,1.71790235081374e-05,3.20976491862568e-05,9.49367088607595e-06,5.60578661844485e-05,3.34538878842676e-05,9.04159132007233e-06,9.58408679927667e-05,1.80831826401447e-06,6.32911392405063e-06
idNepScut1_SOM,0.225767584097859,0.0689847094801223,0.0858587155963303,0.00964587155963303,0.42303119266055,0.021897247706422,0.0744501529051988,0.0524892966360856,0.000817125382262997,0.0126232415902141,0.00124220183486239,0.000379204892966361,0.000898470948012232,0.000306422018348624,0.00139204892966361,0.0143406727828746,0.00050519877675841,0.000955963302752294,7.2782874617737e-05,3.05810397553517e-06,0.000730886850152905,1.03975535168196e-05,0.00167584097859327,1.52905198776758e-05,1.8960244648318e-05,4.95412844036697e-05,2.44648318042813e-06,0,1.52905198776758e-05,9.96941896024465e-05,0.000472782874617737,0.000319877675840979,0.00090519877675841,2.26299694189602e-05
idNowFero1_SOM,0.148234510326449,0.0581425716189207,0.129173884077282,0.00415323117921386,0.159828114590273,0.0117361758827448,0.376363091272485,0.0794976682211859,0.000557628247834777,0.00799533644237175,0.000347768154563624,0.000474350433044637,0.000635576282478348,0.00183077948034644,0.000253830779480346,0.00085742838107928,0.000274483677548301,5.19653564290473e-05,5.06329113924051e-05,3.06462358427715e-05,0.000183877415056629,5.26315789473684e-05,0.00146169220519654,0.0162618254497002,7.99467021985343e-06,4.79680213191206e-05,1.46568954030646e-05,0,5.66289140572951e-05,0.000146568954030646,0.000890073284477015,0.00016055962691539,0.000217188540972685,8.66089273817455e-06
idPheCory1_SOM,0.147993604213695,0.299967268623025,0.361751316779533,0.0412426636568849,0.0222543265613243,0.0978152746425884,0.0133544018058691,0.00326636568848758,0.00209405568096313,0.00128743416102333,0.00101128668171558,0.000792325056433409,0.00121407072987208,0.000201279157261099,0.0015594431903687,0.00113431151241535,0.000407825432656132,0.00157373965387509,2.33258088788563e-05,7.52445447705041e-06,0.00031941309255079,7.41158765989466e-05,9.21745673438676e-05,0.000102708803611738,3.76222723852521e-07,0.000125658389766742,8.87885628291949e-05,1.12866817155756e-06,2.7464258841234e-05,9.78179082016554e-06,0.000145598194130926,2.14446952595937e-05,2.21971407072987e-05,1.7306245297216e-05
idPhyMeln1_SOM,0.152811207471648,0.131314209472982,0.272529019346231,0.0314783188792528,0.205735156771181,0.0681254169446298,0.0283915943962642,0.0872421614409606,0.000601067378252168,0.00312274849899933,0.00412408272181454,0.00146897931954636,0.00506937958639093,0.00172181454302869,0.000226150767178119,6.87124749833222e-05,0.000328218812541694,0.000106070713809206,0.00205470313542362,6.6711140760507e-07,4.13609072715143e-05,0.000372915276851234,0.000833222148098732,0.000386924616410941,6.07071380920614e-05,0.000100733822548366,4.00266844563042e-06,8.00533689126084e-06,4.93662441627752e-05,1.66777851901268e-05,0.000730486991327552,1.13408939292862e-05,0.00085923949299533,5.33689126084056e-06
idPlaAlba1_SOM,0.301624541513838,0.0528972990996999,0.0485171723907969,0.0468569523174391,0.420313104368123,0.0074541513837946,0.00764354784928309,0.00500700233411137,0.00438779593197733,0.000704234744914972,0.000714904968322774,0.000583861287095699,0.0105358452817606,0.000159053017672558,0.000150383461153718,0.089864288096032,4.90163387795932e-05,0.000421473824608203,0.00182460820273424,9.00300100033344e-06,2.70090030010003e-05,5.60186728909637e-05,4.60153384461487e-05,1.9673224408136e-05,2.33411137045682e-06,1.80060020006669e-05,9.00300100033344e-06,6.66888962987663e-06,3.1677225741914e-05,2.7675891963988e-05,8.00266755585195e-06,2.43414471490497e-05,4.66822274091364e-06,6.66888962987663e-07
idPolAngu1_SOM,0.039637,0.0859306666666667,0.458575666666667,0.00710966666666667,0.0843246666666667,0.271856333333333,0.0342756666666667,0.00955966666666667,0.000433333333333333,0.00161966666666667,0.000619333333333333,0.00192666666666667,0.00255833333333333,0.000281666666666667,9.5e-05,0.000441,0.000123,7.23333333333333e-05,5.46666666666667e-05,2.33333333333333e-06,2.43333333333333e-05,4.56666666666667e-05,5.43333333333333e-05,1.4e-05,0,0.000223666666666667,2.33333333333333e-06,1.43333333333333e-05,3.76666666666667e-05,7e-06,3.8e-05,1.86666666666667e-05,1.56666666666667e-05,7.66666666666667e-06
idProAzur1_SOM,0.200626623376623,0.128792568542569,0.0819448051948052,0.0488759018759019,0.0896464646464646,0.0043982683982684,0.0184123376623377,0.0098466810966811,0.00134704184704185,0.256986652236652,0.00113347763347763,0.000175685425685426,0.0298730158730159,0.000159090909090909,0.000185786435786436,0.000460678210678211,0.000402597402597403,0.00380555555555556,0.122662337662338,1.15440115440115e-05,1.01010101010101e-05,2.34487734487734e-05,5.62770562770563e-05,4.18470418470419e-05,0,5.41125541125541e-06,4.32900432900433e-06,1.19047619047619e-05,1.94805194805195e-05,3.53535353535354e-05,2.30880230880231e-05,1.55122655122655e-05,5.05050505050505e-06,1.08225108225108e-06
idSarCaer1_SOM,0.384656875834446,0.0474205607476635,0.121636181575434,0.0105954606141522,0.281590120160214,0.00937516688918558,0.0484058744993324,0.0658511348464619,0.0010520694259012,0.00200600801068091,0.00128638184245661,0.00126702269692924,0.00218424566088117,0.00167022696929239,0.000291722296395194,0.0117076101468625,0.00474165554072096,6.8758344459279e-05,1.60213618157543e-05,0.000168891855807744,7.07610146862483e-05,4.27236315086782e-05,0.00147797062750334,0.000899198931909212,0.000635514018691589,3.47129506008011e-05,8.67823765020027e-06,3.13751668891856e-05,6.07476635514019e-05,3.67156208277704e-05,0.000120827770360481,4.8064085447263e-05,0.000525367156208278,1.53538050734312e-05
idSarRose1_SOM,0.488242019733024,0.104543238537435,0.0497370864770749,0.0070116076610563,0.255013348810215,0.0114579222286709,0.0132228670922809,0.0422925130586187,0.000473012188044109,0.0157957051654092,0.00104759141033082,0.000520603598374927,0.00356587347649449,0.00026639582124202,0.000760882182240279,0.000142774230992455,0.000403946604759141,7.37086477074869e-05,8.9959373186303e-05,1.74114915844457e-06,5.10737086477075e-05,8.24143934997098e-05,0.000288450377248984,6.15206035983749e-05,2.32153221125943e-06,0.00462739408009286,0,2.32153221125943e-05,5.97794544399304e-05,5.57167730702264e-05,2.90191526407429e-06,1.10272780034823e-05,6.73244341265235e-05,4.062681369704e-06
idSarVari1_SOM,0.174187100893997,0.101436143039591,0.18058748403576,0.0098690932311622,0.310597701149425,0.145314814814815,0.0414208173690932,0.0127547892720307,0.000753512132822478,0.0132413793103448,0.000901021711366539,0.000593869731800766,0.00393486590038314,0.000279054916985951,0.000339080459770115,0.00249233716475096,0.000402937420178799,0.000109195402298851,7.15197956577267e-05,8.93997445721584e-06,8.30140485312899e-05,1.14942528735632e-05,6.96040868454662e-05,7.79054916985951e-05,5.10855683269476e-06,0.000134099616858238,2.55427841634738e-06,1.02171136653895e-05,4.78927203065134e-05,7.08812260536399e-05,4.91698595146871e-05,1.40485312899106e-05,8.10983397190294e-05,4.72541507024266e-05
idScaPyra1_SOM,0.167387782204515,0.0278346613545817,0.258747011952191,0.0034667994687915,0.376885790172643,0.00299136786188579,0.00144621513944223,0.00588645418326693,0.000375830013280212,0.00220185922974768,0.00127622841965471,9.62815405046481e-05,0.0034667994687915,0.145007304116866,0.000171978751660027,0.000209827357237716,0.00119455511288181,3.38645418326693e-05,3.78486055776892e-05,6.64010624169987e-07,0.000310756972111554,1.52722443559097e-05,0.000766932270916335,2.12483399734396e-05,2.39043824701195e-05,5.0464807436919e-05,0,0,1.79282868525896e-05,1.46082337317397e-05,2.45683930942895e-05,9.9601593625498e-06,1.12881806108898e-05,1.39442231075697e-05
idSicFerr1_SOM,0.182429806504734,0.268511321531494,0.0142033758748456,0.0321152737752161,0.0184528612597777,0.189717167558666,0.253666529435982,0.0202770687525731,0.00160230547550432,0.000923425277892137,0.0128015644298065,0.000732811856731165,0.000994236311239193,0.000290242898312063,0.0002260189378345,0.00174722107863318,0.000260601070399341,0.000201317414573899,6.17538081515027e-05,9.88060930424043e-06,3.41704405104981e-05,5.10498147385755e-05,0.000361877315767806,8.15150267599835e-05,1.6467682173734e-06,6.99876492383697e-06,2.84067517496912e-05,4.52861259777686e-06,5.35199670646357e-05,1.5232606010704e-05,7.16344174557431e-05,5.10498147385755e-05,1.35858377933306e-05,0
idSphTaen1_SOM,0.0407780718336484,0.217374669187146,0.342885822306238,0.0429947069943289,0.157597353497164,0.107764083175803,0.0252899810964083,0.0416865784499055,0.00478412098298677,0.00169224952741021,0.000888846880907372,0.000237051039697543,0.00506502835538752,0.000191304347826087,9.67863894139887e-05,0.00993610586011342,0.000182230623818526,3.25141776937618e-05,5.89792060491493e-05,7.56143667296786e-06,6.46502835538752e-05,2.94896030245747e-05,0.000101323251417769,3.02457466918715e-05,0,5.82230623818526e-05,2.15500945179584e-05,1.77693761814745e-05,1.51228733459357e-05,7.18336483931947e-06,2.68431001890359e-05,8.05293005671077e-05,7.56143667296786e-07,2.26843100189036e-06
idStoLuna1_SOM,0.338575041597338,0.0310432612312812,0.0690811980033278,0.0273131447587354,0.135889517470882,0.00143227953410982,0.00283727121464226,0.186228286189684,0.000885524126455907,0.010173377703827,0.00191946755407654,0.000578036605657238,0.0034801996672213,9.05158069883528e-05,9.48419301164726e-05,7.72046589018303e-05,0.00132745424292845,9.7171381031614e-05,0.183321797004992,0.00534109816971714,9.98336106489185e-06,9.98336106489185e-06,4.45923460898502e-05,1.89683860232945e-05,2.66222961730449e-06,2.66222961730449e-05,0,0,2.96173044925125e-05,4.15973377703827e-05,1.99667221297837e-05,6.65557404326123e-07,2.99500831946755e-06,5.65723793677205e-06
idSuiVari3_SOM,0.371540720961282,0.0309285714285714,0.290243658210948,0.00437983978638184,0.123979305740988,0.00229372496662216,0.00699799732977303,0.142927903871829,0.000306408544726302,0.00376769025367156,0.0023324432576769,0.00036648865153538,0.000866488651535381,0.000210947930574099,0.000400534045393858,0.000146862483311081,0.0139205607476636,0.00148064085447263,9.47930574098798e-05,4.00534045393858e-05,4.00534045393858e-05,6.1415220293725e-05,0.000169559412550067,3.47129506008011e-05,2.0694259012016e-05,0.00212950600801068,6.67556742323097e-07,3.33778371161549e-06,1.20160213618158e-05,9.81308411214953e-05,5.34045393858478e-06,2.00267022696929e-05,3.33778371161549e-06,0.000175567423230975
idSyrPipi1_SOM,0.0314859625668449,0.0339799465240642,0.0286610962566845,0.00551136363636364,0.306058823529412,0.00746657754010695,0.00434826203208556,0.0362493315508021,0.000573529411764706,0.00152540106951872,0.00290842245989305,0.000295454545454545,0.00148328877005348,0.000372326203208556,0.000875,0.000132352941176471,0.000832887700534759,4.21122994652406e-05,3.5427807486631e-05,4.01069518716578e-06,0.000362967914438503,0.000272058823529412,0.00122727272727273,0.534580882352941,2.74064171122995e-05,5.3475935828877e-05,6.68449197860962e-07,0,0.000365641711229947,1.40374331550802e-05,0.000195187165775401,2.94117647058824e-05,1.47058823529412e-05,1.47058823529412e-05
idTacFera2_SOM,0.145959622443629,0.11058468799161,0.0225742003146303,0.0111269008914525,0.539119035133718,0.113447823807027,0.0218620870477189,0.0255631882538018,0.00197692711064499,0.000508652333508128,0.000421080230728894,0.000611431567907708,0.00219979024646041,0.000556895647614053,0.000152595700052438,0.00143628736234924,0.000112742527530152,8.44257996853697e-05,0.000115364446775039,1.10120608285265e-05,0.000104352385946513,2.83167278447824e-05,5.76822233875197e-05,0.000336130047194546,0,0.000106449921342423,2.674357629785e-05,1.10120608285265e-05,2.41216570529628e-05,3.8280020975354e-05,0.000647089669638175,0.000186156266386995,0,8.91452543261668e-06
idTacLuri1_SOM,0.1136231830041,0.405255311218785,0.113897502795378,0.00659112933283638,0.0619526649273202,0.181998136414461,0.0899675736116288,0.014997390980246,0.000662318300409989,0.00166865449124115,0.000682072307118897,0.000578456951174059,0.00597689153932165,0.000308609765188222,0.000137532612746925,0.000126351099515468,0.000288110324263884,0.000103242638837123,0.000377189713007827,8.01341781587775e-05,5.21803950801342e-05,4.36079016026836e-05,0.000134923592992918,0.000105851658591129,3.72717107715244e-07,0.000128214685054044,1.90085724934775e-05,5.96347372344391e-06,5.40439806187104e-05,8.64703689899366e-05,2.27357435706299e-05,3.39172568020872e-05,2.38538948937756e-05,1.63995527394707e-05
idTheAcut1_SOM,0.140829333333333,0.152017333333333,0.0331973333333333,0.0197053333333333,0.12342,0.00862333333333333,0.0439673333333333,0.111861333333333,0.00215066666666667,0.003044,0.00250933333333333,0.000889333333333333,0.000496666666666667,0.00091,0.000832,0.000177333333333333,0.000615333333333333,0.353086,0.000202,6.66666666666667e-07,3.93333333333333e-05,0.000328,0.000127333333333333,0.000270666666666667,1.33333333333333e-06,3.93333333333333e-05,8.66666666666667e-06,2.66666666666667e-06,1.26666666666667e-05,6.66666666666667e-05,0.000408,7.6e-05,8e-05,4.66666666666667e-06
idTheAtra2_SOM,0.552941922563418,0.175598130841121,0.0276742323097463,0.0116889185580774,0.0453297730307076,0.00593524699599466,0.0454626168224299,0.118188918558077,0.00448397863818425,0.00165287049399199,0.000825100133511349,0.00162483311081442,0.00052803738317757,0.000836448598130841,0.000597463284379172,0.00291922563417891,0.000830440587449933,7.87716955941255e-05,0.000383845126835781,1.4018691588785e-05,0.000210947930574099,0.000160881174899866,0.000406542056074766,2.33644859813084e-05,0,0.00126835781041389,4.67289719626168e-06,2.67022696929239e-06,3.93858477970627e-05,6.80907877169559e-05,6.94259012016021e-05,0.000138851802403204,4.00534045393859e-06,8.01068090787717e-06
idTheSoli1_SOM,0.185206606942889,0.0700291153415454,0.168797872340426,0.0243426651735722,0.39206718924972,0.0414048152295633,0.0374076147816349,0.0267631578947368,0.00466517357222844,0.0327765957446809,0.0109400895856663,0.000538073908174692,0.00051511758118701,0.000279955207166853,0.000681410974244121,0.000249160134378499,0.00108846584546473,6.43896976483763e-05,3.35946248600224e-06,8.3986562150056e-06,0.000271556550951848,0.000326427771556551,0.000197648376259798,3.86338185890258e-05,2.2956326987682e-05,0.000422732362821948,8.45464725643897e-05,1.67973124300112e-06,2.63157894736842e-05,1.73572228443449e-05,0.000114221724524076,0.000620380739081747,6.15901455767077e-06,2.01567749160134e-05
idVolInan1_SOM,0.146658666666667,0.05646,0.249116,0.0102293333333333,0.428644666666667,0.03363,0.0128773333333333,0.00340866666666667,0.000376,0.00448266666666667,0.00493466666666667,0.000241333333333333,0.0182473333333333,0.000382,0.00777733333333333,1e-04,0.00231466666666667,6e-05,0.000158666666666667,0.000134666666666667,0.0126486666666667,2.8e-05,0.002994,7.33333333333333e-05,6.66666666666667e-07,6.2e-05,1.33333333333333e-06,2.53333333333333e-05,4.33333333333333e-05,0.000518666666666667,0.000102666666666667,0.001926,0.00123666666666667,0.000105333333333333
idVolInfl1_SOM,0.119576384662203,0.132329275715155,0.342787583688375,0.0201186853317103,0.0622903225806452,0.0657090687766281,0.205124163116251,0.0246603773584906,0.00200973828362751,0.00146378575776019,0.00803651856360317,0.000956177723676202,0.00979549604382228,0.000670115642118077,9.73828362751065e-05,0.000205721241631162,0.000147900182592818,3.2258064516129e-05,0.000512477175897748,2.43457090687766e-06,0.0001253804017042,0.000550821667681071,0.000233718807060256,3.04321363359708e-05,0,0.00226354230066951,1.82592818015825e-06,0,4.6865489957395e-05,1.82592818015825e-05,1.09555690809495e-05,6.69506999391357e-06,1.94765672550213e-05,0.0001661594643944
