,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
iyAndMinu1_GERM,0.0165043362241494,0.655938292194796,0.274081054036024,0.0105687124749833,0.00766044029352902,0.00285190126751167,0.0123225483655771,0.00167378252168112,0.00137258172114743,0.00439826551034023,0.00235456971314209,0.00383722481654436,0.000868245496997999,0.000158772515010007,0.000445296864576384,0.00228752501667779,0.000429619746497665,0.000280853902601734,7.20480320213476e-05,0.000408272181454303,0.000244496330887258,0.000316877918612408,0.000326551034022682,0.000393595730486991,0.000204136090727151
iyAnoNige1_GERM,0.0490616255829447,0.602580279813458,0.26275383077948,0.01822618254497,0.00371952031978681,0.00719953364423718,0.0120772818121252,0.00749533644237175,0.00954330446369087,0.00228014656895403,0.00440606262491672,0.00374117255163225,0.00121785476349101,7.99467021985343e-05,0.0008454363757495,0.000598267821452365,0.012520652898068,0.00019653564290473,0.000157228514323784,0.000314790139906729,0.000120586275816123,0.000305796135909394,0.000257828114590273,0.00014856762158561,0.000152231845436376
iyAthRosa1_GERM,0.181111481975968,0.453606141522029,0.0486732309746328,0.0395060080106809,0.00737249666221629,0.229809746328438,0.00675233644859813,0.0066111481975968,0.0114826435246996,0.00183144192256342,0.00373464619492657,0.000892857142857143,0.00151168224299065,0.000125500667556742,0.00155674232309746,0.000756341789052069,0.00207510013351135,0.000649866488651535,7.97730307076101e-05,0.0005086782376502,0.00016588785046729,0.000447263017356475,0.000490320427236315,0.00010347129506008,0.000145193591455274
iyBomCamp1_GERM,0.397425041736227,0.190595993322204,0.00911819699499165,0.253314524207012,0.00157863105175292,0.00670884808013356,0.0951008347245409,0.00487846410684474,0.00618297161936561,0.00165041736227045,0.012216694490818,0.00103338898163606,0.000718864774624374,0.000522537562604341,0.00521035058430718,0.00124440734557596,0.00305642737896494,0.00683706176961603,3.50584307178631e-05,0.000579632721202003,0.00014457429048414,0.000311519198664441,0.00120834724540901,9.31552587646077e-05,0.000234056761268781
iyBomHort1_GERM,0.068404865044985,0.33813262245918,0.0125728090636455,0.173324891702766,0.00120126624458514,0.00619093635454848,0.104993335554815,0.0196044651782739,0.00104965011662779,0.00131122959013662,0.00634321892702433,0.00118127290903032,0.000333555481506165,0.000208930356547817,0.00537954015328224,0.000549483505498167,0.077890703098967,0.174285238253915,0.000104298567144285,0.000896034655114962,0.00432655781406198,0.00109696767744085,0.000130623125624792,0.000446851049650117,4.0653115628124e-05
iyBomHypn1_GERM,0.211405468489497,0.241006335445148,0.057324774924975,0.347927975991997,0.0139293097699233,0.00223507835945315,0.0074754918306102,0.00330743581193731,0.00146182060686896,0.0164428142714238,0.0657745915305102,0.00877192397465822,0.00184161387129043,0.000233744581527176,0.00122207402467489,0.0030756918972991,0.0027945981993998,0.00580193397799266,2.50083361120373e-05,0.00207602534178059,0.00018972990996999,0.00349383127709236,0.00124274758252751,0.000401133711237079,0.000538846282094031
iyBomPasc1_GERM,0.0109933355548151,0.952290903032323,0.00385538153948684,0.00859980006664445,0.00162545818060646,0.00185204931689437,0.00119560146617794,0.000767077640786405,0.000932689103632123,0.0123785404865045,0.000910696434521826,0.00105531489503499,0.000409863378873709,0.000160613128957014,0.0002919026991003,0.000809396867710763,0.000673108963678774,0.000127624125291569,2.66577807397534e-05,0.000253248917027657,0.000164611796067977,7.09763412195935e-05,0.000232255914695102,0.000238587137620793,8.43052315894702e-05
iyBomPrat1_GERM,0.0191236666666667,0.881355333333333,0.0239986666666667,0.034064,0.00269466666666667,0.001708,0.00245433333333333,0.001061,0.00141,0.0199406666666667,0.00272033333333333,0.00320533333333333,0.000837666666666667,0.000113333333333333,0.000491,0.00128066666666667,0.001081,0.000358,3.7e-05,0.000913,0.000317666666666667,0.000254333333333333,0.000293333333333333,0.000135,0.000152
iyBomSyle1_GERM,0.067813,0.129903666666667,0.0137153333333333,0.250723666666667,0.00209,0.010932,0.0567993333333333,0.014458,0.00541433333333333,0.00308166666666667,0.0109516666666667,0.00496933333333333,0.00120266666666667,0.000130333333333333,0.00100966666666667,0.00158433333333333,0.00180233333333333,0.414422666666667,0.000215,0.0022,0.000670333333333333,0.004515,0.000988333333333333,0.000280333333333333,0.000127
iyBomTerr1_GERM,0.0101581225033289,0.942257656458056,0.00392243675099867,0.0120712383488682,0.00263948069241012,0.00126131824234354,0.00211517976031957,0.000949733688415446,0.00114547270306258,0.0143565246338216,0.00121571238348868,0.00113648468708389,0.00118608521970706,8.32223701731025e-05,0.000528295605858855,0.00297170439414114,0.000762649800266312,0.000132157123834887,5.22636484687084e-05,0.000272303595206391,0.000175099866844208,0.000120838881491345,0.00014647137150466,0.000219041278295606,0.000120505992010652
iyBuaLabo1_GERM,0.0615428190603132,0.502962012662446,0.16322559146951,0.0215044985004998,0.0194658447184272,0.00912262579140287,0.00734955014995002,0.193189603465512,0.000944018660446518,0.00197000999666778,0.0110876374541819,0.00216461179606798,0.000361546151282906,7.09763412195935e-05,0.000492169276907697,0.000332555814728424,0.000380206597800733,0.000591136287904032,7.53082305898034e-05,0.0020163278907031,0.000344551816061313,0.000271242919026991,0.000346551149616794,9.49683438853715e-05,9.36354548483839e-05
iyCamRapt1_GERM,0.0416753333333333,0.572033,0.0789966666666667,0.0148396666666667,0.005342,0.0917683333333333,0.008466,0.166998,0.000809,0.002141,0.00582833333333333,0.00598833333333333,0.000365666666666667,0.000138,0.00170333333333333,0.000413,3e-04,0.000174333333333333,8e-05,0.000767,0.000104333333333333,0.000508666666666667,0.000165,0.000301666666666667,9.33333333333333e-05
iyCerRyby1_GERM,0.0186703333333333,0.631560666666667,0.239957666666667,0.0472293333333333,0.00241266666666667,0.007718,0.00574133333333333,0.0170673333333333,0.00334166666666667,0.00772966666666667,0.00314833333333333,0.006011,0.000846333333333333,0.000766,0.00167633333333333,0.000515,0.000531333333333333,0.000233666666666667,6.83333333333333e-05,0.00338233333333333,0.00031,0.000123,0.000234333333333333,0.000374666666666667,0.000350666666666667
iyCliInci1_GERM,0.0307497500833056,0.520264911696101,0.200090636454515,0.008404865044985,0.00233288903698767,0.0243942019326891,0.00568477174275242,0.191507497500833,0.000984338553815395,0.0018700433188937,0.00239786737754082,0.00441419526824392,0.000664778407197601,0.000314895034988337,0.00157347550816395,0.000765744751749417,0.000277907364211929,0.000322559146951016,0.000152282572475841,0.0011299566811063,0.000160613128957014,0.000384205264911696,0.000438187270909697,0.00045184938353882,0.000267577474175275
iyCoeConi1_GERM,0.0253767488341106,0.630862425049967,0.223468021319121,0.0354690206528981,0.0013597601598934,0.00318287808127915,0.00753164556962025,0.00146402398401066,0.00160859427048634,0.00273550966022652,0.00198967355096602,0.0480936042638241,0.00061892071952032,0.000775816122584943,0.000953364423717522,0.00103231179213857,0.00972218520986009,0.000367088607594937,8.56095936042638e-05,0.000424716855429714,0.000750499666888741,0.000267488341105929,0.000302131912058628,0.000152898067954697,0.00140506329113924
iyDolMedi1_GERM,0.063027675891964,0.513717239079693,0.00373591197065689,0.0911257085695232,0.00249549849949983,0.0161387129043014,0.0801663887962654,0.0106715571857286,0.198350783594532,0.000789263087695899,0.00489696565521841,0.000595198399466489,0.000561187062354118,3.70123374458153e-05,0.000901300433477826,0.000199399799933311,0.0112310770256752,0.00022540846948983,0.000131710570190063,0.000213404468156052,0.000358786262087362,0.000119706568856285,7.7025675225075e-05,0.000113704568189396,0.000119373124374792
iyDolSaxo1_GERM,0.07215928023992,0.344854715094968,0.00652949016994335,0.238834721759414,0.00563878707097634,0.00812762412529157,0.17287604131956,0.020299566811063,0.0403935354881706,0.0411302899033655,0.00589570143285571,0.00696667777407531,0.00264311896034655,0.000136954348550483,0.0015404865044985,0.00106264578473842,0.00049083638787071,0.00048217260913029,0.000142285904698434,0.0149833388870377,0.000245584805064978,0.0128563812062646,0.000587804065311563,0.00102499166944352,9.69676774408531e-05
iyDolSylv1_GERM,0.157251666666667,0.0758,0.129109666666667,0.265517333333333,0.004415,0.0115343333333333,0.0259453333333333,0.00307466666666667,0.236882333333333,0.006584,0.000694666666666667,0.011184,0.001132,3.16666666666667e-05,0.000883666666666667,0.00103566666666667,0.059101,0.001172,0.000111333333333333,0.000387,0.000262333333333333,0.005913,0.00106033333333333,0.000348,0.000569
iyEctCont1_GERM,0.117187937354215,0.655198600466511,0.153950683105631,0.0090483172275908,0.00218260579806731,0.0125781406197934,0.00375241586137954,0.00710763078973675,0.00777807397534155,0.00353448850383206,0.00127090969676774,0.0211359546817727,0.000908697100966345,0.000287237587470843,0.000754748417194269,0.000576807730756415,0.000523825391536155,0.000157947350883039,0.000108630456514495,0.000767410863045651,0.00012329223592136,0.000330223258913695,0.000343218927024325,0.000142952349216928,0.000249250249916694
iyEctLitu1_GERM,0.0868834886817577,0.274353861517976,0.0191454727030626,0.237622503328895,0.0220599201065246,0.0105725699067909,0.00343342210386152,0.00238848202396804,0.00199866844207723,0.016845206391478,0.00999167776298269,0.00526697736351531,0.00240579227696405,0.000207057256990679,0.0016754327563249,0.00208821571238349,0.000927762982689747,0.00363282290279627,0.000464380825565912,0.0136398135818908,0.00318109187749667,0.268328894806924,0.000479027962716378,0.0119027962716378,0.000504660452729694
iyIchXant1_GERM,0.055215405135045,0.470395465155052,0.218440480160053,0.0339963321107036,0.0013457819273091,0.0024754918306102,0.00229276425475158,0.184741247082361,0.000645215071690564,0.00181993997999333,0.00244914971657219,0.00150950316772257,0.000523841280426809,0.000154718239413138,0.0121183727909303,0.000428142714238079,0.00163687895965322,0.00153351117039013,6.80226742247416e-05,0.00541113704568189,0.000654551517172391,0.00115705235078359,0.000456152050683561,0.000247749249749917,0.000283094364788263
iyLasLatv2_GERM,0.13806404269513,0.21114209472982,0.0253352234823215,0.336355570380253,0.00821947965310207,0.00261741160773849,0.00611574382921948,0.00889693128752502,0.00253368912608406,0.0177188125416945,0.010268512341561,0.0117785190126751,0.00161374249499666,0.00105436957971981,0.0241454302868579,0.00264309539693129,0.001579386257505,0.000343895930620414,1.80120080053369e-05,0.00204169446297532,0.000272181454302869,0.000335223482321548,0.184463642428286,0.000892261507671781,0.00155103402268179
iyLasMori1_GERM,0.238953635757171,0.176329553035357,0.0255680453635757,0.286648432288192,0.013609739826551,0.00248465643762508,0.029734823215477,0.00280820547031354,0.0875203468979319,0.010187458305537,0.00184056037358239,0.00806370913942628,0.0301304202801868,0.000733822548365577,0.0187071380920614,0.00404102735156771,0.050866577718479,0.000489659773182121,0.000208472314876584,0.00227151434289526,0.000872248165443629,0.00200266844563042,0.00522581721147432,0.000201467645096731,5e-04
iyLasPaux1_GERM,0.0156159227181879,0.658053964023984,0.223079613590939,0.0166395736175883,0.00168154563624251,0.018946035976016,0.00402065289806795,0.0367544970019987,0.00198967355096602,0.00374150566289141,0.00199900066622252,0.0103844103930713,0.000722518321119254,0.000203197868087941,0.00167554963357761,0.000628914057295137,0.000425383077948035,0.000198534310459694,8.19453697534977e-05,0.00152631578947368,0.000204863424383744,0.000231179213857428,0.000310792804796802,0.000526315789473684,0.000358094603597602
iyMacEuro1_GERM,0.147779926642214,0.128784928309436,0.0752097365788596,0.231504834944982,0.0109693231077026,0.0378389463154385,0.0295115038346115,0.0118529509836612,0.0102324108036012,0.0233917972657553,0.028596865621874,0.00798232744248083,0.00691430476825609,0.00158586195398466,0.00426708902967656,0.0057565855285095,0.00660720240080027,0.000469156385461821,0.000502834278092698,0.00370223407802601,0.000883294431477159,0.000369456485495165,0.00235945315105035,0.00250650216738913,0.220420473491164
iyMimDahl1_GERM,0.284911725516322,0.256117255163225,0.0523690872751499,0.241500999333777,0.0371678880746169,0.0041055962691539,0.0411732178547635,0.00343337774816789,0.000886075949367089,0.00340806129247169,0.0529267155229847,0.00203997335109927,0.00140772818121253,7.82811459027315e-05,0.000570952698201199,0.00307361758827448,0.000248834110592938,0.00044670219853431,2.7981345769487e-05,0.0051072618254497,0.000218187874750167,0.00525816122584943,0.00156962025316456,0.00140606262491672,0.000546635576282478
iyNetDila1_GERM,0.0782211858760826,0.513717188540973,0.102111925383078,0.00315423051299134,0.0152744836775483,0.0228357761492338,0.00669820119920053,0.154830113257828,0.00361792138574284,0.00906562291805463,0.00499400399733511,0.0755086608927382,0.00284110592938041,0.00132511658894071,0.000543637574950033,0.00120086608927382,0.000135909393737508,0.000195203197868088,0.000191538974017322,0.000407728181212525,0.000147901399067288,0.000225183211192538,0.000182878081279147,0.00195669553630913,0.000616922051965356
iyNomFabr1_GERM,0.0189543485504832,0.574404865044985,0.298452182605798,0.0628860379873376,0.00518660446517827,0.00165611462845718,0.013462845718094,0.0017244251916028,0.00236054648450516,0.00261412862379207,0.00388603798733755,0.00315428190603132,0.00189870043318894,7.36421192935688e-05,0.000574141952682439,0.00292669110296568,0.00214461846051316,0.00153815394868377,6.23125624791736e-05,0.000819060313228924,0.000173942019326891,0.000459846717760746,0.00028757080973009,0.000172609130289903,0.000126291236254582
iyNomFuca1_GERM,0.101181393797933,0.528814938312771,0.230781927309103,0.0515565188396132,0.00133377792597533,0.00154184728242748,0.00233211070356786,0.000909969989996666,0.00274624874958319,0.00610203401133711,0.001945981993998,0.00144048016005335,0.00141747249083028,5.30176725575192e-05,0.000654884961653885,0.00185895298432811,0.0221567189063021,0.0383981327109036,6.1353784594865e-05,0.00092864288096032,0.000427475825275092,0.00181927309103034,0.000962987662554185,0.000244748249416472,0.000329109703234411
iyNysSpin1_GERM,0.117166777851901,0.49241494329553,0.348021347565043,0.0122068045363576,0.00220446964643095,0.00230353569046031,0.00359139426284189,0.00311974649766511,0.00109506337558372,0.00519879919946631,0.00105770513675784,0.00180820547031354,0.000304536357571714,8.6057371581054e-05,0.00293228819212809,0.000655436957971981,0.000452968645763843,0.00191994663108739,2.10140093395597e-05,0.000996664442961975,0.00081320880587058,0.000754503002001334,0.00038292194796531,0.000274849899933289,0.000216811207471648
iyRhoChlo1_GERM,0.155244162775183,0.555969646430954,0.0675023348899266,0.00533355570380253,0.0034079386257505,0.171216811207472,0.00293995997331554,0.0189616410940627,0.0036581054036024,0.00332555036691127,0.00209139426284189,0.00122715143428953,0.00175316877918612,0.000100733822548366,0.00121214142761841,0.00198832555036691,0.000358905937291528,0.000602068045363576,3.3689126084056e-05,0.000413942628418946,0.000585723815877252,0.000543028685790527,0.000416611074049366,0.0006184122748499,0.000494996664442962
iySelTumu1_GERM,0.173666,0.371924666666667,0.00629033333333333,0.187418,0.00528733333333333,0.00431966666666667,0.0200773333333333,0.01239,0.0204213333333333,0.00870133333333333,0.00174033333333333,0.0915143333333333,0.0283076666666667,0.0339853333333333,0.026729,0.00311733333333333,0.000563333333333333,0.000756666666666667,9.06666666666667e-05,0.00112666666666667,0.000270333333333333,0.000379666666666667,0.000454,0.000233,0.000235666666666667
iySphMoni1_GERM,0.0198413333333333,0.0270003333333333,0.00841433333333333,0.015626,0.0164583333333333,0.002197,0.0276896666666667,0.00191133333333333,0.0168386666666667,0.00435366666666667,0.003163,0.0131476666666667,0.00113333333333333,0.831939666666667,0.000838666666666667,0.000858,0.004076,0.000740333333333333,0.000123,0.00102566666666667,0.000843333333333333,0.000402333333333333,0.000615,0.000408333333333333,0.000355
iyStePhae1_GERM,0.0119076050700467,0.774112408272181,0.132219813208806,0.0151190793862575,0.00132154769846564,0.00983955970647098,0.0247551701134089,0.0143472314876584,0.00172948632421614,0.00235957304869913,0.00236557705136758,0.00332221480987325,0.00116410940627085,0.000212141427618412,0.00150967311541027,0.00155036691127418,0.000570713809206137,0.000288525683789193,8.93929286190794e-05,0.000283855903935957,0.000190126751167445,9.90660440293529e-05,0.000141427618412275,0.000173448965977318,0.000327885256837892
iyTenDist1_GERM,9.6e-05,0.000176,3.86666666666667e-05,4.46666666666667e-05,1.26666666666667e-05,0.000107333333333333,5.66666666666667e-05,3.66666666666667e-05,7.4e-05,1.6e-05,8e-06,1.73333333333333e-05,4.26666666666667e-05,2e-06,1.06666666666667e-05,2.66666666666667e-05,1.4e-05,4e-06,0.999200666666667,5.33333333333333e-06,3.33333333333333e-06,2.66666666666667e-06,6.66666666666667e-07,1.33333333333333e-06,2e-06
iyTenMeso1_GERM,0.154942390942391,0.516274725274725,0.0782640692640693,0.00397102897102897,0.00334099234099234,0.109594738594739,0.0353486513486513,0.0583090243090243,0.0104119214119214,0.00894538794538795,0.000747918747918748,0.00209190809190809,0.00451381951381951,0.00015984015984016,0.00137329337329337,0.00672993672993673,0.000496836496836497,0.000509490509490509,6.42690642690643e-05,0.000289044289044289,0.000334332334332334,0.000195471195471195,0.000505494505494506,0.00118015318015318,0.00140526140526141
iyTenNoth1_GERM,0.144062687562521,0.484622207402467,0.0764738246082027,0.00783194398132711,0.00370956985661887,0.200873291097032,0.0157922640880293,0.0363231077025675,0.00661787262420807,0.00733677892630877,0.00217872624208069,0.00274758252750917,0.00374291430476826,0.000372790930310103,0.000971657219073024,0.00309869956652217,0.000255085028342781,0.000407469156385462,6.36878959653218e-05,0.000405135045015005,0.000478159386462154,0.000101033677892631,0.000243414471490497,0.00066322107369123,0.000626875625208403
iyTipFemo1_GERM,0.021958374958375,0.778829503829504,0.164307692307692,0.00741824841824842,0.00150982350982351,0.0064039294039294,0.00164235764235764,0.00115584415584416,0.00535597735597736,0.00297102897102897,0.000545121545121545,0.00247319347319347,0.000985347985347985,9.32400932400932e-05,0.000321012321012321,0.00102464202464202,0.00110622710622711,0.000286713286713287,2.997002997003e-05,0.000232767232767233,0.000224109224109224,0.000385281385281385,0.00028038628038628,0.000274059274059274,0.000185148185148185
iyVesCrab1_GERM,0.0623907395069953,0.3415872751499,0.00293737508327781,0.199512658227848,0.0487078614257162,0.01977381745503,0.108504663557628,0.060742838107928,0.0535766155896069,0.00297201865423051,0.0711259160559627,0.00562558294470353,0.00119986675549634,0.000127581612258494,0.000613924050632911,0.000326782145236509,0.000549633577614923,0.000250832778147901,0.000270819453697535,0.0154033977348434,0.00227981345769487,0.000891738840772818,0.000265822784810127,0.000294803464357095,6.76215856095936e-05
iyVesGerm1_GERM,0.0136925383077948,0.71160326449034,0.0105093271152565,0.00951765489673551,0.00156562291805463,0.0482728181212525,0.00898800799467022,0.00388740839440373,0.164285476349101,0.00192205196535643,0.000740839440373085,0.01504363757495,0.000747501665556296,6.9620253164557e-05,0.000870086608927382,0.000911725516322452,0.000510659560293138,0.0048580946035976,1.46568954030646e-05,0.000413391072618254,0.000128247834776815,0.000894070619586942,0.000350433044636909,0.000101932045303131,0.00010093271152565
iyVesVulg1_GERM,0.0114468156052017,0.757843614538179,0.00225608536178726,0.00220140046682227,0.00105501833944648,0.052754251417139,0.00644448149383128,0.00298199399799933,0.156059353117706,0.00170356785595198,0.000531510503501167,0.00167455818606202,0.000521507169056352,7.10236745581861e-05,0.000501167055685228,0.000326108702900967,0.000720573524508169,0.000263754584861621,2.33411137045682e-05,0.000135711903967989,9.00300100033344e-05,0.000129043014338113,8.60286762254085e-05,7.93597865955318e-05,9.96998999666556e-05
