,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
idNowFero1_SOM,0.0916102598267821,0.0879500333111259,0.10854763491006,0.0138620919387075,0.55999200532978,0.00928580946035976,0.071,0.00834310459693538,0.00291139240506329,0.0067255163224517,0.00516522318454364,0.000532311792138574,0.00334843437708195,0.00121518987341772,0.0273870752831446,0.000548301132578281,0.000134576948700866,0.000573617588274484,0.000366422385076616,0.000500999333777482
idPheCory1_SOM,0.1467460496614,0.443405568096313,0.278496237772762,0.0573604213694507,0.010699021820918,0.00386644093303236,0.0407185854025583,0.0053359668924003,0.000579006772009029,0.00131903686982694,0.00718811136192626,0.00138562829194883,0.0013431151241535,0.000272385252069225,0.000352144469525959,0.000273890142964635,9.59367945823928e-05,0.000170805116629044,0.000306621519939804,8.50263355906697e-05
idPhyMeln1_SOM,0.0549339559706471,0.188929286190794,0.316790527018012,0.075577718478986,0.197193462308205,0.0976090727151434,0.0042501667778519,0.00226217478318879,0.0106811207471648,0.000438292194796531,0.0152248165443629,0.000280186791194129,0.00972448298865911,0.0162975316877919,0.0048425617078052,0.00171981320880587,0.000229486324216144,6.93795863909273e-05,0.00255436957971981,0.000391594396264176
idPlaAlba1_SOM,0.260395798599533,0.0433521173724575,0.198335111703901,0.0386522174058019,0.0152614204734912,0.264782260753585,0.012352450816939,0.116150716905635,0.0427975991997332,0.000791263754584862,0.00132944314771591,0.000559853284428143,0.000528176058686229,0.00305301767255752,9.16972324108036e-05,0.00128542847615872,4.9349783261087e-05,9.66988996332111e-05,5.50183394464822e-05,8.03601200400133e-05
idPolAngu1_SOM,0.0722963333333333,0.442914333333333,0.319015333333333,0.025522,0.038902,0.0217846666666667,0.0450306666666667,0.00523233333333333,0.00214633333333333,0.002362,0.011789,0.000140666666666667,0.000900666666666667,0.00990166666666667,0.000232,0.000839,0.000495333333333333,0.00013,0.000253,0.000112666666666667
idProAzur1_SOM,0.0418455988455988,0.0544072871572872,0.16616341991342,0.107564213564214,0.0830111832611833,0.00248304473304473,0.0824354256854257,0.00166233766233766,0.0319025974025974,0.162479437229437,0.00125,0.0166085858585859,0.239932178932179,0.00114105339105339,0.000726911976911977,0.00541414141414141,0.000826479076479077,5.44733044733045e-05,4.90620490620491e-05,4.25685425685426e-05
idSarCaer1_SOM,0.569483978638184,0.0623951935914553,0.151634178905207,0.0535667556742323,0.0153845126835781,0.0106248331108144,0.00268624833110814,0.00173564753004005,0.0119579439252336,0.000477303070761015,0.094431909212283,0.000202269692923899,0.000473965287049399,0.00311949265687583,0.00242723631508678,0.00200333778371162,0.000345794392523364,0.00882777036048064,0.00112483311081442,0.00709679572763685
idSarRose1_SOM,0.0226279744631457,0.12571967498549,0.0394132327336042,0.0201706326175276,0.0418224027858387,0.289755078351712,0.0608421358096344,0.00199071387115496,0.00292455020313407,0.371308763784097,0.0101601857225769,0.000196169471851422,0.00081717933836332,0.000296575739988392,0.000282066163668021,0.000518282066163668,9.05397562391178e-05,9.46024376088218e-05,0.0108479396401625,0.000121300058038305
idSarVari1_SOM,0.173282247765006,0.193391443167305,0.187933588761175,0.055441251596424,0.060007662835249,0.0568269476372925,0.19824840357599,0.0109022988505747,0.0373844189016603,0.00298914431673052,0.0156947637292465,0.000273946360153257,0.000676245210727969,0.00356130268199234,0.000456577266922095,0.000363346104725415,0.00204469987228608,0.000121966794380587,0.00014367816091954,0.000256066411238825
idScaPyra1_SOM,0.155330013280212,0.0154621513944223,0.282211155378486,0.00346945551128818,0.0240577689243028,0.0830863213811421,0.426693227091633,0.000240371845949535,0.00174900398406375,0.000555112881806109,0.00350398406374502,4.58167330677291e-05,0.000809428950863214,0.000401726427622842,0.000299468791500664,0.00101859229747676,6.24169986719788e-05,4.51527224435591e-05,0.000894422310756972,6.44090305444887e-05
idSicFerr1_SOM,0.048864553314121,0.556328530259366,0.00898847262247839,0.0497282832441334,0.155261836146562,0.0063713462330177,0.00782091395636064,0.019083985179086,0.00161547962124331,0.000742280773981062,0.00431494442157266,0.000495677233429395,0.125277480444627,0.0101420337587485,0.000202140798682585,0.00424907369287773,0.000140798682585426,6.29888843145327e-05,0.000273363524083985,3.58172087278716e-05
idSphTaen1_SOM,0.0777368620037807,0.300897164461248,0.38432854442344,0.0225402646502836,0.109620415879017,0.0580124763705104,0.0402510396975425,0.00132703213610586,0.00101739130434783,0.000678638941398866,0.00140793950850662,5.36862003780718e-05,0.000485822306238185,0.000194706994328923,0.000220415879017013,0.000646124763705104,4.6124763705104e-05,9.48960302457467e-05,0.000393572778827977,4.68809073724008e-05
idStoLuna1_SOM,0.00660665557404326,0.0186871880199667,0.137275540765391,0.0198821963394343,0.351390349417637,0.0223457570715474,0.00944625623960067,0.00131214642262895,0.404621630615641,0.0244945091514143,0.00112945091514143,0.000441930116472546,0.000942762063227953,0.000467886855241265,7.98668885191348e-05,0.000426955074875208,0.000291846921797005,5.82362728785358e-05,6.02329450915141e-05,3.86023294509151e-05
idSuiVari3_SOM,0.011062082777036,0.0168618157543391,0.346591455273698,0.00759946595460614,0.259378504672897,0.00453738317757009,0.0220333778371162,0.000558077436582109,0.00128571428571429,0.0014913217623498,0.000951935914552737,0.00212550066755674,0.00103538050734312,0.000363818424566088,7.00934579439252e-05,0.000500667556742323,0.32331308411215,5.94125500667557e-05,0.000137516688918558,4.33911882510013e-05
idSyrPipi1_SOM,0.0102199197860963,0.0347533422459893,0.0380855614973262,0.00933622994652406,0.0281410427807487,0.277382352941176,0.0713061497326203,0.00175,0.000657754010695187,0.000911096256684492,0.00132085561497326,0.000141042780748663,0.000394385026737968,0.000244652406417112,0.524463903743316,0.000209893048128342,0.000401069518716578,3.40909090909091e-05,0.000164438502673797,8.22192513368984e-05
idTacFera2_SOM,0.0316497115888831,0.27461038280021,0.0761064499213424,0.0175909805977976,0.0195390665967488,0.50941531200839,0.0197126376507604,0.0256895647614054,0.000896171997902465,0.0187839538542213,0.00109491347666492,0.000195595175668589,0.00215731515469324,0.000549554273728369,0.000371788148925013,0.000493969585736759,0.000507603565810173,0.0001069743051914,0.000346617724174095,0.000181436811746198
idTacLuri1_SOM,0.134786060380171,0.551442415206858,0.0685326127469251,0.0381494595601938,0.128867312709653,0.00525754752143123,0.0228371226239284,0.00254901229966455,0.00401938128960119,0.00646962355572121,0.0169325382035035,0.000199776369735371,0.0126332463660082,0.00252627655609392,0.000270965337308982,0.00332873648900485,0.000799850913156914,5.25531121878494e-05,0.000317927692881103,2.75810659709281e-05
idTheAcut1_SOM,0.0151046666666667,0.0793913333333333,0.0255573333333333,0.0372426666666667,0.206826666666667,0.133774666666667,0.00579533333333333,0.09243,0.000765333333333333,0.00272466666666667,0.00135333333333333,0.390289333333333,0.00168933333333333,0.00280466666666667,0.00134866666666667,0.000458666666666667,0.00026,0.000470666666666667,0.000212,0.00150066666666667
idTheAtra2_SOM,0.182633511348465,0.116054072096128,0.020283044058745,0.0168958611481976,0.172391188251001,0.00730173564753004,0.0175500667556742,0.00533978638184246,0.00330707610146862,0.00718157543391188,0.0235106809078772,0.000156875834445928,0.00348998664886515,0.0363765020026702,0.000156208277703605,0.00532042723631509,0.00195060080106809,0.00213684913217623,0.377230974632844,0.000732977303070761
idTheSoli1_SOM,0.27048320268757,0.0918118701007839,0.267605263157895,0.11194568868981,0.0316259798432251,0.129577267637178,0.00883594624860022,0.00524972004479283,0.000652855543113102,0.00320772676371781,0.0684272116461366,0.000110862262038074,0.000146136618141097,0.00025531914893617,0.00027491601343785,0.000251959686450168,0.000119820828667413,0.00582754759238522,0.000319148936170213,0.00327155655095185
idVolInan1_SOM,0.158489333333333,0.0519646666666667,0.331540666666667,0.107368666666667,0.0158433333333333,0.296655333333333,0.002088,0.000656666666666667,0.000409333333333333,0.000874666666666667,0.00363733333333333,0.000271333333333333,0.00264066666666667,0.000419333333333333,0.000444666666666667,0.025282,0.000306,0.000247333333333333,0.000271333333333333,0.000589333333333333
idVolInfl1_SOM,0.0209531345100426,0.235828971393792,0.248141205112599,0.0607194157029824,0.280132075471698,0.00250517346317712,0.0517346317711503,0.00133353621424224,0.00312051125989044,0.00179488740109556,0.00731710286062082,5.96469872185027e-05,0.00774863055386488,0.0268411442483262,0.000188070602556299,0.0435958612294583,9.61655508216677e-05,5.11259890444309e-05,0.00775897748021911,7.97321972002435e-05
idXanPedi1_SOM,0.0413252168112075,0.125023015343562,0.186782521681121,0.0299946631087392,0.0647378252168112,0.0605627084723149,0.00937625083388926,0.0269833222148099,0.134780853902602,0.000633755837224817,0.00701100733822548,0.00118612408272181,0.016739826551034,0.240377918612408,0.000199799866577718,0.0536724482988659,0.000282521681120747,7.73849232821881e-05,9.57304869913275e-05,0.000157104736490994
idXylSylv2_SOM,0.178752508361204,0.0631692307692308,0.0355076923076923,0.0145571906354515,0.418332441471572,0.162307023411371,0.0584494983277592,0.00205484949832776,0.00965351170568562,0.0112996655518395,0.0283612040133779,0.000217391304347826,0.0120501672240803,0.000727759197324415,0.00121204013377926,0.0019123745819398,0.000822073578595318,3.07692307692308e-05,0.000135117056856187,0.000447491638795987
idAcrOrbc1_GERM,0.0324748417194269,0.641227590803066,0.0427537487504165,0.196429856714429,0.00986071309563479,0.004134955014995,0.00386037987337554,0.0638117294235255,0.00073842052649117,0.00120659780073309,0.000970343218927024,9.53015661446185e-05,0.000271242919026991,0.000391536154615128,9.19693435521493e-05,0.000875041652782406,6.56447850716428e-05,0.000377207597467511,0.000263578807064312,9.93002332555815e-05
idBelPand1_GERM,0.0556677774075308,0.763440186604465,0.0529396867710763,0.0593565478173942,0.0320879706764412,0.0125111629456848,0.0103235588137288,0.000823058980339887,0.00168877040986338,0.00181439520159947,0.00255814728423859,0.000295901366211263,0.0010866377874042,0.000572809063645452,0.000175941352882373,0.0039140286571143,0.000603132289236921,1.76607797400866e-05,0.000100966344551816,2.16594468510496e-05
idBerChal2_GERM,0.0071675008341675,0.643113113113113,0.0583953953953954,0.181215215215215,0.00711277944611278,0.0022972972972973,0.0790597263930597,0.0144190857524191,0.00209476142809476,0.00195829162495829,0.00128528528528529,0.000116116116116116,0.000576242909576243,0.000360026693360027,0.000243910577243911,0.000299299299299299,4.8048048048048e-05,0.000129462796129463,7.60760760760761e-05,3.23656990323657e-05
idBibMarc1_GERM,0.163145527369826,0.61429305740988,0.0282773698264352,0.0235156875834446,0.00575600801068091,0.00186915887850467,0.121303404539386,0.000911882510013351,0.000790720961281709,0.014977303070761,0.0018481308411215,0.000307076101468625,0.00374699599465955,0.000685580774365821,0.0167279706275033,0.00158711615487316,8.34445927903872e-05,6.80907877169559e-05,7.10947930574099e-05,3.43791722296395e-05
idBleFall4_GERM,0.00867077230359521,0.809853195739015,0.0648588548601864,0.0988914780292943,0.00474866844207723,0.00250133155792277,0.00563548601864181,0.000673435419440746,0.000519640479360852,0.000732689747003995,0.000764314247669774,8.15579227696405e-05,0.000537949400798935,0.00023202396804261,0.000143142476697736,0.000291944074567244,1.83089214380826e-05,0.000316910785619174,0.000148801597869507,0.000379494007989348
idBomDisc1_GERM,0.0553758747084305,0.375733422192602,0.112501166277907,0.384918360546484,0.0112175941352882,0.00648283905364878,0.0437214261912696,0.00100733088970343,0.00140019993335555,0.000759413528823725,0.00161746084638454,0.00223358880373209,0.000481506164611796,0.000357214261912696,0.000125624791736088,0.00052649116961013,0.00125258247250916,9.53015661446185e-05,0.000144618460513162,4.79840053315561e-05
idBomMajo1_GERM,0.0431307102367456,0.465687229076359,0.0962614204734912,0.318246748916305,0.0109409803267756,0.00346082027342447,0.0533917972657552,0.000688562854284762,0.000768256085361787,0.000686228742914305,0.000891963987995999,0.00153884628209403,0.00108069356452151,0.000694231410470157,9.86995665221741e-05,0.00143481160386796,0.000687895965321774,0.000120040013337779,0.000139379793264421,5.06835611870624e-05
idCheImpr3_GERM,0.00805931356214595,0.774254915028324,0.128633122292569,0.0706591136287904,0.00536654448517161,0.00301966011329557,0.00410329890036654,0.00167577474175275,0.000733088970343219,0.000542819060313229,0.000767744085304898,0.000153948683772076,0.000563145618127291,0.000403865378207264,0.000221259580139953,0.000370876374541819,7.36421192935688e-05,9.06364545151616e-05,0.000142952349216928,0.00016427857380873
idChePaga1_GERM,0.00580140186915888,0.733808411214953,0.161061748998665,0.0849779706275033,0.00256742323097463,0.00172997329773031,0.00412716955941255,0.00227503337783712,0.000509345794392523,0.000482643524699599,0.000888851802403204,0.000119492656875834,0.000322763684913218,0.000400534045393859,0.000243658210947931,0.00023064085447263,0.000101468624833111,0.000163551401869159,0.000134178905206943,5.37383177570093e-05
idCheVern2_GERM,0.0107006666666667,0.792454666666667,0.118042666666667,0.0401293333333333,0.0151126666666667,0.00538866666666667,0.00995233333333333,0.00361733333333333,0.00146133333333333,0.00066,0.000547333333333333,0.000269666666666667,0.000292333333333333,0.000320666666666667,0.000308,0.000225333333333333,0.000310333333333333,5.16666666666667e-05,5.9e-05,9.6e-05
idCheVulp2_GERM,0.0210136575616256,0.803041638907395,0.108632245169887,0.0277388407728181,0.0123137908061292,0.00657061958694204,0.0136662225183211,0.000816788807461692,0.000783810792804797,0.000781479013990673,0.00167488341105929,0.000234510326449034,0.000484676882078614,0.000519320453031312,0.000275149900066622,0.000359760159893404,0.000368421052631579,7.2618254497002e-05,0.000430712858094604,0.000220852764823451
idChrBici1_GERM,0.0144080747414081,0.7407997997998,0.0778505171838505,0.134330663997331,0.00840573907240574,0.0151364698031365,0.00296062729396063,0.000964297630964298,0.0008672005338672,0.000374708041374708,0.00140807474140807,0.000111778445111778,0.000343677010343677,0.000482482482482482,0.000188855522188856,0.000272272272272272,0.000103103103103103,0.000600266933600267,0.000190857524190858,0.000200533867200534
idCluTigr1_GERM,0.0417485828609536,0.784367122374125,0.013458486162054,0.0273914638212738,0.00462287429143048,0.00127442480826942,0.0749646548849617,0.00240580193397799,0.0104444814938313,0.000909636545515172,0.00449416472157386,0.000744914971657219,0.00669956652217406,0.0125841947315772,0.00075191730576859,0.00204901633877959,0.0103584528176059,0.000289096365455152,0.00024108036012004,0.000200066688896299
idCoePili4_GERM,0.106015333333333,0.739704333333333,0.00417666666666667,0.0249326666666667,0.00245066666666667,0.000966666666666667,0.0932176666666667,0.00171033333333333,0.000722,0.000309333333333333,0.00978333333333333,4.43333333333333e-05,0.00107866666666667,0.00086,0.000269,0.00645333333333333,6.93333333333333e-05,0.00605966666666667,0.000868333333333333,0.000308333333333333
idCorMarg1_GERM,0.0142360786928976,0.701055685228409,0.1835891963988,0.039947982660887,0.00761587195731911,0.00203034344781594,0.0422890963654552,0.0013784594864955,0.000761253751250417,0.00287495831943981,0.00141680560186729,9.00300100033344e-05,0.00079026342114038,0.000373457819273091,0.000338446148716239,0.000738579526508836,0.000151383794598199,4.36812270756919e-05,0.00014704901633878,0.00013137712570857
idCriBerb1_GERM,0.0109546515505168,0.716444481493831,0.114724574858286,0.147416805601867,0.00247949316438813,0.00128042680893631,0.00102500833611204,0.000784261420473491,0.000250416805601867,0.000255751917305769,0.00249083027675892,0.000161387129043014,0.000217739246415472,0.000329109703234411,0.000161387129043014,0.000182060686895632,0.000281427142380794,0.000153384461487162,0.000160720240080027,0.000246082027342447
idEpiGros1_GERM,0.0110860286762254,0.673933311103701,0.200391463821274,0.0723974658219406,0.0104638212737579,0.00694631543847949,0.018405801933978,0.000944981660553518,0.000820273424474825,0.000842614204734912,0.0010110036678893,0.00042647549183061,0.000352117372457486,0.000355451817272424,0.000132044014671557,0.000518839613204401,0.000152717572524175,0.000518506168722908,0.000226408802934311,7.43581193731244e-05
