SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7	SBS8	SBS9	SBS10	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60	SBS61	SBS62	SBS63	SBS64	SBS65	SBS66
SBS44	0.5591586159581421	0.7151806461312129	0.6511107664027743	0.3961534247756895	0.41469122573277195	0.5461622225862603	0.521139504456799	0.12033425629423358	0.34831282469759145	0.5723989134118038	0.5177985434173721	0.343669809466803	0.270905123534207	0.4367263046646979	0.4099207269680779	0.3230012949513424	0.2881738458442778	0.49590705935022067	0.18443669706976215	0.2599878149261519	0.39568784728344125	0.20789488334391254	0.3260102349454653	0.5600678942578394	0.5033503846211458	0.18893965689826228	0.6184077755034694	0.38711628219131367	0.48586904162125205	0.6309299528720781	0.6344640425357718	0.3966531705024611	0.5736681281373555	0.44217814575176534	0.19812788690506875	0.4963581710372637	0.5910767988700781	0.23161415260040621	0.5011761807558422	0.3235550418628377	0.27324330176751743	0.4662757225061251	0.44262307408398793	1.0	0.4987505188351245	0.41096925977962895	0.6083600162730148	0.46973338657386227	0.47684795091089166	0.4806696938572051	0.5038936638672488	0.48853817619347273	0.5613891530183356	0.5838407574861069	0.43679074336610163	0.5248715435324732	0.6072932582416979	0.3689899800204804	0.37821803048782643	0.5781783416533193	0.4297186868107357	0.4744972035252189	0.2653091575575796	0.38352301363127406	0.6018003515979867	0.508509089605816
SBS45	0.5179361144449325	0.5791337024947418	0.5504290607604362	0.5487613810747409	0.2559682591926177	0.5098981445302827	0.37519909418697306	0.20398386742968655	0.5093834986242489	0.5016030060867499	0.6071610195167466	0.5039759783844249	0.35277137729624575	0.3509523807169595	0.501885245224	0.49718894902677974	0.21257427917092467	0.2850334186884794	0.26876676922893145	0.3276027749099141	0.3046391958147479	0.19846461118336503	0.28018981635634127	0.4382671533387541	0.4069349561783962	0.20020934941789734	0.6101816112112435	0.36895709657159464	0.6002745406871584	0.6784225565686349	0.51345585345676	0.4987203604094464	0.5209702027703971	0.4903963079177613	0.279259601235891	0.4159309998489575	0.4759822195105824	0.38741481235113356	0.5860041663081359	0.29770716346980575	0.2978289759685806	0.4027348315514519	0.41312124930719446	0.4987505188351245	1.0	0.46152016719331534	0.49447652252821517	0.5308663951227796	0.4524514780966026	0.4257322611671332	0.5778912570274443	0.5896141605658554	0.5621701386570769	0.4825620311512096	0.5362222366705278	0.6115189851179649	0.5955148636128087	0.491577630309114	0.4781102495100489	0.5035863922684	0.4706735921559502	0.6177602652604501	0.27042302664786333	0.43804903471921947	0.5907742026682511	0.5082229619907571
SBS46	0.34499405649271	0.36986786800019583	0.3034840909661419	0.37545664170131726	0.30341372160591507	0.4427180767722386	0.21502635742412535	0.08710834319056848	0.3072982742272668	0.40142268664266123	0.4284709421207042	0.4284055844299433	0.21421557436738392	0.51727741209634	0.32955817661198444	0.495043545059475	0.15760297077012553	0.2513509415020854	0.1632193514215056	0.20451521146018461	0.25406885631220555	0.1340861935817911	0.3073135807365919	0.31861466055938287	0.5562353247543994	0.2403769655988882	0.46864023528557147	0.18337831732733373	0.4706673770220153	0.5772081940995989	0.43103623035232036	0.30465325396363024	0.4470352037264325	0.41836657036977587	0.21628947795453285	0.2749614610207831	0.5380117588597384	0.3506365114921057	0.3969028457528217	0.4168481027363336	0.2795752947198025	0.46836392092234147	0.7283976894625235	0.41096925977962895	0.46152016719331534	1.0000000000000002	0.4261149020249883	0.5228845954758471	0.3044882003810393	0.35336277052796355	0.4963785201215951	0.3916306064111628	0.5977104174723591	0.44620556524953403	0.6380016405801687	0.40175893783149497	0.3793713803776337	0.26039618608645987	0.3599940354214952	0.36687832464015907	0.39072754706481716	0.42538920120240326	0.19994093068968902	0.338838463511076	0.38191555171794245	0.47034366911060643
SBS47	0.5586232743420757	0.5649340088603408	0.5704253195378542	0.4077393133414455	0.4109333431458748	0.5246122848760534	0.4695002296371093	0.15772931579559632	0.35833889239305033	0.5845083965847458	0.49976934877313717	0.3367079519181901	0.3725815007663741	0.46507788915557985	0.5007447632438902	0.34867049990169435	0.28076862236565864	0.529493630231844	0.20602882379667198	0.2457749248983671	0.25991308254691725	0.18750602375884204	0.302413155065921	0.5061070816147464	0.4147481892637169	0.25486864346507915	0.5880987661207048	0.2798653483715217	0.40858474135549105	0.6777360675840439	0.5350296216330817	0.45469904845196807	0.5127915756549972	0.47272614020570264	0.22746719789645237	0.35482104182007446	0.5073089488485132	0.2011695490817074	0.5124990080404253	0.2847046750552078	0.38644544080998333	0.4539082276070038	0.4497675730858959	0.6083600162730148	0.49447652252821517	0.4261149020249883	0.9999999999999999	0.45126098702441403	0.38850986683508765	0.4493733424292572	0.5863709105678696	0.4684763816119425	0.5110177520655925	0.4564247498840791	0.49096805233999125	0.5371306360064929	0.46318060147842305	0.4088652706024763	0.48378693823074126	0.49677422778322855	0.4802957248071986	0.5340753971484214	0.3098410443806853	0.39787045267072907	0.4830918903839599	0.551204115242074
SBS48	0.5559402502783642	0.5791486656019509	0.5437044521022844	0.4859452424810906	0.27114307175267344	0.500105644005018	0.45334206898743373	0.15609754181817156	0.4122846660586153	0.48149443393531405	0.44468027389548315	0.5828416849086591	0.30524908138084367	0.36423898687161377	0.6488211702533704	0.5632550914263604	0.3936326922559179	0.38375297384301826	0.3423380223779292	0.37240143479078397	0.5671008054742045	0.253670458785686	0.2188225322315315	0.49877004330305064	0.4215110790298698	0.35125943851034436	0.6229621040113997	0.40846262712537895	0.4731224292440812	0.631426533541799	0.5342582568193702	0.45956320273436674	0.5656134625979568	0.4300426588917067	0.266157386624446	0.3979629144952449	0.5593128942269003	0.40718452293317237	0.5179681220077035	0.5818264774393712	0.49732555535461886	0.6755162958667772	0.5137854940811243	0.46973338657386227	0.5308663951227796	0.5228845954758471	0.45126098702441403	0.9999999999999999	0.3762109118267695	0.6188216817740693	0.5437248393533651	0.5595005976330588	0.6730029690093109	0.4596964234320066	0.546941656960217	0.5339938904081601	0.49218411002764123	0.4013472743571716	0.46113391522766956	0.6111903651599745	0.43518761414353957	0.5558017594073138	0.27961454781984146	0.4391983805560433	0.48727370440707846	0.4889332892073951
SBS49	0.44013818980835595	0.48610921423691067	0.432780831708985	0.2581553096571466	0.2588837690422837	0.41481583209920203	0.38458182939369334	0.14046951852740544	0.20422923986647562	0.3706969692142753	0.5139788194485034	0.25651336393331436	0.27624873531858574	0.3030416583761525	0.4988135370287986	0.27918944661856554	0.24645215426181258	0.26651103113299335	0.2047381061326606	0.2885925051814391	0.25339001073202305	0.17060609301712815	0.1683942030553838	0.3682273506121703	0.3628991258858802	0.16592067890343018	0.44412802868969153	0.2847447020261116	0.40642778504575244	0.5037353379815754	0.3735920899049448	0.32037240885236434	0.4140515615343696	0.3630813557871276	0.17044917424956707	0.3719661402652215	0.33812291020711477	0.31676857496175403	0.4206390477163665	0.26133226202602095	0.23507746838171678	0.30456580776832043	0.33104666012693873	0.47684795091089166	0.4524514780966026	0.3044882003810393	0.38850986683508765	0.3762109118267695	0.9999999999999998	0.3876634265166781	0.4013450266374174	0.37725390761085925	0.4920317134258185	0.36310240703946184	0.4517376817245409	0.4690512857229726	0.4328114995739263	0.29672391704368295	0.32279588280300703	0.36744128090934997	0.4520282887815222	0.434622298228243	0.2951158120203407	0.283900884417582	0.41281000836220444	0.3371095948226617
SBS50	0.4928212552151742	0.49599356793081373	0.5383074014287809	0.42496529589225873	0.25057015403977434	0.4182150898206573	0.4514929244918646	0.07291043917176099	0.33364684165379604	0.4287462725873867	0.41477457866224726	0.5490051627084227	0.2081455961341056	0.21436700105903422	0.44040615813919776	0.5800765249399259	0.3033960008054639	0.3832167522104895	0.170865180584537	0.3866182935405864	0.6313439166481094	0.1237018699564319	0.1727270488943821	0.446475751596118	0.2918184160659225	0.2962219975834395	0.5122150247690263	0.23810383280876518	0.3691006466983005	0.5503570482104196	0.4544001117413034	0.4247433676969086	0.46169579175829073	0.30183284892865186	0.22163826327237163	0.28264193584267183	0.42687321767394026	0.28495622336623666	0.5135799859120631	0.6133839353992989	0.3143910009952461	0.6749670010360342	0.36042801373455885	0.4806696938572051	0.4257322611671332	0.35336277052796355	0.4493733424292572	0.6188216817740693	0.3876634265166781	1.0	0.4623858829486847	0.5622619492017472	0.5239714880219248	0.331496025105326	0.5019416607422501	0.49880817903457986	0.4243556981497291	0.3427132752995356	0.41471306105661604	0.5718527724020191	0.5581889204012795	0.558734567744115	0.2579002608265679	0.38922525011458076	0.4304560683040903	0.45904482595274126
SBS51	0.5240671150694499	0.5116920996493136	0.513628805805744	0.39318992708474565	0.3768355063752663	0.5184314903504502	0.3632657587066827	0.18641136366643146	0.2924177047835953	0.6626502482217568	0.6367179186345661	0.32965916177339094	0.3750946924878327	0.3965116634470611	0.48099239550121475	0.43411930368520635	0.26263324781203307	0.41899488008234637	0.21802671214534278	0.2890150923177843	0.38430439978266867	0.2751311843811313	0.32010058445484446	0.5286742837039509	0.40318957047323845	0.258502845782349	0.6941985236910072	0.3199038100341518	0.5024064132892357	0.7268996047753917	0.47233660987654813	0.5817424760491255	0.6199546672973821	0.4771924112419006	0.35442364258396325	0.4226640108143509	0.6206431525211522	0.38669628661796207	0.5271071659395805	0.422265283834776	0.5611734934867053	0.5129487686995503	0.5295473506434853	0.5038936638672488	0.5778912570274443	0.4963785201215951	0.5863709105678696	0.5437248393533651	0.4013450266374174	0.4623858829486847	0.9999999999999998	0.6170745167487258	0.6858323630757687	0.5525707570602484	0.626340786629401	0.6018973039055576	0.6439383567865784	0.5108516047824987	0.5853941357948333	0.6031861175341563	0.46692766978791506	0.5965831226400128	0.3010575530269729	0.552719033874277	0.478244247798711	0.5748755709806231
SBS52	0.6001377417522552	0.5584112782253483	0.637620049305378	0.4066716929173184	0.3050450073631565	0.5465859311151362	0.46342346611286617	0.20674957587305096	0.30830233517260547	0.5985320381835747	0.6306667900126397	0.37523988462103264	0.3593945795268679	0.42410546597182747	0.46991526018197716	0.4128535797944784	0.29786799275218023	0.33231632971532915	0.2750787241034318	0.4150073547664104	0.38345065203863693	0.27659690394290803	0.38942962354774646	0.34543366711954443	0.4659772956493425	0.30794058009030195	0.6248830808223914	0.36353385964090523	0.5038583291169009	0.6750243637297244	0.45637861238411026	0.6762994765303839	0.5609534132240049	0.4826813097458837	0.3566273046830817	0.4073960216330292	0.5191414903167563	0.28939948405755594	0.5247366526223093	0.33395816601042366	0.37378701011421744	0.5414787098910293	0.42286016433041285	0.48853817619347273	0.5896141605658554	0.3916306064111628	0.4684763816119425	0.5595005976330588	0.37725390761085925	0.5622619492017472	0.6170745167487258	1.0000000000000002	0.6169651684634359	0.4618424405336737	0.562273812316932	0.5923375249072361	0.5686847103973466	0.4993176826447053	0.47857638678555303	0.6206617738755071	0.45894857340319384	0.6037445013173974	0.32565084694529856	0.4957476270838562	0.5461197940862874	0.6142569420046199
SBS53	0.5965717509721118	0.5141722458640355	0.4835795189764192	0.42034777908865495	0.3419433732148743	0.5295981061378592	0.4427763347644235	0.26251272920802926	0.3730213932602417	0.5885136495175072	0.5408041276628025	0.4138732601795919	0.41472411667974807	0.4402630658395365	0.5982611433535312	0.42983152105696415	0.2744198987077743	0.323730523077376	0.41462166481842516	0.3193976203791876	0.3603847978744729	0.16224403909545854	0.33420443740674594	0.45015897174279657	0.5588635479474179	0.32387018980952637	0.6330179312439722	0.38041006723654497	0.4954138527837858	0.7082662490193905	0.49232847724032447	0.4500208397391143	0.6283014683487087	0.49116459330516793	0.25374230723632263	0.4447522716861595	0.5234249503206516	0.513405891070497	0.5305150536191184	0.416768022869394	0.4036840966250642	0.5503697463374292	0.595733060876964	0.5613891530183356	0.5621701386570769	0.5977104174723591	0.5110177520655925	0.6730029690093109	0.4920317134258185	0.5239714880219248	0.6858323630757687	0.6169651684634359	1.0000000000000002	0.5020310826946993	0.5915309945188644	0.5399227457403688	0.5765558295221639	0.4926201486190331	0.4768074360139502	0.5874087459873977	0.4970833166907218	0.5995640331287506	0.26554074079484646	0.4384199422059583	0.5192270028413426	0.5704680760560438
SBS54	0.44892777769280456	0.48449359698989464	0.46112483272410276	0.3401965173795347	0.29039290734100004	0.46089561261870343	0.35901545802462237	0.09873558466052502	0.27833596197265187	0.5641437814361533	0.5401214652649229	0.3359839173455033	0.24983422058846014	0.3470701444910207	0.4166479775761688	0.40395674254155145	0.21386837079186363	0.3120318028361375	0.1959820356646037	0.268542588386796	0.3185229409404924	0.17167437321097	0.35719384347377897	0.3473199262274007	0.465753370013631	0.4433757644025762	0.6150134929445817	0.2556183980798741	0.4399725221587057	0.5868685334884077	0.3541439696910421	0.394416039783594	0.5152056337811923	0.3756976502768054	0.24545616604421988	0.33386692022345177	0.5260639313365681	0.28379920461070685	0.4886961689995743	0.31674025185429533	0.3999048694003083	0.39470529803992654	0.46601376237528236	0.5838407574861069	0.4825620311512096	0.44620556524953403	0.4564247498840791	0.4596964234320066	0.36310240703946184	0.331496025105326	0.5525707570602484	0.4618424405336737	0.5020310826946993	1.0000000000000002	0.4319062991924346	0.5282951746097809	0.5054282782008493	0.41598400746645053	0.4642571034225377	0.5193248351599172	0.4226333884904514	0.4984622702586377	0.2224633913567721	0.4235012435749424	0.5661705939814563	0.5377965047621405
SBS55	0.472209721477478	0.5155063351903985	0.4858204082796048	0.41016734879358413	0.38515805352823024	0.5748532239548917	0.34093673568279276	0.13013767472990906	0.2981558989831383	0.4813294760519033	0.5395128496616777	0.3986066086806289	0.28436412987244575	0.4177224354507753	0.42476656089722925	0.5082223050525946	0.3163189951092878	0.32881640583548716	0.23858539295327943	0.3294419788142397	0.3938903050067881	0.25075905734179915	0.27799367259927665	0.495104560372237	0.46114928419750645	0.22574426102843387	0.6363768067155187	0.3159074315292813	0.649934493268015	0.7445463886816295	0.4618216317485308	0.53684697363938	0.5753126292536919	0.5072408462625736	0.48903278836381386	0.4170123866916049	0.4707868256028341	0.40250835495264614	0.5031397818500518	0.34934683548694523	0.4495444484429911	0.463681152705983	0.6620822802539821	0.43679074336610163	0.5362222366705278	0.6380016405801687	0.49096805233999125	0.546941656960217	0.4517376817245409	0.5019416607422501	0.626340786629401	0.562273812316932	0.5915309945188644	0.4319062991924346	1.0000000000000002	0.5860344607113928	0.4937510613585014	0.39974574602733437	0.47372235105572	0.47443717837995014	0.45261838514958863	0.5676693429834467	0.2694499936742876	0.4509049110261496	0.5046678241496982	0.5762950096990038
SBS56	0.5577753971292853	0.6277135660480367	0.6873410286412224	0.4553048940208635	0.3374774773725377	0.5135510063213431	0.47158678823009353	0.09001474267647898	0.3328712525648576	0.5563079587912507	0.6567040323018818	0.42260924864002103	0.27724718479287447	0.3168830610685431	0.6203381891464006	0.4343951551541376	0.39703434855883296	0.38997961970945044	0.20456650636950838	0.44862235221650654	0.4749117820529073	0.1571109299588517	0.21508017757818043	0.4579573897929737	0.3658314479346684	0.3505446278555036	0.680501233658759	0.40015338551442237	0.4622510363785161	0.6882517738725412	0.4734005675371511	0.5404496282231772	0.621951532974214	0.3619532588558412	0.2356842212909912	0.4230767733055218	0.46798796373959006	0.30705613802730375	0.5492462391134066	0.3605429558592475	0.4093181997058375	0.5244102177886383	0.39798709878913663	0.5248715435324732	0.6115189851179649	0.40175893783149497	0.5371306360064929	0.5339938904081601	0.4690512857229726	0.49880817903457986	0.6018973039055576	0.5923375249072361	0.5399227457403688	0.5282951746097809	0.5860344607113928	1.0	0.6430661918934508	0.5086453708462487	0.5263971555183052	0.5933260172994526	0.512895923259746	0.6573156918270568	0.2951845230968012	0.5122311205261431	0.6162251357629045	0.5614964481996447
SBS57	0.509543862501551	0.5607443638569474	0.5894446093131332	0.35829328541648253	0.3696845627206421	0.45048730839161644	0.43538185337767693	0.1050324903823817	0.27349219165218164	0.6492886923250839	0.6410918471997611	0.28250367946947375	0.2971687937626017	0.4049701120696202	0.45237963424444694	0.3257836301043478	0.2743624345775128	0.38482826626437466	0.19791727458821093	0.3445331204311272	0.3562866988450588	0.2859802963645111	0.312405345639094	0.42154908661230445	0.3823818687078993	0.29387563079826273	0.6801428098618942	0.31006569634499836	0.40636378458293515	0.620290005606311	0.3997857210126857	0.5492718479492641	0.6678619994070566	0.4420631398332122	0.2655927009914132	0.32971249439137523	0.5252564788720983	0.3661588486620478	0.5330063889696838	0.2722269138516166	0.351169204547725	0.4891248708740787	0.41483160806234454	0.6072932582416979	0.5955148636128087	0.3793713803776337	0.46318060147842305	0.49218411002764123	0.4328114995739263	0.4243556981497291	0.6439383567865784	0.5686847103973466	0.5765558295221639	0.5054282782008493	0.4937510613585014	0.6430661918934508	1.0	0.5500784914879314	0.4533059123692387	0.6469492464769022	0.5220779070756323	0.6118001489887314	0.42125218867867625	0.42889991184291465	0.5486664771251661	0.5213872254122
SBS58	0.5009729190361192	0.5232014245628607	0.5444083777542028	0.3268316630597449	0.29108383091802664	0.45611797370480894	0.4059587634100262	0.20102270065479003	0.2706250033070874	0.5350261226333293	0.4312283174519087	0.32020053067185905	0.32546392709150523	0.2875720060308338	0.33312509179546457	0.3525441293454426	0.24377171274177967	0.2910597258948264	0.2721190862016987	0.5500145141486942	0.2945242440475361	0.18338285022150883	0.29004201504912025	0.29232529756607184	0.32147700415311625	0.23559657467669842	0.5160145729977766	0.2801227120449962	0.3167539345161313	0.5598444759275278	0.44999482255392553	0.6155266751263139	0.4501775590787438	0.3726808251325321	0.263357205941144	0.27610269104541674	0.36888505771742464	0.20797602459229042	0.4391395806562615	0.2320023707463969	0.28503019126603796	0.390536189002306	0.3309898532594265	0.3689899800204804	0.491577630309114	0.26039618608645987	0.4088652706024763	0.4013472743571716	0.29672391704368295	0.3427132752995356	0.5108516047824987	0.4993176826447053	0.4926201486190331	0.41598400746645053	0.39974574602733437	0.5086453708462487	0.5500784914879314	0.9999999999999999	0.41005714785890074	0.5318686453195035	0.377355889449892	0.4725033744293849	0.21131752372187707	0.4195556425790484	0.3637053366475445	0.47989162538215985
SBS59	0.4793349686275698	0.49145260214242525	0.4280702447816999	0.2994232068700369	0.21897503637106122	0.4779538833955137	0.319571855161467	0.1614255058767081	0.23003269795209588	0.6320197013875525	0.39446659389136285	0.2966266930364805	0.2901570438103368	0.38521096633821017	0.35577719037955435	0.35958774903114715	0.2071994634119515	0.3890373347851391	0.20832478477774066	0.3085732766403355	0.3966246975248324	0.13798713327710763	0.26949257819816835	0.4633140599274147	0.33291867703035727	0.2280070137940314	0.5889007184688367	0.2238996967844032	0.3273069323308034	0.5860272279348762	0.3561979113920275	0.4880576008261809	0.4892858746621573	0.3777113839683458	0.2104393137992347	0.28585248961498194	0.5309266702064949	0.3200753663117922	0.4623712678990882	0.4179664707820702	0.6900816789993488	0.452944433016071	0.45876250469302465	0.37821803048782643	0.4781102495100489	0.3599940354214952	0.48378693823074126	0.46113391522766956	0.32279588280300703	0.41471306105661604	0.5853941357948333	0.47857638678555303	0.4768074360139502	0.4642571034225377	0.47372235105572	0.5263971555183052	0.4533059123692387	0.41005714785890074	0.9999999999999999	0.49122965448241307	0.4373314335084842	0.4882195142135236	0.22773594008339276	0.6200104666775277	0.5015392470490252	0.4345594108898183
SBS60	0.5399566440118132	0.5086251218845919	0.5537256349127769	0.3403440419584381	0.33682059395800024	0.43695525149915326	0.44900105082206065	0.13767255437243142	0.27748226963781875	0.6572355073620946	0.6135832601771258	0.445206326042251	0.3601226017719641	0.3923370873897805	0.5062859466619772	0.4867336906371867	0.2594994947965678	0.39180706002336446	0.2973302953559774	0.3134779695607387	0.488917565802573	0.26736560131665466	0.46054078821738237	0.3821565095261315	0.382260262931454	0.4131265523213917	0.7151536329487357	0.31194910324026826	0.3844848542005811	0.6545504310607391	0.3925190921196743	0.5729598414013887	0.6197079044103393	0.49068652439933574	0.2820494319231269	0.36903175901328283	0.5611394757239341	0.29993870043548265	0.5457437231449992	0.5094343800841792	0.3276853136216013	0.6810737313136676	0.41905006936415923	0.5781783416533193	0.5035863922684	0.36687832464015907	0.49677422778322855	0.6111903651599745	0.36744128090934997	0.5718527724020191	0.6031861175341563	0.6206617738755071	0.5874087459873977	0.5193248351599172	0.47443717837995014	0.5933260172994526	0.6469492464769022	0.5318686453195035	0.49122965448241307	0.9999999999999998	0.44795906527563767	0.5807973869305206	0.2902727621764548	0.5167657977128309	0.5600651558338263	0.5198129719614731
SBS61	0.5390049444036317	0.45649605490155426	0.39080781026829375	0.38118061912370255	0.33271315823533215	0.40941280431407995	0.44431286988345364	0.1776371450644882	0.2609043843437162	0.45357292422280504	0.4422365694337922	0.36253895557431803	0.3081337403117208	0.31018300514334146	0.5189272202558937	0.548449074286553	0.2795486874819655	0.29442297989374805	0.23204515702907838	0.38707185313396497	0.3823196962563959	0.14719653936986699	0.27431209706611565	0.2920201618916899	0.3399948784808427	0.3163655699856548	0.5296984385286367	0.27210857616670037	0.35707592984642494	0.5622115509440473	0.38549417936124736	0.40022911154525015	0.47180350892515116	0.348915487815723	0.2354980245386025	0.2698859563500485	0.37354962665225205	0.32936766132195694	0.7587905763581901	0.5176527748673285	0.26399885018767744	0.45497331567371696	0.4020056018557759	0.4297186868107357	0.4706735921559502	0.39072754706481716	0.4802957248071986	0.43518761414353957	0.4520282887815222	0.5581889204012795	0.46692766978791506	0.45894857340319384	0.4970833166907218	0.4226333884904514	0.45261838514958863	0.512895923259746	0.5220779070756323	0.377355889449892	0.4373314335084842	0.44795906527563767	1.0000000000000002	0.5424113411843975	0.4482799440561101	0.4246280884675153	0.403078265150209	0.5554817198901572
SBS62	0.5146566443177997	0.6020457440686462	0.6213719335172011	0.5116956405706119	0.3583422906626918	0.6024882433096177	0.391834946846089	0.09902399540340126	0.41484592799594927	0.5997905830006012	0.6138076138864179	0.5073747157636942	0.2758805750539889	0.33257671240407244	0.5000439661410264	0.550874703318621	0.35521658764921915	0.43193451387364606	0.20455111543698695	0.48076894210577886	0.4586154891132173	0.18562205351002434	0.23178605006467395	0.4972174649172695	0.4105598960566203	0.32396821744566956	0.6393956450845169	0.263671701124628	0.5942544592754717	0.6895285789551153	0.45069746242049163	0.6298373440953153	0.6312780615129858	0.470699390228921	0.3484955258859505	0.4057183867096647	0.4973431158722032	0.38422102746048353	0.6068257599720418	0.37704431668861776	0.4066777951987627	0.5317474625954743	0.47997173537010573	0.4744972035252189	0.6177602652604501	0.42538920120240326	0.5340753971484214	0.5558017594073138	0.434622298228243	0.558734567744115	0.5965831226400128	0.6037445013173974	0.5995640331287506	0.4984622702586377	0.5676693429834467	0.6573156918270568	0.6118001489887314	0.4725033744293849	0.4882195142135236	0.5807973869305206	0.5424113411843975	1.0000000000000002	0.5299567724576965	0.47214138680445317	0.6744746125006116	0.6085159814897239
SBS63	0.28108785618926757	0.272095425325284	0.27830529432414947	0.15766870140774963	0.18446055744547338	0.2418590451575781	0.2170685792055121	0.06291069534812965	0.11411747872479801	0.37443401965633355	0.3299362681864084	0.2011772217850287	0.1678733064183012	0.20633657546114542	0.2621940257531847	0.25448586209460466	0.1707835241099982	0.18370073463889927	0.1357991329818463	0.22874672750473787	0.21931011879498202	0.11146592416490309	0.14931400974429407	0.27460531254318193	0.22781505765218593	0.1616016976701385	0.3523257540380864	0.19171278706374756	0.24345197453219256	0.3502151259534702	0.24425171595107045	0.2973173476708638	0.3707154938005818	0.2499498813459267	0.18244172413669973	0.21078614570008591	0.2737603786472965	0.13945985992811244	0.3779080139264396	0.24122140046410875	0.16617481845655172	0.2982678822403782	0.2010347300683976	0.2653091575575796	0.27042302664786333	0.19994093068968902	0.3098410443806853	0.27961454781984146	0.2951158120203407	0.2579002608265679	0.3010575530269729	0.32565084694529856	0.26554074079484646	0.2224633913567721	0.2694499936742876	0.2951845230968012	0.42125218867867625	0.21131752372187707	0.22773594008339276	0.2902727621764548	0.4482799440561101	0.5299567724576965	1.0	0.23346725403967147	0.31638542436670136	0.3743918476869016
SBS64	0.4896966783470029	0.48157892337706437	0.5030626250691572	0.32104049520409417	0.2841021987563826	0.44349800763137437	0.3609622307527308	0.16904256025355927	0.21854160414975818	0.5271979085558274	0.46047969004285144	0.34255041388939694	0.31020483332545207	0.3114234203731999	0.38735330352661496	0.4333760440251234	0.21347211596159105	0.3446242124828455	0.20771086859000587	0.2755583543134226	0.3053672037929304	0.2303523426529205	0.26819145890795426	0.3014384159299577	0.35007885657792726	0.2514752450192922	0.6365143924829221	0.35414574770915885	0.34496688354811217	0.5489132399362833	0.4489256965233566	0.6137449917871556	0.4600383751551158	0.36970262831169437	0.2282102176490835	0.4549892396831067	0.41224903622039333	0.2743397688582956	0.4522744042083541	0.32589116662819134	0.26082203974492324	0.4652716111150212	0.35769994794469395	0.38352301363127406	0.43804903471921947	0.338838463511076	0.39787045267072907	0.4391983805560433	0.283900884417582	0.38922525011458076	0.552719033874277	0.4957476270838562	0.4384199422059583	0.4235012435749424	0.4509049110261496	0.5122311205261431	0.42889991184291465	0.4195556425790484	0.6200104666775277	0.5167657977128309	0.4246280884675153	0.47214138680445317	0.23346725403967147	1.0	0.40662105330534454	0.4834214860336391
SBS65	0.5483348143157526	0.6249964606079298	0.6053464047946208	0.3719145909473887	0.4050849914951109	0.5501607833058748	0.4767954491167329	0.16016112809668182	0.3646552604678226	0.5935346655204294	0.6671781708451765	0.34881501332615894	0.35349698950463515	0.3824617070786324	0.5391217266894571	0.33682819972377626	0.32677342482192645	0.39566036791444353	0.26289179955016073	0.38063433233386534	0.4479549508969878	0.14365530133224744	0.24661072770353487	0.4930815169910377	0.466506520284891	0.3934333345956246	0.7057286922230042	0.4383296606442517	0.6199587407292625	0.6602985894446087	0.46496430257382504	0.41084295061242054	0.5414349081283152	0.47149450812650684	0.25730460502193186	0.4390072939748724	0.5860751675655193	0.24058098109986414	0.5360863131931309	0.2937386248762023	0.4358473241453955	0.45040131020791446	0.45083813018844415	0.6018003515979867	0.5907742026682511	0.38191555171794245	0.4830918903839599	0.48727370440707846	0.41281000836220444	0.4304560683040903	0.478244247798711	0.5461197940862874	0.5192270028413426	0.5661705939814563	0.5046678241496982	0.6162251357629045	0.5486664771251661	0.3637053366475445	0.5015392470490252	0.5600651558338263	0.403078265150209	0.6744746125006116	0.31638542436670136	0.40662105330534454	1.0	0.5103167838110055
SBS66	0.5487660843473983	0.572012229264223	0.5646979275432004	0.45444320979279695	0.431193779197216	0.5796748506504507	0.40890537778542657	0.15167310775015866	0.3299720687354564	0.5771564355694007	0.58860589191019	0.447148062137726	0.3338979876880054	0.4263798422174372	0.5264957775199457	0.40457697560844796	0.26797364816687	0.3502231299332675	0.2858752036746823	0.3715085643528331	0.3305138657282808	0.29919538075763963	0.31682768468778316	0.4793364683544705	0.4735165630065105	0.34191081455646777	0.598078091552618	0.3523649592943021	0.5297661684309226	0.7022771415715113	0.4100609956128085	0.6414849408139105	0.5810594067872127	0.4302560493276671	0.5301179458958375	0.3900888295265281	0.49453586112711606	0.27054554040113343	0.4700932117855644	0.330492661630936	0.4246860308621133	0.48054215993722116	0.4242620385110676	0.508509089605816	0.5082229619907571	0.47034366911060643	0.551204115242074	0.4889332892073951	0.3371095948226617	0.45904482595274126	0.5748755709806231	0.6142569420046199	0.5704680760560438	0.5377965047621405	0.5762950096990038	0.5614964481996447	0.5213872254122	0.47989162538215985	0.4345594108898183	0.5198129719614731	0.5554817198901572	0.6085159814897239	0.3743918476869016	0.4834214860336391	0.5103167838110055	1.0
